model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
cost,7,500,episode_500.pt,actor.0.weight,128x128,16384,-0.0008869178162448643,0.08810654814475287,1.8082533360798378,1.908035984259681,2.0,0.9540179921298405,56.813902573073406,0.443858613852136,0.002506129022487294,nan,6.103515625e-05,-0.15998569130897522,-0.1504711164534092,-0.1374218188226223,-0.07635961100459099,-0.0033296976471319795,0.07644710503518581,0.13711234033107755,0.15055126085877418,0.15947158634662628
cost,7,500,episode_500.pt,actor.2.weight,2x128,256,0.00019225273328515868,0.0030147761575838087,2.680628968676341,0.036178764291130754,1.5787044347526529,0.022916743308445287,1.885925633375213,0.9429628166876065,0.885925633375213,nan,0.01953125,-0.009117631241679192,-0.006160565791651607,-0.004492784035392106,-0.002053369244094938,0.00012630041237571277,0.002389963367022574,0.005159562570042908,0.0065566187957301686,0.007012935820966959
cost,7,500,episode_500.pt,attention_pool.weight,1x128,128,0.004924362087876943,0.14724138858536145,2.335460793774729,1.6667775224601196,1.5332360113939363,1.0870978179965747,1.0,1.0,1.0,nan,0.0,-0.3057023584842682,-0.28317548155784605,-0.21724989116191865,-0.10095703788101673,-0.011377037968486547,0.12094716355204582,0.2583451889455317,0.31612309217453005,0.3258865475654602
cost,7,500,episode_500.pt,critic_body.0.parametrizations.weight.original,256x128,32768,-0.00038691016484482255,0.0721713368544388,1.814027572702498,2.134297353550029,1.9711971193069777,1.0827417170234062,64.47014783971238,0.503673029997753,0.15573197035443742,0.9999999999999998,0.00091552734375,-0.13300012052059174,-0.12271572366356849,-0.11287594214081764,-0.0625968910753727,-0.0005331673019099981,0.06164637580513954,0.11276036202907559,0.12284679763019084,0.13218656182289124
cost,7,500,episode_500.pt,critic_body.2.parametrizations.weight.original,128x256,32768,-0.000687845268506548,0.07237630297053176,1.8035111591207222,2.171145567446301,1.9711971193069777,1.1014350346705155,63.73581694151974,0.49793606985562294,0.17469986195086323,1.0000000000000004,0.000762939453125,-0.13082081079483032,-0.123233273178339,-0.11298620142042637,-0.06322264485061169,-0.0010425769141875207,0.061558070592582226,0.11235578395426273,0.12267604023218152,0.1342286318540573
cost,7,500,episode_500.pt,critic_body.4.parametrizations.weight.original,64x128,8192,0.001440214340632795,0.1021816521114868,1.7973255237409511,1.9863394006479427,1.9711971193069777,1.007681769211538,34.586111683892184,0.5404079950608154,0.18308958196428005,0.9999999999999994,0.0006103515625,-0.18425528705120087,-0.17377607718110086,-0.15817430838942528,-0.0876174345612526,0.001589353894814849,0.09021587111055851,0.1590097613632679,0.17373240247368812,0.1797569990158081
cost,7,500,episode_500.pt,critic_body.6.parametrizations.weight.original,1x64,64,0.00710161795723252,0.1603817590914039,2.0230382281138133,1.2843112800716465,1.5787044347526527,0.8135223109529487,1.0,1.0,1.0,1.0,0.0,-0.2957504987716675,-0.2883199778199196,-0.2493969276547432,-0.11370825953781605,-0.0011156084947288036,0.13419421017169952,0.2658246099948882,0.28201866418123245,0.2874158024787903
cost,7,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,-0.00014529249042444237,0.07665113041674824,2.0412848793899308,2.636605369788311,1.9711971193069777,1.3375655554505241,55.19753399447141,0.43123073433180786,0.14703089566680302,nan,0.00091552734375,-0.214239701628685,-0.14875524997711181,-0.119021463021636,-0.06356076896190643,-0.0001718264102237299,0.06316144578158855,0.11959923952817912,0.1478245873749256,0.22308962047100067
cost,7,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,0.0005611883754994551,0.07562310236954319,1.9995406454818054,2.3582762173522562,1.9711971193069777,1.1963675242085203,60.80234360622538,0.47501830942363577,0.1552295470871422,nan,0.000732421875,-0.2219022512435913,-0.14187370613217354,-0.11747952438890934,-0.06215769611299038,0.0004390754329506308,0.06320503540337086,0.11788285486400127,0.1435480761528014,0.22059011459350586
cost,7,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,-0.0005967603032436264,0.08142275222532921,2.711235877186985,5.042736810041754,1.9318516525781364,2.610312651756677,35.73052965251773,0.2791447629102948,0.11629649920876163,nan,0.0006306966145833334,-0.33599066734313965,-0.1828842431306839,-0.13062444925308228,-0.06032419856637716,-0.0012130572577007115,0.05873509868979454,0.1296978861093521,0.18075750499963758,0.31654584407806396
