model,seed,episode,tensor,bin_left,bin_right,count
normal,2,500,actor.0.weight,-0.15863339602947235,-0.15088815587322887,134
normal,2,500,actor.0.weight,-0.15088815587322887,-0.14314291571698537,403
normal,2,500,actor.0.weight,-0.14314291571698537,-0.1353976755607419,448
normal,2,500,actor.0.weight,-0.1353976755607419,-0.1276524354044984,438
normal,2,500,actor.0.weight,-0.1276524354044984,-0.11990719524825491,413
normal,2,500,actor.0.weight,-0.11990719524825491,-0.11216195509201143,423
normal,2,500,actor.0.weight,-0.11216195509201143,-0.10441671493576794,399
normal,2,500,actor.0.weight,-0.10441671493576794,-0.09667147477952445,403
normal,2,500,actor.0.weight,-0.09667147477952445,-0.08892623462328096,393
normal,2,500,actor.0.weight,-0.08892623462328096,-0.08118099446703747,414
normal,2,500,actor.0.weight,-0.08118099446703747,-0.073435754310794,420
normal,2,500,actor.0.weight,-0.073435754310794,-0.0656905141545505,418
normal,2,500,actor.0.weight,-0.0656905141545505,-0.05794527399830701,431
normal,2,500,actor.0.weight,-0.05794527399830701,-0.050200033842063535,406
normal,2,500,actor.0.weight,-0.050200033842063535,-0.042454793685820044,411
normal,2,500,actor.0.weight,-0.042454793685820044,-0.03470955352957655,413
normal,2,500,actor.0.weight,-0.03470955352957655,-0.026964313373333076,413
normal,2,500,actor.0.weight,-0.026964313373333076,-0.01921907321708957,410
normal,2,500,actor.0.weight,-0.01921907321708957,-0.011473833060846095,396
normal,2,500,actor.0.weight,-0.011473833060846095,-0.00372859290460259,436
normal,2,500,actor.0.weight,-0.00372859290460259,0.004016647251640887,416
normal,2,500,actor.0.weight,0.004016647251640887,0.011761887407884364,413
normal,2,500,actor.0.weight,0.011761887407884364,0.01950712756412787,400
normal,2,500,actor.0.weight,0.01950712756412787,0.027252367720371345,420
normal,2,500,actor.0.weight,0.027252367720371345,0.03499760787661482,380
normal,2,500,actor.0.weight,0.03499760787661482,0.04274284803285833,404
normal,2,500,actor.0.weight,0.04274284803285833,0.050488088189101804,444
normal,2,500,actor.0.weight,0.050488088189101804,0.05823332834534528,428
normal,2,500,actor.0.weight,0.05823332834534528,0.06597856850158879,394
normal,2,500,actor.0.weight,0.06597856850158879,0.07372380865783226,411
normal,2,500,actor.0.weight,0.07372380865783226,0.08146904881407577,403
normal,2,500,actor.0.weight,0.08146904881407577,0.08921428897031924,415
normal,2,500,actor.0.weight,0.08921428897031924,0.09695952912656275,452
normal,2,500,actor.0.weight,0.09695952912656275,0.1047047692828062,455
normal,2,500,actor.0.weight,0.1047047692828062,0.1124500094390497,407
normal,2,500,actor.0.weight,0.1124500094390497,0.12019524959529321,384
normal,2,500,actor.0.weight,0.12019524959529321,0.12794048975153666,423
normal,2,500,actor.0.weight,0.12794048975153666,0.13568572990778016,425
normal,2,500,actor.0.weight,0.13568572990778016,0.14343097006402367,378
normal,2,500,actor.0.weight,0.14343097006402367,0.15117621022026717,387
normal,2,500,actor.0.weight,0.15117621022026717,0.15892145037651062,123
normal,2,500,actor.2.weight,-0.005565352272242308,-0.005249613623430089,4
normal,2,500,actor.2.weight,-0.005249613623430089,-0.004933874974617871,3
normal,2,500,actor.2.weight,-0.004933874974617871,-0.0046181363258056525,2
normal,2,500,actor.2.weight,-0.0046181363258056525,-0.004302397676993434,3
normal,2,500,actor.2.weight,-0.004302397676993434,-0.003986659028181216,4
normal,2,500,actor.2.weight,-0.003986659028181216,-0.0036709203793689974,7
normal,2,500,actor.2.weight,-0.0036709203793689974,-0.0033551817305567787,3
normal,2,500,actor.2.weight,-0.0033551817305567787,-0.0030394430817445605,8
normal,2,500,actor.2.weight,-0.0030394430817445605,-0.0027237044329323423,12
