model,seed,episode,tensor,bin_left,bin_right,count
cost,7,500,actor.0.weight,-0.15998569130897522,-0.15219405039054593,100
cost,7,500,actor.0.weight,-0.15219405039054593,-0.1444024094721166,366
cost,7,500,actor.0.weight,-0.1444024094721166,-0.1366107685536873,397
cost,7,500,actor.0.weight,-0.1366107685536873,-0.128819127635258,431
cost,7,500,actor.0.weight,-0.128819127635258,-0.1210274867168287,390
cost,7,500,actor.0.weight,-0.1210274867168287,-0.11323584579839939,415
cost,7,500,actor.0.weight,-0.11323584579839939,-0.10544420487997008,451
cost,7,500,actor.0.weight,-0.10544420487997008,-0.09765256396154079,403
cost,7,500,actor.0.weight,-0.09765256396154079,-0.08986092304311148,431
cost,7,500,actor.0.weight,-0.08986092304311148,-0.08206928212468217,427
cost,7,500,actor.0.weight,-0.08206928212468217,-0.07427764120625287,393
cost,7,500,actor.0.weight,-0.07427764120625287,-0.06648600028782356,445
cost,7,500,actor.0.weight,-0.06648600028782356,-0.05869435936939425,429
cost,7,500,actor.0.weight,-0.05869435936939425,-0.05090271845096496,423
cost,7,500,actor.0.weight,-0.05090271845096496,-0.04311107753253565,459
cost,7,500,actor.0.weight,-0.04311107753253565,-0.035319436614106345,407
cost,7,500,actor.0.weight,-0.035319436614106345,-0.027527795695677038,432
cost,7,500,actor.0.weight,-0.027527795695677038,-0.019736154777247744,452
cost,7,500,actor.0.weight,-0.019736154777247744,-0.011944513858818423,442
cost,7,500,actor.0.weight,-0.011944513858818423,-0.00415287294038913,452
cost,7,500,actor.0.weight,-0.00415287294038913,0.0036387679780401916,405
cost,7,500,actor.0.weight,0.0036387679780401916,0.011430408896469485,383
cost,7,500,actor.0.weight,0.011430408896469485,0.01922204981489878,405
cost,7,500,actor.0.weight,0.01922204981489878,0.0270136907333281,412
cost,7,500,actor.0.weight,0.0270136907333281,0.03480533165175739,374
cost,7,500,actor.0.weight,0.03480533165175739,0.042596972570186714,442
cost,7,500,actor.0.weight,0.042596972570186714,0.05038861348861601,439
cost,7,500,actor.0.weight,0.05038861348861601,0.0581802544070453,377
cost,7,500,actor.0.weight,0.0581802544070453,0.06597189532547462,373
cost,7,500,actor.0.weight,0.06597189532547462,0.07376353624390392,380
cost,7,500,actor.0.weight,0.07376353624390392,0.08155517716233324,454
cost,7,500,actor.0.weight,0.08155517716233324,0.08934681808076253,429
cost,7,500,actor.0.weight,0.08934681808076253,0.09713845899919182,417
