episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,77,0.0,-17.522074211850377,-0.4524555303243301,-0.9199684175398614,0.04928742976447182,,8.651328805834055,8.405994415283203,0.24604303389787674,8.159951381385326,0.0,6.5256213544815225,1.1828128930663437,34.77600697721786,0.0,1246.9385889608277,160.54279902188813,202.7155573012578,139.12301705650216,39.687625509491845,2.102992296218872,3.14528226852417,nan,1.0422899723052979,76
2,89,0.0,-17.504479742915947,-0.6537860504600808,-0.9987322383113871,0.05159838198879508,,11.364290467463434,11.095036683604121,0.1400732034817338,10.954963480122387,0.0,6.676298833783965,1.2791221070434473,38.616738763807504,0.0,1439.7783710400472,169.30897956416197,213.19553863292526,168.42603992480446,36.08966450819118,1.9664918184280396,3.1331281661987305,nan,1.166636347770691,88
3,720,64.09591949201292,-6.302465865142949,-3.313067874834791,-2.5652930018650264,0.4209679371199536,,39.655109502375126,39.39829391986132,1.116917653940618,38.2813762659207,0.0,42.12976124754366,19.39601537331844,36.61338394097275,20.53414498724081,11582.961096358946,1209.623005812188,1738.2987699623095,1328.1297041220535,49.795650025751335,2.101771831512451,0.945637583732605,0.5500760027542491,0.577690839767456,65
4,720,53.40945560819389,-5.372921772611593,-3.2976540626592445,-1.669341609641649,0.402837690165129,1.6773709058761597,42.109833740629256,41.177469938993454,1.1129994904622436,40.06447044853121,0.6948283817619085,41.670783717479594,18.661569529253562,37.05550507235382,30.426709803518115,11582.39999999989,1141.7847323157464,1667.4596182596263,1368.462508822861,104.0951941079781,1.9433327913284302,1.3870824575424194,0.2862352430155657,0.31822192668914795,50
5,720,54.15643860417709,-6.870915369338303,-3.3906198954748223,-3.043731184846049,0.4330787423202526,,45.043948261998594,44.79098330531269,1.1186999874189496,43.67228331789374,0.0,42.26373354057126,18.808032695784963,38.06789828389283,11.588953582727681,11602.536779722717,1247.7478022600792,1787.8865033794455,1337.5950919187205,208.8706901936739,1.8526862859725952,1.407334566116333,0.24038161410714398,0.8240000009536743,61
6,86,0.0,-17.569573436920034,-0.6423307576403785,-1.0068203228312194,0.04504276485553071,,8.747940452769399,8.518584102392197,0.13418016210198402,8.384403940290213,0.0,7.454028626761923,1.4112800787868884,37.14755083321922,0.0,1393.0697642853966,148.51741603557286,186.24076104497226,157.04857752961027,12.224029702688807,1.9796503782272339,2.896573066711426,nan,0.9246741533279419,80
7,720,37.24886655669792,-6.2093176544265045,-3.2423786938324812,-2.5234998716535624,0.44010126622408324,1.7081818580627441,42.68113575875759,41.91861648764461,1.1114227985963225,40.80719368904829,0.5371776856482029,42.263482473125165,18.891201631886304,35.89622281183469,15.510187167777955,11588.649176610468,1272.6032186184177,1818.8679125734486,1363.1024089584728,279.8716059790609,1.6118252277374268,1.8082951307296753,-0.12189280798640922,0.9156286716461182,74
8,720,18.308311534187556,-8.573759179130578,-4.246035576565914,-3.9325542665777764,0.39195115186452745,,42.83451499789953,42.58815987687558,1.1185779040679336,41.469581972807646,0.0,40.692848566417204,14.608476105845913,32.281352570966604,18.308311534187556,11584.845431132519,1201.3736862511741,1620.7779297608718,1348.8669499437817,159.24957156568055,1.8870426416397095,2.7393887042999268,-0.4516835199439837,0.8523460626602173,719
9,720,64.51273081723168,-5.97631488289054,-3.243423863030109,-2.282050203429837,0.44749777059601825,1.6186339855194092,38.7961680078879,38.00190104264766,1.1171674821525812,36.88473356049508,0.5258843386545777,42.05979775381431,19.47629961202174,36.83889284436794,23.675313819229686,11582.448159987105,1263.8471295490756,1844.2859807296168,1349.5315242925417,256.6203063531605,1.8189170360565186,0.835403323173523,0.5407138936997868,0.26207900047302246,29
10,115,0.0,-17.36447758561467,-0.686320514539752,-1.4572935288035263,0.07030212494052715,,12.863536112941802,12.604499412700534,0.17977290879935026,12.424726503901184,0.0,24.294094393455065,5.920433121739589,34.666091745059525,0.0,1867.7204582358445,232.03783124531986,289.80836880443616,224.34380112754678,49.477618334609275,2.212970733642578,2.294910430908203,nan,0.640444278717041,84
11,78,0.0,-17.435038298373332,-0.405604949435613,-0.9084509889495949,0.04557726391696156,,9.811323203146458,9.543699986301363,0.12215884868055582,9.421541137620807,0.0,1.439434846032176,0.4174110143603023,36.42408273976529,0.0,1262.8401734186723,149.40504441599646,187.95692299891502,139.9393853419529,26.711216287036862,2.180708646774292,3.218823194503784,nan,1.0381145477294922,77
12,720,48.95770256629602,-8.446217744409212,-3.686310257977587,-4.363987746651024,0.3927285705003002,,42.54157899040729,42.3020006576553,1.1137282205745578,41.18827243708074,0.0,41.020783995321395,16.719926889000277,32.915541442142924,10.394178662744949,11614.1399029619,1204.062119688624,1625.0363321248383,1358.881217178849,108.55272815505027,2.2702548503875732,1.6543020009994507,0.27131440740363066,0.7334578037261963,76
13,122,0.0,-17.364761974663516,-0.7922579282681016,-1.5274162075525575,0.06953316959702742,,11.368118821643293,11.105429139919579,0.18959814961999655,10.915830990299582,0.0,22.621713852090263,7.174584565951071,31.55616790226351,0.0,1976.2581901339818,229.7580120975435,287.22347149101637,215.5536320972581,39.650279372374854,2.2355010509490967,3.1939048767089844,nan,0.9584038257598877,121
14,720,38.354916962484445,-6.3201843063834175,-3.3612582734689274,-2.5335725234410904,0.42212705576946824,1.4485914707183838,42.68994661793113,41.83620035741478,1.1207798840478063,40.715420473366976,0.6124044498428702,42.26353222611147,18.28188568040639,30.812282576498575,17.37433305760254,11586.406439108656,1208.0129242447802,1740.1182595025869,1292.0267971015226,338.83894288986073,2.1368565559387207,2.0787887573242188,0.02717440178804742,0.48302340507507324,66
15,98,0.0,-17.39870770519677,-0.6614302427418065,-1.104903084705449,0.056985579716140086,,10.442397772334516,10.191058089956641,0.15278949681669474,10.038268593139946,0.0,8.992926057735973,2.05364135553121,39.31718067038277,0.0,1586.0254437847354,186.70266889307587,235.68472356370657,173.18943077833126,51.656133390735064,1.9689981937408447,2.5030388832092285,nan,0.9299426078796387,81
16,146,0.0,-17.184267929515304,-0.9539974363739093,-1.764031604252411,0.09058449571338371,,13.047052962705493,12.799810023978353,0.22624561097472906,12.573564413003623,0.0,32.83059233893852,7.7937558790328465,34.73558777430563,0.0,2363.8421303327796,296.5144948712741,373.17408409745394,242.5555949706562,115.03720168628566,2.0363495349884033,1.7331918478012085,nan,0.06471443176269531,110
17,83,0.0,-17.62806916770257,-0.5857680727822201,-1.0450363370305102,0.04694083116874132,,10.811835843138397,10.535960691981018,0.13098752964287996,10.404973162338138,0.0,21.04517210931078,3.883216942938933,31.659152383369715,0.0,1346.4038804630713,156.69895910058253,194.088814599083,157.2455518169419,56.743333928518176,1.7204570770263672,1.851946473121643,nan,0.8849930763244629,46
18,96,0.0,-17.551628887471367,-0.6952916729621998,-1.1678967768314896,0.06303804635404045,,11.003310393542051,10.750573175027966,0.14910463709384203,10.601468537934124,0.0,21.08549145304953,5.526223824923026,31.50572534300936,0.0,1554.8315324490507,205.38733244335512,259.3845006643203,157.24423195634492,114.18528447354254,2.1087050437927246,1.8066279888153076,nan,0.1893322467803955,20
19,720,58.43704808038025,-6.4949750230823105,-3.0461819268904566,-3.051126431743032,0.3947657016660396,,43.368466924875975,43.12551462650299,1.1131528299301863,42.012361796572804,0.0,42.26341241757613,20.849726897038572,38.37803796535581,14.08271359245427,11591.565675464051,1147.6854588544627,1626.2540751174424,1211.5610707385447,106.5859566377078,1.5219007730484009,1.203804850578308,0.20901226157664643,0.7859100103378296,162
