episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
3,28,28,0.0,0.011946530064700969,239.9297000340053,,,,,,,,,6.511774012020656,0.0,0.1996144383094248,,0.686223423906735,-0.17222857980855874,0.44768520231757847,0.8195127929959979,0.14948141361985887,0.9537119013922555,-0.008333976696511465,-0.0002727519188608442,0.005432904831000737,0.010000000000000009,0.009500000000000008,0.2707363212747233,150.0,136.71428571428572,,,,,,,,,,,,,,,,,,0.004551851065895919,0.04339689801314047,0.1054330901908023,0.00018357244113888425,0.0062280992112521616,0.9185479914476541
5,24,24,0.0,-0.00209283324268957,174.93544260660806,,,,,,,,,6.5975561539332075,0.0,0.28956948883057376,,0.7373263239860535,-0.20778794648746648,0.42877814297874767,0.6212551817297935,0.09397786358992259,0.9333007832368215,-0.0014834386044337104,0.002930984521905581,0.005693763494491577,0.009500000000000008,0.009025000000000007,0.09471096207077305,150.0,160.0,,,,,,,,,,,,,,,,,,0.0034431056265020743,0.0302734375,0.1055085298915704,0.00059228304962744,0.005022919969633222,0.8506844975647602
7,24,24,0.0,-0.0008642873338734111,304.0310764312744,,,,,,,,,6.845798482497533,0.0,0.37946679748593054,,0.3981131340066592,-0.26651685933272046,0.4664890766143799,0.6626958698034286,0.2648111954331398,0.9552083338300387,-0.0047886014605561895,0.0032164771109819412,0.01631275067726771,0.009025000000000007,0.008573750000000007,0.17057247863461575,150.0,129.66666666666666,,,,,,,,,,,,,,,,,,0.003191120515111834,0.02623697929084301,0.10560176894068718,0.0010970294703535426,0.0076682793636185425,0.7878348449235574
9,24,24,0.0,0.0014716195485865076,207.4050318400065,,,,,,,,,7.680070996284485,0.0,0.4692830866622906,,0.5543365602691969,-0.19556830016275248,0.4139781842629115,0.5465060696005821,0.13385416567325592,0.9096028680602709,-0.006982553672666351,0.0014033013333876927,0.006535384804010391,0.00857375000000001,0.008145062500000006,0.19332191658516726,150.0,152.33333333333334,,,,,,,,,,,,,,,,,,0.004179783980362117,0.04713541680636505,0.1057197864477833,0.0017352681024931371,0.007975521769064168,0.7296286045561504
13,32,32,0.0,0.0017377999611198902,188.7882285118103,,,,,,,,,10.156160235404968,0.0,0.5823376347620787,,0.6169301522895694,-0.12344035203568637,0.41288383211940527,0.8297639451920986,0.0,0.9611338749527931,-0.011728604178642854,-0.0010830475948750973,0.0025787530466914177,0.008145062500000001,0.007737809375000006,0.3313123960979283,150.0,145.375,,,,,,,,,,,,,,,,,,0.006976323820708785,0.08067786181345582,0.10587942553684115,0.0025974541204050183,0.007287684697075747,0.6623506440781878
16,28,28,0.0,0.0029159455693193843,226.89482879638672,,,,,,,,,9.070692913872856,0.0,0.6795892357631562,,0.20792087752904212,-0.27974978142551016,0.3885982983878681,0.4446265452674457,0.23206312954425812,0.9149992082800184,-0.0037964911724494804,0.010052385606936045,0.021544082888535092,0.0077378093750000085,0.007462814993877557,0.06331638486257621,150.0,102.85714285714286,,,,,,,,,,,,,,,,,,0.006896328742316525,0.08384486633752074,0.10605731154126781,0.0035567300843207966,0.009010598978160747,0.6093744755306781
18,24,24,0.0,0.00209567587201794,273.9433657328288,,,,,,,,,7.302934467792511,0.0,0.7689655817195876,,0.3974517956376076,-0.24269898856679598,0.45389241973559064,0.7321041077375412,0.20429687450329462,0.9592122435569763,-0.010747347686750194,0.0012822449207305908,0.012074590971072515,0.007462814993877556,0.007089674244183679,0.23181392749150595,150.0,145.33333333333334,,,,,,,,,,,,,,,,,,0.0040459637239109725,0.040494791620100536,0.10622511804103851,0.004460139025468379,0.007886556559242308,0.564353114232622
21,28,28,0.0,0.007938123607475842,185.39675385611397,,,,,,,,,10.489320797579628,0.0,0.8655223292728104,,0.2737471889704466,-0.24112663151962416,0.3747090585529804,0.5353427779461656,0.2690763260637011,0.9465802141598293,-0.01510874115047045,0.0069899894297122955,0.01927756198814937,0.0070896742441836835,0.006735190531974495,0.12136744069201606,150.0,103.42857142857143,,,,,,,,,,,,,,,,,,0.00868107347715912,0.11691454771373953,0.10642055608332157,0.005510533228516579,0.01317470770196191,0.5193533806793914
25,28,28,0.0,-0.00024747755378484726,121.5484264918736,,,,,,,,,8.40706993852343,0.0,0.9733104162054252,,0.4070362203887531,-0.19317033567598887,0.31452575645276476,0.48242550449711935,0.14094741216727666,0.9099099338054657,-0.009239295940330652,0.002659937100751059,0.009937421551772527,0.006735190531974495,0.00639843100537577,0.09404726353074823,150.0,128.42857142857142,,,,,,,,,,,,,,,,,,0.007309269792001162,0.0873312536360962,0.10663661999361855,0.006669549953325519,0.014156219250123416,0.47322692272150974
28,28,28,0.0,-0.010518823850101658,221.2688696725028,,,,,,,,,9.291870406695775,0.0,0.994930386400296,,0.420084539268698,-0.2717198415526322,0.490504506443228,0.6107154893023627,0.17464524933270045,0.9327225259372166,-0.006613787001697347,0.0013134293258190155,0.010131994528429849,0.006398431005375767,0.006078509455106981,0.19592411297240428,150.0,118.71428571428571,,,,,,,,,,,,,,,,,,0.008849277152746384,0.11305917400334563,0.10686368548444339,0.00788507773540914,0.011871456767299346,0.43489020844142706
33,32,32,0.0,-0.001984426169656217,149.54903376102448,,,,,,,,,9.324091203510761,0.0,0.9936703794983613,,0.5207821978256106,-0.18308234540745616,0.4052259651944041,0.7841977998614311,0.09760690852999687,0.9308224879205227,-0.010045086397440173,-0.0037696268409490585,0.004746347665786743,0.006078509455106983,0.005774583982351631,0.39841120410710573,150.0,116.625,,,,,,,,,,,,,,,,,,0.005777542854048079,0.07207862345967442,0.10709862667135894,0.009140060981735587,0.013835016725352034,0.3942849363582592
36,28,28,0.0,0.00513277725050492,126.99048662185669,,,,,,,,,11.267456216471535,0.0,0.9924805064079044,,0.176501412343766,-0.3043503708073071,0.40853270994765417,0.3155294092638152,0.3966238796710968,0.9452287959200996,0.0016551768619267801,0.01042110100388527,0.026084914803504944,0.005774583982351635,0.005197755362297957,0.0234868804857667,150.0,93.14285714285714,,,,,,,,,,,,,,,,,,0.005541702724128429,0.06690848226259861,0.10731715017131396,0.010304982740698116,0.015501865917550666,0.36251727242186843
38,24,24,0.0,-0.0010163587673256795,116.49332443873088,,,,,,,,,7.904386917750041,0.0,0.9913048113793638,,0.2819189342359702,-0.2208331935107708,0.3521876595914364,0.3622240362068017,0.236328125,0.9222005208333334,-0.006636133303459246,0.003815899913509687,0.012037513156731924,0.005197755362297955,0.004937867594183059,0.07897833144913118,150.0,134.16666666666666,,,,,,,,,,,,,,,,,,0.006368042736236627,0.08479817770421505,0.1074730201313893,0.011134471627883613,0.014578731070893506,0.3357340352600601
40,24,24,0.0,0.001109265877554814,168.00092538197836,,,,,,,,,8.167625238498053,0.0,0.9900449044956686,,0.11068153691788514,-0.2749578431248665,0.38801030442118645,0.48796452830235165,0.3902994766831398,0.9501953149835268,0.0018090811120904011,0.009254893908898035,0.021485620488723118,0.0049378675941830616,0.004593665438877059,0.0340533055520306,150.0,114.5,,,,,,,,,,,,,,,,,,0.009342939796624705,0.12317708305393656,0.10764335002750158,0.01203946916696926,0.015580397448502481,0.3109295777245942
45,32,32,0.0,0.009094434266444296,92.04541635513306,,,,,,,,,8.1097631752491,0.0,0.9882982909373537,,0.18511763378046453,-0.2246424243785441,0.348301119171083,0.20538330636918545,0.2666713148355484,0.8784819189459085,0.0017919731544679962,0.006973649840801954,0.01698081661015749,0.004593665438877059,0.004511371503945995,0.0,150.0,96.875,,,,,,,,,,,,,,,,,,0.006270083726121811,0.0806458496954292,0.10784656438045204,0.01311735188937746,0.01630483742337674,0.28165808502699285
48,28,28,0.0,-0.024504657917922095,104.08298465183803,,,,,,,,,10.335642278194427,0.0,0.9867273950557838,,0.20972309155123575,-0.25478517317346167,0.4100271984934807,0.4114770685305952,0.2918600205864225,0.9304070728165763,0.0005882848835686413,0.006590257265738079,0.019241945019790103,0.004511371503945995,0.00457406985040348,0.0610787303053907,150.0,111.0,,,,,,,,,,,,,,,,,,0.008473405396216549,0.10537329662059035,0.1080354026385716,0.014117283513769507,0.016682300849684646,0.25925482741576134
50,24,24,0.0,-0.010063051401327053,74.24682108561198,,,,,,,,,8.732416808605194,0.0,0.9851862646894594,,0.2473817119995753,-0.2005387358367443,0.37549956142902374,0.6270671288172404,0.2830729161699613,0.9457031264901161,-0.0009826345946445751,0.004826517775654793,0.013625065485636393,0.004574069850403483,0.004345366357883306,0.10370856601124008,150.0,147.5,,,,,,,,,,,,,,,,,,0.007946429386114081,0.11044921881208818,0.10816178439805905,0.014785520538377265,0.015888993628323078,0.24010075102753495
54,28,28,0.0,-0.010389409427131926,97.74426201411656,,,,,,,,,7.884728567940848,0.0,0.9833408576833519,,0.3416840944971357,-0.19630771396415575,0.38370114990643095,0.6101174503564835,0.11986312908785683,0.8721070289611816,-0.010109275196945029,0.00273179475750242,0.007057214421885354,0.004345366357883309,0.004128098039989141,0.17735609518630163,150.0,133.0,,,,,,,,,,,,,,,,,,0.008451639213100342,0.10612517675118786,0.10828993549304348,0.015462289098650217,0.015290795925206371,0.22010955151085315
56,24,24,0.0,-0.00023676486064990362,141.4162861506144,,,,,,,,,7.3651590545972185,0.0,0.9816238383793349,,0.07113693639015158,-0.25715743626157445,0.3464994467794895,0.26103889631728333,0.34296874950329465,0.939843753973643,0.0033426100126234815,0.010268354167540869,0.02021610861023267,0.004128098039989143,0.004096213925356304,0.010145246788548926,150.0,115.16666666666667,,,,,,,,,,,,,,,,,,0.006534186613862403,0.08785807349098225,0.10842693162461121,0.016184919125710923,0.011865842582968375,0.2038475778942305
58,24,24,0.0,-0.0012104293564334512,203.01351515452066,,,,,,,,,6.886981417735417,0.0,0.9798249958553918,,0.31312189685801667,-0.24457479330400625,0.40176984791954357,0.23862223327159882,0.2776367167631785,0.9571614588300387,-0.014576055644890099,0.0030081340422232947,0.01693705345193545,0.004096213925356306,0.0037603013716314532,0.0658908187566946,150.0,127.16666666666667,,,,,,,,,,,,,,,,,,0.0067161808935149265,0.0833333336437742,0.10857018921524286,0.016939606439943116,0.011420459176103273,0.18878705957153988
64,32,32,0.0,-0.0005884499405510724,104.13940966129303,,,,,,,,,6.532128982245922,0.0,0.9773108479477595,,0.34613492898643017,-0.22374089993536472,0.45897268410772085,0.6232854314148426,0.06783039681613445,0.8631510473787785,-0.010634265418048017,0.0012622680515050888,0.007155034691095352,0.0037603013716314545,0.0035722863030498804,0.2096878499723971,150.0,124.625,,,,,,,,,,,,,,,,,,0.005924504854192492,0.07370605517644435,0.10871435049921274,0.017698088951874524,0.012833041459089145,0.17049551652897646
67,28,28,0.0,0.0028241786307522227,99.23570728302002,,,,,,,,,13.087856888771057,0.0,0.9751780452001338,,0.2920257007437093,-0.19121146481484175,0.33323901678834644,0.44159782232184497,0.15383848547935486,0.9192044011184147,-0.01653230860496738,0.0013571280453886306,0.009214218173708235,0.0035722863030498812,0.0035690136344299953,0.21198496488588198,150.0,129.57142857142858,,,,,,,,,,,,,,,,,,0.004664260889902445,0.05947066417762211,0.10884131437965802,0.018365299262638603,0.011034287844917603,0.1570346064172853
71,28,28,0.0,0.0006997996409024511,102.00219876425606,,,,,,,,,7.116113926683154,0.0,0.9727821502698087,,0.13817197856094157,-0.20457687016044343,0.3108914207134928,0.26674108845846994,0.3092164397239685,0.9457945397921971,0.0014850934000735702,0.006130115794284003,0.018900773354939053,0.003569013634429994,0.003363869000572304,0.02748480678669044,150.0,100.14285714285714,,,,,,,,,,,,,,,,,,0.003620728866995445,0.036846235926662176,0.1089516609374966,0.018944541857178723,0.010228016513532825,0.14374494882596164
73,24,24,0.0,-0.007058922356615464,222.3132168451945,,,,,,,,,8.07131278514862,0.0,0.9706168047496367,,0.1252358052879572,-0.30264448933303356,0.41787777841091156,0.37091631442308426,0.41767577826976776,0.9494140644868215,0.0008437969080053639,0.009432855372627577,0.02702538917462031,0.003363869000572303,0.003025950429909546,0.03691415892293056,150.0,103.0,,,,,,,,,,,,,,,,,,0.006501237333092528,0.08372395858168602,0.10903996943185727,0.019407694538434345,0.010886179516091943,0.13312488918163812
