episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
44,48,48,0.0,-0.008471221313811839,0.0016700034672491408,,,,0.9197041901449362,0.0,-0.00027376117751979717,0.008816432586172596,,1.6842935072878997,0.0,0.97930826913398,0.962158203125,0.8978452123701572,1.1290256008505821,0.8823678679764271,0.18417238220960522,,,,0.011315996597356085,0.13956705729166666,0.2331761841972669,0.13142887596040964,0.036440884694457054,0.18478497974222916
48,48,48,0.0,-0.004790759703610092,0.0018867595863412134,,,,0.9146511033177376,0.0,-0.00024118050979874775,0.008921754614372427,,1.4327698598305385,0.0,0.9754217700608883,0.961669921875,0.8938977122306824,1.1478984331091244,0.8845834049085776,0.3638620711863041,,,,0.008120448321278673,0.105712890625,0.23785731910417476,0.1404283450295528,0.029659558514443535,0.15848931924611145
52,48,48,0.0,-0.006855810526758432,0.0015059499370787914,,,,0.8722705778976282,0.0,-0.0003894131750712404,0.007939003640785813,,1.4803439490497112,0.0,0.971214118989394,0.962646484375,0.8446112051606178,1.1320063943664234,0.8476926436026891,0.3501751658817132,,,,0.009506766087724827,0.124755859375,0.24179066624492407,0.147872698182861,0.026850717103419203,0.1359356390878527
56,48,48,0.0,-0.006802988452060769,0.0021443698678922374,,,,0.8908117339015007,0.0,-0.0002884146682996895,0.010172357685708752,,1.3432801974316437,0.0,0.966689468363107,0.962890625,0.8041560004154841,1.145675929884116,0.8441540636122227,0.44794014903406304,,,,0.010831277572530476,0.13875325520833334,0.2451938157901168,0.154227448006471,0.030804866109974682,0.11659144011798321
60,48,48,0.0,-0.011120228775932143,0.0021262459667923395,,,,0.937137504418691,0.0,-0.0002365536996270142,0.008648912519371757,,1.6665834051867325,0.0,0.9618522834659297,0.9619140625,0.8100202418863773,1.1883649031321208,0.8424102130035559,0.1870211885931591,,,,0.006471930126281222,0.08048502604166667,0.24752395010242859,0.15853617495546737,0.04072860077333947,0.09999999999999998
64,48,48,0.0,-0.007402663196747501,0.0024246978403728767,,,,0.8581281341612339,0.056559244791666664,-0.000367570955404517,0.007972928423744937,,1.5892096497118473,0.0,0.9567073380153511,0.96240234375,0.7942056643466154,1.156949741144975,0.8443861566483974,0.3364660375130673,,,,0.01173425596304393,0.15201822916666666,0.2493796975662311,0.16194268191854158,0.05238086738002797,0.08576958985908946
68,48,48,0.0,-0.006351034273393452,0.0019062916702144623,,,,0.9052282112340132,0.0,-0.0004050314488874089,0.00866303209719869,,1.4933691980938117,0.0,0.9512597094513798,0.96240234375,0.8000203867753347,1.1875321542223294,0.8858251646161079,0.32669750197480124,,,,0.015855034354899544,0.19563802083333334,0.2513530931125085,0.16553999421497187,0.050607268155242004,0.07356422544596418
72,48,48,0.0,-0.004411260946653783,0.0019477606692817062,,,,0.8279867010811964,0.0,-0.000462484753067353,0.008986198362739136,,1.682956088334322,0.0,0.9455147739257063,0.96142578125,0.803833699474732,1.1606894234816234,0.8332218341529369,0.4073510281741619,,,,0.014549053831918476,0.176025390625,0.2532749480257432,0.1690210672095418,0.0657533824754258,0.06309573444801937
76,48,48,0.0,-0.007451601840633278,0.0015180938098637853,,,,0.8757653546830019,0.0,-0.000377532200824741,0.00801859469114182,,1.6759268927077453,0.0,0.9394782009960968,0.962890625,0.7828137055039406,1.109150988360246,0.7995994177957376,0.27681987453252077,,,,0.015047915851027938,0.17106119791666666,0.254319267347455,0.170903569397827,0.07033413493384917,0.05411695265464634
80,48,48,0.0,0.001034191926009953,0.0015481029040529393,,,,0.8942459387083849,0.0,-0.0003469302862413315,0.008487520060346773,,1.7936636184652646,0.0,0.9331559480312306,0.962646484375,0.7601574994623661,1.1437187989552815,0.8302030650277933,0.25381011857340735,,,,0.014863460135529749,0.18400065104166666,0.2555406844864289,0.17309738602489233,0.06752981944009662,0.04641588833612783
84,48,48,0.0,-0.012148622190579772,0.0022725458062874773,,,,0.8149221080044905,0.022135416666666668,-0.0004728204039565753,0.008157198608387262,,1.6948483524223168,0.0,0.9265542543314921,0.962646484375,0.7616130995253722,1.0924435555934906,0.7980233877897263,0.36995989829301834,,,,0.015299129995886082,0.184814453125,0.25624944021304447,0.17436630465090275,0.06205534632317722,0.03981071705534971
88,48,48,0.0,0.002896360606731226,0.002328603106434457,,,,0.8020008206367493,0.0,-0.00043271291663889616,0.009326102658330152,,1.529147411386172,0.0,0.9196796349715254,0.961669921875,0.7379514264563719,1.0886232579747837,0.7597469116250674,0.33249601007749635,,,,0.02163208808148435,0.23396809895833334,0.2565476428717375,0.17489896031717458,0.060804604242245354,0.034145488738336054
92,48,48,0.0,-0.011318764086657515,0.002229415222245734,,,,0.8164430099229018,0.0,-0.00046624673874854733,0.007606357879315813,,2.2319598173101745,0.0,0.9125388743706608,0.963134765625,0.7407180865605673,1.0164117043217022,0.7316044842203459,0.2811515044886619,,,,0.016515634168172255,0.197265625,0.25666741095483303,0.17511097807437181,0.07477169313157599,0.02928644564625234
96,24,48,0.0,0.002495520127316316,0.0030094919978485755,,,,0.8410384381810824,0.0,-0.00044679632871217717,0.00790176005102694,,1.5108415335416794,0.0,0.9051390195974941,0.9638671875,0.6952068358659744,1.051257054011027,0.7499300415317217,0.3094204179942608,,,,0.02190386477013817,0.2236328125,0.2567327891786893,0.17522406515975794,0.06710368130976956,0.025118864315095798
100,48,48,0.0,0.002699947275687009,0.0020618508109085574,,,,0.806413979580005,0.019694010416666668,-0.0005082554071123013,0.007887503714300692,,1.6664636495212715,0.0,0.8974873734152906,0.962158203125,0.7129776837925116,1.0010806508362293,0.7226905847589175,0.34626007607827586,,,,0.014839617448160425,0.183837890625,0.25586143384377164,0.17366542325665554,0.05950567972225448,0.021544346900318822
104,48,48,0.0,-0.005231644686621924,0.0019535262836143374,,,,0.826535303145647,0.0,-0.00046676482270413544,0.008792895445367321,,1.6209033131599426,0.0,0.8895914870750401,0.9619140625,0.7065526594718298,1.0484910619755585,0.7534992570678393,0.3550091211994489,,,,0.017694297537673265,0.21085611979166666,0.25417323783040047,0.17063837901999554,0.061073348158970475,0.01847849797422293
108,48,48,0.0,-0.0062178068328648806,0.0022889946024709693,,,,0.7628686241805553,0.042399088541666664,-0.0005466205830089166,0.007347113423747942,,1.8002138709028561,0.0,0.8814591528632786,0.961181640625,0.7068762555718422,0.9712009790043036,0.6851111724972725,0.35750812478363514,,,,0.014242735395479636,0.16512044270833334,0.2530324701219797,0.16858324967324734,0.0740260371627907,0.015848931924611124
112,48,48,0.0,-0.013241428261001905,0.0026917216843382144,,,,0.7186211757361889,0.16707356770833334,-0.0006382020789412005,0.008228613335328797,,2.0185490300258,0.0,0.8730983964120406,0.963623046875,0.7310189815859,0.9524071539441744,0.7208598554134369,0.47963614265124005,,,,0.013399159901988847,0.1591796875,0.2522549865146478,0.16717792550722757,0.0808249458981057,0.01359356390878526
116,48,48,0.0,-0.01694639031969321,0.0020425865756502994,,,,0.7446959093213081,0.0003255208333333333,-0.000581176867854083,0.008993525494588539,,1.842837752153476,0.0,0.864517468778542,0.963134765625,0.6910716307659944,0.9421589697400728,0.6840032450854778,0.30159829184412956,,,,0.016300862000207417,0.18196614583333334,0.25139359571039677,0.16561396854619184,0.09022248086209099,0.011659144011798314
120,36,48,0.0,-0.003843798457334439,0.0027179741138954544,,,,0.8250471767452028,0.1015625,-0.0005197500023415261,0.008399899622114996,,1.980650371975369,0.0,0.855724838302365,0.9638671875,0.6756660838921865,0.9416945477326711,0.6644230567746692,0.375269772277938,,,,0.022286673800812826,0.228515625,0.25061705460151035,0.16419936302635404,0.09809456889828046,0.010000000000000004
124,36,48,0.0,0.0019503072576804294,0.0032782049836694365,,,,0.8357947833008237,0.0,-0.0005200496218296596,0.009055834056602584,,2.049753506978353,0.0,0.8467291822482462,0.9635416666666666,0.7016624841425154,0.9380074590444565,0.668728854921129,0.29473652814825374,,,,0.02500576419212545,0.232421875,0.2501511085364554,0.16334774096806845,0.0952856151594056,0.010000000000000004
128,48,48,0.0,-0.01161928983250012,0.002346605343821769,,,,0.7589116531113783,0.13273111979166666,-0.0006744853396109344,0.00803305113610501,,1.798890081544717,0.0,0.8375393782426485,0.960693359375,0.6851892036696275,0.9099424444139004,0.6475850852827231,0.4247714343170325,,,,0.020172984591530014,0.20222981770833334,0.2501194787522157,0.16328859018782774,0.08735129640748103,0.010000000000000005
132,48,48,0.0,-0.008379451464861631,0.0014932460556641065,,,,0.7714320831000805,0.21004231770833334,-0.0006350458552333293,0.006289962126174942,,1.9219421409070492,0.0,0.8281644955126305,0.963134765625,0.6857125945389271,0.8559630426267782,0.6153094470500946,0.28997640187541646,,,,0.02005733330346023,0.192138671875,0.24925964201490083,0.16171169032653174,0.09944198653101921,0.010000000000000005
136,48,48,0.0,-0.005841649176242451,0.001737520697740062,,,,0.7004681850473086,0.20654296875,-0.0007334321283754738,0.00706243848738571,,2.063230616350969,0.0,0.8186137859355996,0.962646484375,0.6654087702433268,0.8571802365283171,0.5776949226856232,0.4223411784817775,,,,0.021925193405574344,0.197265625,0.24790982343256474,0.15922911930829287,0.10778253075356285,0.010000000000000005
140,48,48,0.0,-0.00301284595237424,0.0020435537177642495,,,,0.7134565723439058,0.18758138020833334,-0.0007163125713608073,0.008912891906220466,,2.355942520002524,0.0,0.8088966749088414,0.96337890625,0.673338245600462,0.8543839007616043,0.5597944768766562,0.5831107484797636,,,,0.02115538400054599,0.20076497395833334,0.24708294899513325,0.15769898425787687,0.12596036369601885,0.010000000000000005
144,24,48,0.0,-0.006684433319605887,0.0020784600977397836,,,,0.7214518363277117,0.15266927083333334,-0.0005887467547533257,0.007275486403765778,,2.1016660034656525,0.0,0.7990227520477756,0.96337890625,0.6396959175666174,0.8164363130927086,0.5359291583299637,0.3579221908003092,,,,0.021348067132445674,0.2060546875,0.2465098568548759,0.15664178257187208,0.09990595560520887,0.010000000000000004
148,48,48,0.0,-0.006706823905309041,0.0016114182714469887,,,,0.664000503718853,0.275634765625,-0.0008069683208304923,0.007418595700679968,,1.9668080334862073,0.0,0.7890017617221731,0.96337890625,0.6661998766163985,0.7972950960199038,0.5319556643565496,0.48479430998365086,,,,0.016551297366580304,0.17789713541666666,0.24606853568305573,0.15582147085418305,0.09782703872770071,0.010000000000000005
152,48,48,0.0,-0.008539785417572906,0.0017215901146604058,,,,0.6712025925517082,0.22762044270833334,-0.0006977786445834985,0.007338306391223644,,2.435940161347389,0.0,0.7788435934396382,0.962890625,0.6632126482824484,0.8360310743252436,0.5431423944731554,0.43204175122082233,,,,0.01568130142550217,0.17146809895833334,0.2457268082847198,0.15518789707372585,0.12194291315972805,0.010000000000000005
156,36,48,0.0,0.0029369406143410336,0.00197810672236503,,,,0.7017050617270999,0.21744791666666666,-0.0007038711579904581,0.0071055038262986476,,1.8131834665934246,0.0,0.7685582720858516,0.9632161458333334,0.6775607102447085,0.8210311399565803,0.5285464574893316,0.4898389064603382,,,,0.02553137720355557,0.2216796875,0.2450378802087572,0.15390817903810078,0.0951635017991066,0.010000000000000004
160,48,48,0.0,-0.014552836209380379,0.0015301637176889926,,,,0.7238280934592088,0.13346354166666666,-0.0006054138866602443,0.0066650294756982476,,1.973274787267049,0.0,0.7581559480312311,0.9619140625,0.6736319822569689,0.8270782443384329,0.5167399197816849,0.4673196679602067,,,,0.016885599465846706,0.190673828125,0.2443604733174046,0.1526380522797505,0.098428250135233,0.010000000000000005
164,48,48,0.0,-0.004742169500483821,0.0014766206513741054,,,,0.7194538774589697,0.15104166666666666,-0.000613277658582471,0.006783264369005337,,2.1327684012552104,0.0,0.7476468871137308,0.96240234375,0.6740503162145615,0.7879807278513908,0.5179689191281796,0.4811688320090373,,,,0.020652528402327636,0.21435546875,0.24347319609175125,0.15096781744311252,0.09269658771033089,0.010000000000000005
168,36,48,0.0,0.010118523379787803,0.0018750887571109666,,,,0.6504861348205142,0.2955729166666667,-0.0007212900996415152,0.006635756387064855,,2.408129960298538,0.0,0.7370414605076999,0.9619140625,0.6756118734677633,0.7814802063835992,0.5132625500361124,0.3579551370607482,,,,0.02531081386324432,0.19986979166666666,0.24245327545536888,0.1490611338780986,0.1056196526106861,0.010000000000000004
172,48,48,0.0,-0.012225168854153404,0.002334768020470316,,,,0.7634769392510256,0.14794921875,-0.0006299441508114493,0.00793372811555552,,2.1024458731214204,0.0,0.7263501344887899,0.963134765625,0.6729049409429232,0.8374200612306595,0.5187846881647905,0.547516311208407,,,,0.015855673217932537,0.17220052083333334,0.24180977263798317,0.1478452036778132,0.10779345020030935,0.010000000000000005
176,48,48,0.0,-0.007871390980047485,0.0014906236732106966,,,,0.7298845015466213,0.13834635416666666,-0.0007007900979563905,0.007661775006757428,,2.1608306045333543,0.0,0.7155834601050043,0.96337890625,0.6771807633340359,0.7637437172234058,0.5207130536437035,0.49356390722095966,,,,0.01793761074077338,0.15478515625,0.24088678788393736,0.14609457179903984,0.10424088003734748,0.010000000000000005
180,12,48,0.0,0.02215190588807066,0.002530628970513741,,,,0.7266448438167572,0.125,-0.0006168169396308562,0.008514887459265688,,2.670662353436152,0.0,0.704752062764081,0.9619140625,0.6876391222079595,0.8179813623428345,0.5250291625658671,0.42667360603809357,,,,0.03121310753825431,0.2740885416666667,0.2403050201634566,0.14498589312036833,0.1098520898570617,0.009999999999999998
184,48,48,0.0,-0.004099600899886961,0.001452823874084667,,,,0.7175040654838085,0.23746744791666666,-0.0007062081167532597,0.006869829337423046,,2.125917110592127,0.0,0.6938666317475067,0.962646484375,0.6826582700014114,0.798630204051733,0.5266729556024075,0.4198234559347232,,,,0.017558847803835913,0.16202799479166666,0.239489721134305,0.14345039582500854,0.10583874288325508,0.010000000000000005
188,48,48,0.0,-0.011930293481176099,0.0012383172373423197,,,,0.747663983454307,0.08121744791666667,-0.0006627067984178817,0.007656819507246837,,2.1922051260868707,0.0,0.6829379096614797,0.96240234375,0.7007083954910437,0.7904641702771187,0.5100310569008192,0.4991764755298694,,,,0.015201403676959066,0.17024739583333334,0.23796835914254189,0.14057145671298107,0.10503468988463283,0.010000000000000005
192,24,48,0.0,0.0008037226119389137,0.0017285611296150212,,,,0.7163923333088557,0.3045247395833333,-0.0008049837730747337,0.007312403099300961,,2.2455761233965554,0.0,0.6719766818352594,0.96337890625,0.6595233529806137,0.7389606535434723,0.48047081008553505,0.5137208551168442,,,,0.028508366510019794,0.1953125,0.23761838798721632,0.139897504200538,0.11439603473991156,0.010000000000000004
196,36,48,0.0,-0.002000191507654058,0.001773067032142232,,,,0.6317828032705519,0.3118489583333333,-0.0008698049479992025,0.007972698542289436,,2.3194790416293674,0.0,0.6609937656773445,0.9619140625,0.6464125199450387,0.7247520337502161,0.4483356922864914,0.587310902774334,,,,0.02042714286168727,0.1853298611111111,0.23745056117574373,0.13958283555176523,0.11363337023390664,0.010000000000000004
200,48,48,0.0,-0.0019410203482645254,0.0019053898043542479,,,,0.6318101398646832,0.27978515625,-0.0008328549144304512,0.008410971165479472,,2.4377160345514617,0.0,0.6499999999999994,0.9619140625,0.6453046587606271,0.7539685716231664,0.4333121447513501,0.4511584124217431,,,,0.020758795445241656,0.187744140625,0.23693759366869926,0.13861488612989584,0.1238501314073801,0.010000000000000005
204,24,48,0.0,0.0023550208813200393,0.0017583064473001286,,,,0.6675112595160803,0.2760416666666667,-0.0007855487516887175,0.006958913310275723,,2.7541739493608475,0.0,0.6390062343226552,0.96142578125,0.648879570265611,0.7209979121883711,0.43024837722380954,0.3944186468919118,,,,0.023499484319472685,0.2431640625,0.23637077088157335,0.137530621762077,0.1171658259506027,0.010000000000000004
208,48,48,0.0,-0.00976560612131531,0.0015482711375322349,,,,0.6852861580749353,0.23453776041666666,-0.000760017126594903,0.007629615157687415,,2.291413828730583,0.0,0.6280233181647399,0.963623046875,0.6423211668928465,0.7135501864055792,0.418465880677104,0.4756955150514841,,,,0.018626684104674496,0.17635091145833334,0.23557761994500956,0.13600453858574232,0.12216293967018525,0.010000000000000005
212,48,48,0.0,-0.007687664028101911,0.0011954537112615071,,,,0.644892506301403,0.2788899739583333,-0.0007960397548837742,0.007405841761889557,,3.1319131031632423,0.0,0.6170620903385204,0.960205078125,0.6545372009277344,0.7614693616827329,0.43488931469619274,0.6155662008871635,,,,0.02131138568802271,0.21818033854166666,0.23475955364604792,0.13442095989982286,0.14561403542757034,0.010000000000000005
216,48,48,0.0,-0.009567970768936599,0.0018833414190642845,,,,0.6616002209484577,0.2962239583333333,-0.0008326290614301494,0.007855022675357759,,2.6810461531082788,0.0,0.6061333682524933,0.962158203125,0.6390137150883675,0.7253823466598988,0.42736207445462543,0.4989291379849116,,,,0.016988128787488677,0.17390950520833334,0.2340526394546032,0.1330482273673018,0.13910366812100014,0.010000000000000005
220,24,48,0.0,0.004482852139820655,0.0021974202390993014,,,,0.6235710345208645,0.318359375,-0.0008471901649803234,0.007588295848108828,,3.70821276307106,0.0,0.5952479372359195,0.962890625,0.6430230438709259,0.700591430068016,0.40691277757287025,0.5229729215304056,,,,0.027538362812871735,0.2548828125,0.23348120724161467,0.13194377037386099,0.17179728237291178,0.010000000000000004
224,48,48,0.0,0.0011451655494359632,0.0012995667857467197,,,,0.7200495724876722,0.17919921875,-0.0006638092503029233,0.007304478485214834,,2.781402848660946,0.0,0.5844165398949958,0.96240234375,0.6466574581960837,0.7371568729480108,0.4133353866636753,0.40692858460048836,,,,0.02766140521756218,0.21077473958333334,0.23300672943393388,0.13102211834241947,0.1269648924159507,0.010000000000000005
228,24,48,0.0,0.010603942559100688,0.0029778882356670997,,,,0.7028189798196157,0.2862955729166667,-0.0007723316909202064,0.007396185421384871,,2.7718625217676163,0.0,0.5736498655112103,0.962890625,0.6245140731334686,0.6773292447129885,0.40983178094029427,0.39241734395424527,,,,0.02954081358620897,0.275390625,0.23239393470187983,0.12983335740864277,0.12508260800192753,0.010000000000000004
232,48,48,0.0,-0.01143745009903796,0.001399681152785585,,,,0.6220674272626638,0.3456217447916667,-0.0008829407912950652,0.007261672581080347,,2.7383174325029054,0.0,0.5629585394923006,0.962158203125,0.6240479511519273,0.6745050735771656,0.3907355306049188,0.3650657528390487,,,,0.017153962937300093,0.16357421875,0.23158502330382666,0.1282509984448552,0.13211613381281495,0.010000000000000005
236,48,48,0.0,-0.005826349408986668,0.0016114489602235456,,,,0.623564233382543,0.3391927083333333,-0.000827941830114772,0.007327804962793986,,2.7317913994193077,0.0,0.5523531128862694,0.962890625,0.6153707752625147,0.6825235051413377,0.37461398790280026,0.624125096326073,,,,0.023093505304132123,0.227294921875,0.2306797237445911,0.12647498647371927,0.12935538853829107,0.010000000000000005
240,48,48,0.0,-0.004461243913586562,0.0019048093066279155,,,,0.6000185993810495,0.3375651041666667,-0.0008964037394131689,0.007416903012199327,,2.871562292178472,0.0,0.541844051968769,0.96240234375,0.6105936616659164,0.7581037928660711,0.37646764020125073,0.5091115993758043,,,,0.018725686726005126,0.18269856770833334,0.23027844664951166,0.12569003738462925,0.15334079383562008,0.010000000000000005
244,48,48,0.0,-0.012538343764996776,0.0018667613597547945,,,,0.7089346498250961,0.22721354166666666,-0.0007490917499429391,0.0069258396300332,,2.512608123322328,0.0,0.5314417279141485,0.96337890625,0.6138444890578588,0.7092881686985493,0.38311294217904407,0.26737375526378554,,,,0.017843919010677684,0.187744140625,0.22969840249667564,0.12454875263695915,0.13045221256713072,0.010000000000000005
248,48,48,0.0,-0.001963320615080496,0.0013102736944953601,,,,0.5968537845959266,0.3697916666666667,-0.0009780675827641971,0.007458570267772302,,2.5409767975409827,0.0,0.5211564065603621,0.962890625,0.6241879854351282,0.6796591989696026,0.35199627093970776,0.4007698701073726,,,,0.021095120454750333,0.17635091145833334,0.2295378946388761,0.12422755919396877,0.13033083717649183,0.010000000000000005
252,48,48,0.0,-0.01048788356517131,0.001118829658177371,,,,0.5926492437720299,0.4019368489583333,-0.0010255658671667334,0.007425160729326308,,2.6629460404316583,0.0,0.5109982382778273,0.96240234375,0.6264787465333939,0.6442950069904327,0.325345807398359,0.5692880135029554,,,,0.012350398392300121,0.14892578125,0.22944190415243307,0.12403964856639504,0.13619664016490182,0.010000000000000005
256,48,48,0.0,-0.010409677731028447,0.0011698672800169636,,,,0.6000696830451488,0.3819986979166667,-0.0009006456845478775,0.006979172806798791,,2.3850483099619546,0.0,0.5009772479522246,0.963623046875,0.621267649034659,0.6145439743995667,0.32669299840927124,0.6137847770005465,,,,0.013623910441917056,0.14705403645833334,0.22853387147188187,0.12223702343180776,0.13001270530124506,0.010000000000000005
260,48,48,0.0,-0.0034719029596696296,0.001438714378309669,,,,0.6989190814395746,0.2771809895833333,-0.0007212572600110434,0.006979172273228566,,2.551334666709105,0.0,0.49110332509115895,0.962890625,0.6182881221175194,0.6717072874307632,0.3396361495057742,0.5336706650753816,,,,0.018497483237297274,0.20125325520833334,0.22759236519535384,0.1203656264891227,0.1276083073268334,0.010000000000000005
264,48,48,0.0,-0.009043212378552804,0.0012771319161402062,,,,0.6620685756206512,0.28759765625,-0.0007151085337682161,0.007455917104380205,,2.7602572763959565,0.0,0.4813862140643996,0.963134765625,0.6532134761412939,0.6901609549919764,0.32649248900512856,0.42352866909156245,,,,0.019351644328708062,0.18977864583333334,0.22692479069034258,0.11905903881415725,0.1434246782834331,0.010000000000000005
268,48,48,0.0,-0.008792417123913765,0.001463879791117506,,,,0.7377374805510044,0.16023763020833334,-0.0006260109191013422,0.007221167004900053,,2.4289270316561065,0.0,0.4718355044873697,0.96240234375,0.6302138852576414,0.7017266576488813,0.34462652914226055,0.2893356007213394,,,,0.020586190975033485,0.198974609375,0.22646191902458668,0.11813182228555281,0.1318580343698462,0.010000000000000005
272,48,48,0.0,-0.00358549045631662,0.0014817373303230852,,,,0.6623012907803059,0.2813313802083333,-0.0007304435481880015,0.006281812423064063,,2.8054153049985566,0.0,0.4624606217573514,0.96044921875,0.6121633810301622,0.6996297799050808,0.3483722334106763,0.36846296520282823,,,,0.01377524774094733,0.160400390625,0.22584245167672634,0.11687556778391202,0.1460642029220859,0.010000000000000005
276,48,48,0.0,-0.001292562228627503,0.001536883290100377,,,,0.6674979651967684,0.29345703125,-0.0007603789114606722,0.006429606311333676,,2.788623869419098,0.0,0.4532708177517542,0.962646484375,0.6365212673942248,0.7024033988515536,0.3668453674763441,0.36385241337120533,,,,0.018184606975410134,0.197265625,0.2251433233420054,0.11546949359277885,0.15701351144040623,0.010000000000000005
280,48,48,0.0,-0.002452432624219606,0.0015098191385429043,,,,0.6471601103742918,0.24259440104166666,-0.0007860442904833084,0.007321626733755693,,2.853987800578276,0.0,0.44427516169763465,0.9619140625,0.6129033416509628,0.6846971350411574,0.3408531919121742,0.4660319406539202,,,,0.01593560785840964,0.15511067708333334,0.2245360752567649,0.11425259321307142,0.1355536674770216,0.010000000000000005
284,48,48,0.0,-0.013212507008574903,0.0014441625935432967,,,,0.5978177636861801,0.3721516927083333,-0.0009659564129833598,0.0076566930511035025,,3.1309222330649695,0.0,0.43548253122145875,0.962890625,0.6094196091095606,0.6448732440670332,0.32833099365234375,0.48207492629686993,,,,0.01605898980415077,0.165283203125,0.22407979083557925,0.11333201065038641,0.1421742495149374,0.010000000000000005
