step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
0,517.4069467463407,482.1616493823086,494.0987821497831,445.0820709826504,501.96470447146334,457.1381096456427,100.0,99.91854044410842,-0.08145955589158405,-0.36682080649192117,-1.1654082536697388,-1.8539789915084839
1,501.96470447146334,457.1381096456427,479.06790729128755,418.9462036703009,486.53892111175134,431.40787047576435,99.91854044410842,99.83791895313585,-0.0806214909725611,-0.37230858237987063,-1.144839882850647,-1.9095953702926636
2,486.53892111175134,431.40787047576435,463.6132409512289,393.251357261653,471.0883067140713,405.6925342980234,99.83791895313585,99.75729816250646,-0.08062079062939631,-0.3705395076196888,-1.1462839841842651,-1.9078257083892822
3,471.0883067140713,405.6925342980234,448.13656263448144,367.5506809655039,455.62042809928295,379.98757891665304,99.75729816250646,99.67665001285975,-0.08064814964670575,-0.3688244509654972,-1.1475871801376343,-1.9070926904678345
4,455.62042809928295,379.98757891665304,432.6421184679353,341.8608279706081,440.13491309657144,354.2932444224327,99.67665001285975,99.59597425874365,-0.0806757541161005,-0.36792819336986193,-1.1489155292510986,-1.9063376188278198
5,440.13491309657144,354.2932444224327,417.1295629836564,316.18186289167096,424.6314554152976,328.6097322030143,99.59597425874365,99.51527089216056,-0.0807033665830943,-0.37135125602570174,-1.150267481803894,-1.905569076538086
6,424.6314554152976,328.6097322030143,401.5985956130515,290.51399093104163,409.10975091021623,302.93724324582644,99.51527089216056,99.43453990322656,-0.08073098893399333,-0.3747730175064976,-1.1516430377960205,-1.9047870635986328
7,409.10975091021623,302.93724324582644,386.0489103035268,264.85740544675417,393.56949723374055,277.27597835746127,99.43453990322656,99.3537812820531,-0.08075862117345878,-0.378193452771907,-1.1530420780181885,-1.903991937637329
8,393.56949723374055,277.27597835746127,370.48020661484406,239.21230724540072,378.0103934556696,251.62613840429134,99.3537812820531,99.27299501874606,-0.08078626330704708,-0.3816125367758201,-1.1544644832611084,-1.9031835794448853
9,378.0103934556696,251.62613840429134,354.89219124619694,213.5788895639593,362.4321451677356,225.9879212221337,99.27299501874606,99.19218110356944,-0.08081391517661984,-0.3850302445228635,-1.1559101343154907,-1.9023624658584595
10,362.4321451677356,225.9879212221337,339.28457169666626,187.957350238247,346.834459390172,200.3615247063448,99.19218110356944,99.11133952664133,-0.08084157692810834,-0.38844655161863323,-1.1573786735534668,-1.9015285968780518
11,346.834459390172,200.3615247063448,323.6570568938341,162.34787953422565,331.2170468634322,174.7471454249791,99.11133952664133,99.03047027815417,-0.08086924848716137,-0.39186143339367907,-1.1588701009750366,-1.9006822109222412
12,331.2170468634322,174.7471454249791,308.0093652075484,136.7506740199498,315.57962258321095,149.14497829248094,99.03047027815417,98.94957334832247,-0.08089692983169527,-0.3952748654895372,-1.1603840589523315,-1.899823546409607
13,315.57962258321095,149.14497829248094,292.3412116335039,111.16592479516649,299.92190320004124,123.55521815843663,98.94957334832247,98.86864872728898,-0.08092462103348907,-0.3986868237436843,-1.1619205474853516,-1.8989527225494385
14,299.92190320004124,123.55521815843663,276.6523185442795,85.59381526537022,284.24361212589884,97.97805668585643,98.86864872728898,98.78769640535546,-0.08095232193352331,-0.40209728392950583,-1.163479208946228,-1.8980700969696045
15,284.24361212589884,97.97805668585643,260.9424112591996,60.034544722965805,268.54447194718364,72.41368699581632,98.78769640535546,98.70671637260244,-0.08098003275301835,-0.4055062223993044,-1.165060043334961,-1.897175669670105
16,268.54447194718364,72.41368699581632,245.21121999405864,34.488294844937414,252.82421295550782,46.862298437958614,98.70671637260244,98.6257086193724,-0.08100775323003973,-0.40891361500935136,-1.166662573814392,-1.896269679069519
17,252.82421295550782,46.862298437958614,229.45847504046876,8.955247351532833,237.08256828058242,21.32407957037926,98.6257086193724,98.54467313586808,-0.08103548350432277,-0.41231943851838343,-1.168286919593811,-1.8953524827957153
18,237.08256828058242,21.32407957037926,213.68391334283828,0.0,214.9095537390073,1.1163402566894334,98.54467313586808,98.46339589612063,-0.08127723974745038,-0.4154871448871796,-1.1699327230453491,-1.8944242000579834
19,214.9095537390073,1.1163402566894334,171.7476999487241,0.0,184.9738413888416,0.275183305539104,98.46339589612063,98.41160298431288,-0.05179291180775181,-0.355941179075484,-2.158092737197876,-0.9549944996833801
20,184.9738413888416,0.275183305539104,138.71277113737676,0.0,154.97437214195304,0.0967318977592313,98.41160298431288,98.36394490889042,-0.047658075422461366,-0.3485761846353996,-2.313053607940674,-0.9386493563652039
21,154.97437214195304,0.0967318977592313,108.66784214317374,0.0,124.97443759724659,0.034063617470497354,98.36394490889042,98.32006832610844,-0.04387658278197648,-0.34110877627535413,-2.315326452255249,-0.9368352293968201
22,124.97443759724659,0.034063617470497354,78.62930667683644,0.0,94.97444570059285,0.012013658223634465,98.32006832610844,98.28025970573928,-0.039808620369157666,-0.3330552214943476,-2.317256450653076,-0.9350897073745728
23,94.97444570059285,0.012013658223634465,48.59192311758504,0.0,64.97444670690554,0.004243280190087691,98.28025970573928,98.24482117646896,-0.03543852927032276,-0.3243868864398721,-2.3191261291503906,-0.9333542585372925
24,64.97444670690554,0.004243280190087691,18.554631643428976,0.0,34.97444683224486,0.0015009511869063714,98.24482117646896,98.21406491186688,-0.03075626460207559,-0.31508421199575215,-2.320990800857544,-0.9316158294677734
25,34.97444683224486,0.0015009511869063714,0.0,0.0,4.97444685987118,0.00021348163001280485,98.21406491186688,98.18831135965686,-0.025753552210019848,-0.3051304550488366,-2.3228702545166016,-0.9298696517944336
26,4.97444685987118,0.00021348163001280485,0.0,0.0,-0.4877954614242645,0.2823064945686087,98.18831135965686,98.15411273485874,-0.03419862479812252,0.045807252039371124,-2.88582706451416,-0.15954668819904327
27,-0.4877954614242645,0.2823064945686087,0.0,0.0,1.3205843394493206,0.16385696131205085,98.15411273485874,98.12122091845161,-0.03289181640712968,0.1032954421815333,-3.1534810066223145,-0.5400311946868896
28,1.3205843394493206,0.16385696131205085,0.0,0.0,1.4390338727057377,1.9722367621856538,98.12122091845161,98.02189375948358,-0.09932715896803757,-0.029614699141939774,-3.3946609497070312,-0.15561358630657196
29,1.4390338727057377,1.9722367621856538,0.0,0.0,-0.36934592816787337,2.090686295441925,98.02189375948358,97.9225249522384,-0.09936880724517039,-0.030122498579219316,-2.613510847091675,-0.2135956883430481
30,-0.36934592816787337,2.090686295441925,0.0,0.0,-0.48779546142399866,0.2823064945683046,97.9225249522384,98.02260397583716,0.10007902359875231,0.36895853344880036,-3.38543701171875,-0.47885096073150635
31,-0.48779546142399866,0.2823064945683046,0.0,0.0,1.3205843394491934,0.1638569613119426,98.02260397583716,98.01570615549605,-0.006897820341109195,0.15507240478766923,-3.1541991233825684,-0.5407320261001587
