episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,exploration_cleared,stable,checks_since_best
474,-168.15064617230422,-167.54166085436188,False,0.01841274220496416,5.567056982727081e-05,1.416149777173996,False,False,82
476,-168.1108853378655,-167.54166085436188,False,0.018338898848742246,5.615932382170285e-05,1.4036426067352294,False,False,83
478,-168.06868023138702,-167.54166085436188,False,0.018291694670915605,5.607834978036408e-05,1.3885379493236543,False,False,84
480,-168.01376893316012,-167.54166085436188,False,0.018212099093943834,5.356994258818304e-05,1.3709614396095275,False,False,85
482,-167.945014525294,-167.54166085436188,False,0.018145981896668672,5.299307866835079e-05,1.3511407256126404,False,False,86
484,-167.88260495233723,-167.54166085436188,False,0.018080668058246374,5.1470239498030423e-05,1.333242255449295,False,False,87
486,-167.82678940013457,-167.54166085436188,False,0.018038433603942396,4.9991717844477535e-05,1.3167111277580261,False,False,88
488,-167.76339414036565,-167.54166085436188,False,0.018021197244524955,4.640779933779981e-05,1.3005957186222077,False,False,89
490,-167.7179130553047,-167.54166085436188,False,0.01795908948406577,4.300968816224326e-05,1.283437615633011,False,False,90
492,-167.65900208762224,-167.54166085436188,False,0.017897271644324066,4.005779395939157e-05,1.2663349747657775,False,False,91
494,-167.6026868125391,-167.54166085436188,False,0.017870485596358777,3.3109174538736855e-05,1.2505970299243927,False,False,92
496,-167.55885805666145,-167.54166085436188,False,0.017810929752886295,2.85197333063536e-05,1.2369211316108704,False,False,93
498,-167.51433103815114,-167.51433103815114,False,0.017777691688388587,2.364914834416254e-05,1.2255536794662476,False,False,0
500,-167.4845609103386,-167.4845609103386,False,0.017725523468106984,1.9720018028834828e-05,1.2195726037025452,False,False,0
502,-167.45800790973004,-167.45800790973004,False,0.017679190170019864,1.8403491205987167e-05,1.2179737865924836,False,False,0
504,-167.43545646284048,-167.43545646284048,False,0.017619923409074544,1.6562439643763582e-05,1.2198278605937958,False,False,0
506,-167.4168833784385,-167.4168833784385,False,0.017554772831499577,1.4596077082984493e-05,1.2244179964065551,False,False,0
508,-167.3909907421791,-167.3909907421791,False,0.017495916225016117,1.3348972718318919e-05,1.231273990869522,False,False,0
510,-167.3724711754524,-167.3724711754524,False,0.017435776814818383,1.2393847848812811e-05,1.2401167929172516,False,False,0
512,-167.35730688885513,-167.35730688885513,False,0.017399227246642113,1.0889769712463248e-05,1.2508531153202056,False,False,0
514,-167.3486096554799,-167.3486096554799,False,0.017352185398340225,9.029863961274031e-06,1.2629173874855042,False,False,0
516,-167.3517632880481,-167.3486096554799,False,0.017293067742139102,7.738090901199256e-06,1.278718888759613,False,False,1
518,-167.35379938044662,-167.3486096554799,False,0.01723518203943968,7.1334621999596944e-06,1.2977325975894929,False,False,2
520,-167.35283363124196,-167.3486096554799,False,0.01719655590131879,6.978279601099757e-06,1.318970614671707,False,False,3
522,-167.3553866330711,-167.3486096554799,False,0.01717357775196433,7.2005251929851966e-06,1.3420604467391968,False,False,4
524,-167.3614770210041,-167.3486096554799,False,0.017119927611202002,7.015371887320043e-06,1.3625677108764649,False,False,5
526,-167.377206562547,-167.3486096554799,False,0.01707213241606951,7.91262920145641e-06,1.3811201870441436,False,False,6
528,-167.40226597267346,-167.3486096554799,False,0.01701602218672633,8.696941208086173e-06,1.3984990119934082,False,False,7
530,-167.42289110185217,-167.3486096554799,False,0.0169797676615417,9.21109134139897e-06,1.4159929275512695,False,False,8
532,-167.46555676424055,-167.3486096554799,False,0.016916939243674278,8.043965712545286e-06,1.432682752609253,False,False,9
534,-167.49550488772798,-167.3486096554799,False,0.01685570301488042,8.558923568102728e-06,1.4473929405212402,False,False,10
536,-167.51455077069758,-167.3486096554799,False,0.01682611256837845,9.277086459746896e-06,1.4588621735572815,False,False,11
538,-167.53388211702818,-167.3486096554799,False,0.016780853178352116,9.85924233134483e-06,1.4665496110916139,False,False,12
540,-167.53667186187636,-167.3486096554799,False,0.01673141336068511,1.0573499369570528e-05,1.4668673872947693,False,False,13
542,-167.53919897216144,-167.3486096554799,False,0.0166905521415174,1.0648004084146123e-05,1.4612584054470061,False,False,14
544,-167.53594152579456,-167.3486096554799,False,0.016671391297131778,1.2338615582052625e-05,1.450920331478119,False,False,15
546,-167.52772596141213,-167.3486096554799,False,0.01663516229018569,1.3328421121627799e-05,1.436636209487915,False,False,16
548,-167.52028987456114,-167.3486096554799,False,0.016598441172391176,1.4028611761318644e-05,1.4204323589801788,False,False,17
550,-167.50086336920864,-167.3486096554799,False,0.016567393485456706,1.3898262730549505e-05,1.4028994500637055,False,False,18
552,-167.48259709823492,-167.3486096554799,False,0.016528945975005628,1.4602784520434398e-05,1.3843994557857513,False,False,19
554,-167.46012936366594,-167.3486096554799,False,0.01648888112977147,1.577844130054018e-05,1.365417915582657,False,False,20
556,-167.44575108689932,-167.3486096554799,False,0.0164568230509758,1.6113298764253158e-05,1.3499030768871307,False,False,21
558,-167.43225990863763,-167.3486096554799,False,0.016440891474485398,1.6003617534465776e-05,1.3371641933918,False,False,22
560,-167.4215416558546,-167.3486096554799,False,0.016405703593045474,1.627149289333829e-05,1.3269193410873412,False,False,23
562,-167.40315576899258,-167.3486096554799,False,0.01635617157444358,1.624322966335967e-05,1.3186155796051025,False,False,24
564,-167.39778200830085,-167.3486096554799,False,0.016334850713610648,1.6245872518538818e-05,1.3122515738010407,False,False,25
566,-167.38667990960298,-167.3486096554799,False,0.01629658853635192,1.4909541494034784e-05,1.3076503992080688,False,False,26
568,-167.36705987819607,-167.3486096554799,False,0.016260502953082324,1.411589740882846e-05,1.3048044979572295,False,False,27
570,-167.35639618636887,-167.3486096554799,False,0.016223835200071333,1.2959015691649256e-05,1.304028755426407,False,False,28
572,-167.34256744040053,-167.34256744040053,False,0.016209781169891357,1.2018810082281561e-05,1.3050391614437102,False,False,0
574,-167.32421664443268,-167.32421664443268,False,0.016175806801766158,1.0996931030149426e-05,1.3076487720012664,False,False,0
576,-167.31267529562112,-167.31267529562112,False,0.016138505935668946,1.0278768138505257e-05,1.312420815229416,False,False,0
578,-167.29748871707102,-167.29748871707102,False,0.016116472985595466,1.0240159633667645e-05,1.3197919964790343,False,False,0
580,-167.28527026191034,-167.28527026191034,False,0.016073739808052778,1.0209333629518369e-05,1.3299767136573792,False,False,0
582,-167.26642301960624,-167.26642301960624,False,0.016064075473695993,1.0430003101191687e-05,1.3423211753368378,False,False,0
584,-167.25638195162105,-167.25638195162105,False,0.016018552891910075,9.132230650266137e-06,1.3569173574447633,False,False,0
586,-167.24184204635952,-167.24184204635952,False,0.015984553098678588,7.661744018605531e-06,1.3738059222698211,False,False,0
588,-167.2303768723243,-167.2303768723243,False,0.015960528608411552,7.052346052205394e-06,1.3914595782756805,False,False,0
590,-167.22884386504577,-167.22884386504577,False,0.01594930337741971,7.027156073036167e-06,1.4096258461475373,False,False,0
592,-167.2299282696026,-167.22884386504577,False,0.01593241225928068,6.630172163113457e-06,1.4281000316143035,False,False,1
594,-167.24465018401978,-167.22884386504577,False,0.015902583301067353,5.846681222010375e-06,1.4463116526603699,False,False,2
596,-167.25048558516343,-167.22884386504577,False,0.01587847778573632,6.224968421975063e-06,1.4604556083679199,False,False,3
598,-167.26011589360402,-167.22884386504577,False,0.01582789346575737,6.975997109748278e-06,1.4713469624519349,False,False,4
600,-167.27445634301228,-167.22884386504577,False,0.015801185090094805,7.684722470457928e-06,1.4794352233409882,False,False,5
602,-167.2861604097512,-167.22884386504577,False,0.0157743445597589,8.056298418068763e-06,1.4854081869125366,False,False,6
604,-167.3012239201541,-167.22884386504577,False,0.01574122030287981,8.171693752956344e-06,1.4896306812763214,False,False,7
606,-167.3100249540672,-167.22884386504577,False,0.015743715967983008,9.03020109035424e-06,1.4925412654876709,False,False,8
608,-167.32001573633082,-167.22884386504577,False,0.01573723158799112,1.0124254640686558e-05,1.494037640094757,False,False,9
610,-167.32149358845743,-167.22884386504577,False,0.015733352350071072,1.1243708740948932e-05,1.4941346049308777,False,False,10
612,-167.3209983167197,-167.22884386504577,False,0.015718348184600474,1.3729940928897121e-05,1.4930769324302673,False,False,11
614,-167.31563191754643,-167.22884386504577,False,0.01570926299318671,1.5548062674497486e-05,1.4911452949047088,False,False,12
616,-167.3108815306337,-167.22884386504577,False,0.01568056084215641,1.684764811216155e-05,1.488506591320038,False,False,13
618,-167.3094241975989,-167.22884386504577,False,0.015667729265987872,1.7223628992724117e-05,1.4854121327400207,False,False,14
620,-167.3075697247536,-167.22884386504577,False,0.01567345978692174,1.7443845763409627e-05,1.4820002973079682,False,False,15
622,-167.29694027793158,-167.22884386504577,False,0.015653219632804395,1.6938816088440944e-05,1.4783228099346162,False,False,16
624,-167.2981845279267,-167.22884386504577,False,0.015643915580585598,1.816236813283467e-05,1.474140363931656,False,False,17
626,-167.2917559216182,-167.22884386504577,False,0.01564099811948836,1.892494055937277e-05,1.469596618413925,False,False,18
628,-167.28800007190432,-167.22884386504577,False,0.015623655542731285,2.0147723034824594e-05,1.464530920982361,False,False,19
630,-167.28743654458253,-167.22884386504577,False,0.0155993296764791,2.3115333078749245e-05,1.4590916752815246,False,False,20
632,-167.28043018082155,-167.22884386504577,False,0.015580182010307909,2.5396789374099173e-05,1.4536298513412476,False,False,21
634,-167.268461945544,-167.22884386504577,False,0.015561435744166375,2.686567524960992e-05,1.4483458638191222,False,False,22
636,-167.26494254774985,-167.22884386504577,False,0.015546854585409164,2.7826530163110875e-05,1.4432753384113313,False,False,23
638,-167.25573004196156,-167.22884386504577,False,0.015563375130295754,2.796637315896078e-05,1.4381800174713135,False,False,24
640,-167.25131587271312,-167.22884386504577,False,0.015574280545115471,2.8626111429730372e-05,1.4330449283123017,False,False,25
642,-167.24642813129813,-167.22884386504577,False,0.015584352239966393,2.909863685545133e-05,1.4276175141334533,False,False,26
644,-167.23254810729247,-167.22884386504577,False,0.015580558171495795,2.9590962094516725e-05,1.4219514071941375,False,False,27
646,-167.22651197277006,-167.22651197277006,False,0.01556271594017744,2.9733669180131983e-05,1.4161819994449616,False,False,0
648,-167.21731818180638,-167.21731818180638,False,0.015559046017006039,3.0285740831459406e-05,1.4103780746459962,False,False,0
650,-167.2064359116673,-167.2064359116673,False,0.0155539455357939,2.967665527648933e-05,1.4047203361988068,False,False,0
652,-167.20300765755127,-167.20300765755127,False,0.01555219548754394,2.734286446184342e-05,1.3994287073612213,False,False,0
654,-167.1939983177732,-167.1939983177732,False,0.015562011953443288,2.700562037034615e-05,1.3940860688686372,False,False,0
656,-167.17835685067473,-167.17835685067473,False,0.015579331759363413,2.690896200192583e-05,1.3889214098453522,False,False,0
658,-167.1591622129921,-167.1591622129921,False,0.015578628331422806,2.7007534674794444e-05,1.3835177540779113,False,False,0
660,-167.14844825765257,-167.14844825765257,False,0.015570704871788622,2.74552360792768e-05,1.3779523015022277,False,False,0
662,-167.14203234447194,-167.14203234447194,False,0.015553686302155256,2.7910843630252203e-05,1.371997344493866,False,False,0
664,-167.12332547046645,-167.12332547046645,False,0.015548264281824231,3.172468160528297e-05,1.3659552693367005,False,False,0
666,-167.11412759045314,-167.11412759045314,False,0.015533344075083732,3.128131289713565e-05,1.359938734769821,False,False,0
668,-167.10331970192806,-167.10331970192806,False,0.015538814151659608,3.157343968496207e-05,1.3545165359973907,False,False,0
670,-167.09340372379972,-167.09340372379972,False,0.015538771031424403,2.912363444238508e-05,1.3496652662754058,False,False,0
672,-167.09008977382942,-167.09008977382942,False,0.01554641304537654,2.6790291724410053e-05,1.3450570940971374,False,False,0
674,-167.08446475332,-167.08446475332,False,0.015556205436587334,2.7600097803315292e-05,1.3405136108398437,False,False,0
676,-167.07909881257055,-167.07909881257055,False,0.015555749647319317,2.7012482735244703e-05,1.3363541305065154,False,False,0
678,-167.06976208483073,-167.06976208483073,False,0.015532397478818894,2.6663499886581123e-05,1.3324547708034515,False,False,0
680,-167.0641157667838,-167.0641157667838,False,0.015506844175979495,2.532156050847334e-05,1.3291288018226624,False,False,0
682,-167.05795914205552,-167.05795914205552,False,0.015479545947164297,2.4505688190856745e-05,1.3265590369701385,False,False,0
684,-167.05495520826074,-167.05495520826074,False,0.01547599323093891,2.4559288806358382e-05,1.32468740940094,False,False,0
686,-167.05550578866547,-167.05495520826074,False,0.015483175776898861,2.3924468757741123e-05,1.323196291923523,False,False,1
688,-167.05849682392295,-167.05495520826074,False,0.015485551813617349,2.244619223574773e-05,1.3222559928894042,False,False,2
690,-167.05600627716586,-167.05495520826074,False,0.015475723193958402,2.2049368703846993e-05,1.3216984748840332,False,False,3
692,-167.06202158317268,-167.05495520826074,False,0.015440600644797086,2.2306797029614243e-05,1.321383774280548,False,False,4
694,-167.07610848334764,-167.05495520826074,False,0.015399883268401027,2.128033462440726e-05,1.3215601205825807,False,False,5
696,-167.07844221951203,-167.05495520826074,False,0.015377549873664974,2.0736929866416175e-05,1.3223186612129212,False,False,6
698,-167.09632985913026,-167.05495520826074,False,0.015357984742149711,2.0136101886691905e-05,1.3235159516334534,False,False,7
700,-167.10071788980972,-167.05495520826074,False,0.015357234701514243,1.9536997263003288e-05,1.3254524648189545,False,False,8
702,-167.10807961519384,-167.05495520826074,False,0.015369738824665547,2.016484774003402e-05,1.3282558083534242,False,False,9
704,-167.11896790329203,-167.05495520826074,False,0.015355414617806673,1.53424428958715e-05,1.3316566586494445,False,False,10
706,-167.13827871328473,-167.05495520826074,False,0.015352526446804404,1.5395804086892895e-05,1.3354157269001008,False,False,11
708,-167.16697702667668,-167.05495520826074,False,0.015331149427220225,1.596084531456654e-05,1.3390576183795928,False,False,12
710,-167.18646166624595,-167.05495520826074,False,0.015303928451612592,1.6595773706740148e-05,1.3424075961112976,False,False,13
712,-167.20778695397473,-167.05495520826074,False,0.015281596127897501,1.8180577001203346e-05,1.3452746212482452,False,False,14
714,-167.23749030765305,-167.05495520826074,False,0.015254139620810746,1.7500595652109042e-05,1.3477894008159637,False,False,15
716,-167.2548893885171,-167.05495520826074,False,0.015249248733744026,1.9004675789346947e-05,1.3494338631629943,False,False,16
718,-167.2780302508592,-167.05495520826074,False,0.015242406260222196,1.947871097627285e-05,1.3507399380207061,False,False,17
720,-167.29868408449295,-167.05495520826074,False,0.01523964712396264,2.1578900998520112e-05,1.3514763951301574,False,False,18
722,-167.31872743479758,-167.05495520826074,False,0.015242697019129992,2.3083845610472055e-05,1.3519743263721467,False,False,19
724,-167.33240289983536,-167.05495520826074,False,0.015218794625252486,2.4254078800822755e-05,1.352073174715042,False,False,20
726,-167.3475523852013,-167.05495520826074,False,0.015191346546635032,2.7614937050657317e-05,1.3518510103225707,False,False,21
728,-167.36660545978032,-167.05495520826074,False,0.015164666855707765,2.9950130749512027e-05,1.3511648654937745,False,False,22
730,-167.37418664832657,-167.05495520826074,False,0.015151425637304783,3.0421739302255447e-05,1.3499914526939392,False,False,23
732,-167.38484609102497,-167.05495520826074,False,0.015142474928870798,3.089756955887424e-05,1.3485075950622558,False,False,24
734,-167.39676870227052,-167.05495520826074,False,0.015142952045425772,3.0979900338934384e-05,1.3469969868659972,False,False,25
736,-167.4067496188931,-167.05495520826074,False,0.015141701884567737,3.0443637638200016e-05,1.3453120768070221,False,False,26
738,-167.40920106321067,-167.05495520826074,False,0.015138959558680654,3.0035878028655817e-05,1.343962550163269,False,False,27
740,-167.41076296309416,-167.05495520826074,False,0.015125282760709523,2.986444578070291e-05,1.3424747169017792,False,False,28
742,-167.41710284380292,-167.05495520826074,False,0.015082629630342126,2.9046564252865893e-05,1.3407131016254425,False,False,29
744,-167.4061564691483,-167.05495520826074,False,0.01507162763737142,2.936172945098292e-05,1.3386477768421172,False,False,30
746,-167.4076312248644,-167.05495520826074,False,0.015059757512062788,2.9019944116015494e-05,1.3362964153289796,False,False,31
748,-167.3975825187498,-167.05495520826074,False,0.015058172214776278,2.6847981001054677e-05,1.3335538804531097,False,False,32
750,-167.3911421074894,-167.05495520826074,False,0.015067364927381277,2.549168598093843e-05,1.330708032846451,False,False,33
752,-167.37516949505869,-167.05495520826074,False,0.015064651006832719,2.3651231229138146e-05,1.3281046748161316,False,False,34
754,-167.36133782789165,-167.05495520826074,False,0.015063866274431348,2.2019462083022745e-05,1.3258117198944093,False,False,35
756,-167.34820808378532,-167.05495520826074,False,0.015054144617170095,2.0242152275073976e-05,1.3240320086479187,False,False,36
758,-167.32870980185456,-167.05495520826074,False,0.0150470320135355,1.941638756548514e-05,1.322820383310318,False,False,37
760,-167.30877801824775,-167.05495520826074,False,0.015027412725612522,1.7387308887606422e-05,1.3220864713191987,False,False,38
762,-167.289887190146,-167.05495520826074,False,0.015013961540535092,1.6122616214175876e-05,1.3213773787021637,False,False,39
764,-167.2733603122605,-167.05495520826074,False,0.015009376686066389,1.508691538916196e-05,1.320567774772644,False,False,40
766,-167.25244818356614,-167.05495520826074,False,0.015002474933862687,1.1359662764931499e-05,1.3198695182800293,False,False,41
768,-167.22518151915716,-167.05495520826074,False,0.01499352022074163,9.064173102757422e-06,1.3191933453083038,False,False,42
770,-167.20949142229608,-167.05495520826074,False,0.014992307731881737,8.874936222724727e-06,1.3188203155994416,False,False,43
772,-167.18656356825272,-167.05495520826074,False,0.015004387916997075,8.532967124352808e-06,1.3184667527675629,False,False,44
774,-167.15751939965753,-167.05495520826074,False,0.014998632902279495,1.4944161078034313e-05,1.3177729308605195,False,False,45
776,-167.14056175197476,-167.05495520826074,False,0.014984048809856177,2.015820273086888e-05,1.3167558848857879,False,False,46
778,-167.1168892972278,-167.05495520826074,False,0.014969576662406326,2.0658481098223547e-05,1.3156042695045471,False,False,47
780,-167.1056859318373,-167.05495520826074,False,0.014966688072308897,2.0494863956344034e-05,1.3153841555118562,False,False,48
782,-167.09133443808554,-167.05495520826074,False,0.014988567586988211,2.0308895754794777e-05,1.316287499666214,False,False,49
784,-167.07412822574884,-167.05495520826074,False,0.014984231395646929,1.9623372536159424e-05,1.3182758629322051,False,False,50
