step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
10,210.41383234454688,237.61026337763113,192.2212130208164,217.61081269403738,212.6406061660025,237.46322371522942,99.15576512601295,99.05888824317239,-0.0968768828405615,-0.19821701217408721,-0.9096310138702393,-0.9999725818634033
11,212.6406061660025,237.46322371522942,194.287607432482,217.46371008913079,212.71882337558034,234.6939104955329,99.05888824317239,98.96235751894426,-0.09653072422813125,-0.19860228364264373,-0.9176499247550964,-0.9999756813049316
12,212.71882337558034,234.6939104955329,194.39008802401784,214.69443310905828,213.83191507768655,230.79314399884802,98.96235751894426,98.86636103354164,-0.09599648540262251,-0.20010591167744587,-0.9164367318153381,-0.9999738931655884
13,213.83191507768655,230.79314399884802,195.2960302205088,210.79372574018103,218.11567181682707,232.48288069180452,98.86636103354164,98.76986429616207,-0.09649673737956732,-0.2022034219667261,-0.9267942905426025,-0.9999709129333496
14,218.11567181682707,232.48288069180452,199.9038588438046,212.48332510403597,218.238626707914,227.85199877566532,98.76986429616207,98.67283162404767,-0.09703267211439481,-0.20333037207040291,-0.910590648651123,-0.9999777674674988
15,218.238626707914,227.85199877566532,199.91505645644915,207.85246989077763,220.2138301432494,227.3832662376162,98.67283162404767,98.57471965905755,-0.09811196499012453,-0.2002840476155827,-0.9161785244941711,-0.9999764561653137
16,220.2138301432494,227.3832662376162,201.81444278363026,207.38379838788475,221.78758302456833,226.681512877613,98.57471965905755,98.4773499984684,-0.09736966058915186,-0.1981855689405724,-0.9199693202972412,-0.9999733567237854
17,221.78758302456833,226.681512877613,203.73992982632615,206.68198208537666,223.61995010354727,226.07484954412985,98.4773499984684,98.37857421051989,-0.0987757879485116,-0.20141194350248187,-0.9023826122283936,-0.9999765157699585
18,223.61995010354727,226.07484954412985,204.9775360105297,206.0753702503066,223.0727104774873,224.28379529824738,98.37857421051989,98.28079402744466,-0.09778018307522984,-0.1993059483588881,-0.9321207404136658,-0.9999739527702332
19,223.0727104774873,224.28379529824738,204.7262978187959,204.28425306191926,222.05843773303562,222.64235202645312,98.28079402744466,98.18193616297796,-0.09885786446669442,-0.20157478851554417,-0.9173206090927124,-0.9999771118164062
20,222.05843773303562,222.64235202645312,203.73430672107273,202.6428040680791,223.57103764163574,221.6441990759295,98.18193616297796,98.08263446187996,-0.09930170109799974,-0.2022279119814111,-0.9162065386772156,-0.9999774098396301
21,223.57103764163574,221.6441990759295,205.24639927493652,201.64470261596855,223.39515379410457,222.02644475585913,98.08263446187996,97.98523665408663,-0.09739780779332818,-0.19563715438587417,-0.9162319302558899,-0.9999748468399048
22,223.39515379410457,222.02644475585913,204.9151695106573,202.02701505310034,223.49480421173703,223.83595783688443,97.98523665408663,97.88585247623185,-0.09938417785478748,-0.2023928654949865,-0.9239992499351501,-0.9999714493751526
23,223.49480421173703,223.83595783688443,205.2064436160339,203.8364842651071,225.30431729276248,223.73630741925186,97.88585247623185,97.78642662545562,-0.09942585077622823,-0.2024762113378683,-0.9144179821014404,-0.9999736547470093
24,225.30431729276248,223.73630741925186,206.84967976529666,203.73679951519912,225.20466687512967,221.92679433822653,97.78642662545562,97.68695908377238,-0.09946754168323935,-0.20255959315189032,-0.922731876373291,-0.9999754428863525
25,225.20466687512967,221.92679433822653,207.01076962781522,201.92730550766012,225.8983266033469,220.12555984661577,97.68695908377238,97.58785323621424,-0.09910584755813545,-0.20207206272172956,-0.9096948504447937,-0.9999744296073914
26,225.8983266033469,220.12555984661577,208.05579349177464,200.1261186997652,227.3602281521993,220.85701915643605,97.58785323621424,97.4896761782504,-0.09817705796383791,-0.19962348214176676,-0.8921266198158264,-0.9999720454216003
27,227.3602281521993,220.85701915643605,209.13015231601767,200.85754939935597,229.49423630624932,221.1458447282657,97.4896761782504,97.39070175737163,-0.0989744208787755,-0.20225577152827848,-0.911503791809082,-0.9999735355377197
28,229.49423630624932,221.1458447282657,211.33312828928155,201.14628151110261,229.81131647569248,219.3615443157,97.39070175737163,97.29106827706255,-0.09963348030908037,-0.2028914704035724,-0.9080553650856018,-0.9999781250953674
29,229.81131647569248,219.3615443157,211.48097132188389,199.36201733816094,230.49575866864535,217.19221772872578,97.29106827706255,97.19366224849418,-0.097406028568372,-0.19936153576904786,-0.9165172576904297,-0.9999763369560242
30,230.49575866864535,217.19221772872578,212.58745636151644,197.192730805508,230.75003736279214,215.29526783323962,97.19366224849418,97.0955676036229,-0.09809464487128139,-0.20001712284251996,-0.8954151272773743,-0.9999743103981018
31,230.75003736279214,215.29526783323962,212.8217593934318,195.2957484850951,231.71695202646458,213.62473332431915,97.0955676036229,96.99621477685776,-0.09935282676514134,-0.2025660211357415,-0.8964138627052307,-0.9999759197235107
32,231.71695202646458,213.62473332431915,213.65680378732884,193.625212068826,233.31187251518833,214.4852543471801,96.99621477685776,96.89641587069043,-0.09979890616732234,-0.20322232212005648,-0.903007447719574,-0.9999760985374451
33,233.31187251518833,214.4852543471801,215.3426380486356,194.4857769607055,234.31823748157726,216.3800786377655,96.89641587069043,96.7985244853515,-0.09789138533892583,-0.20007375170217115,-0.8984617590904236,-0.9999738335609436
34,234.31823748157726,216.3800786377655,216.0532895903419,196.38049825446473,232.58197813792873,216.8993774801767,96.7985244853515,96.69864267695955,-0.09988180839195593,-0.20338812656932362,-0.9132474064826965,-0.9999790191650391
35,232.58197813792873,216.8993774801767,214.37526922984767,196.8998543173349,231.316079700048,215.30128200784557,96.69864267695955,96.59933019903038,-0.09931247792917475,-0.20270240996291725,-0.9103354215621948,-0.9999761581420898
36,231.316079700048,215.30128200784557,213.0738750339103,195.3018065287196,233.2864559920463,214.1025737701742,96.59933019903038,96.4997769377421,-0.09955326128827835,-0.20371923725280985,-0.9121102690696716,-0.9999737739562988
37,233.2864559920463,214.1025737701742,215.26693427878948,194.1030620514242,234.2848482842733,215.61501571185582,96.4997769377421,96.39976984641008,-0.10000709133201724,-0.203638692449446,-0.9009760618209839,-0.9999756217002869
38,234.2848482842733,215.61501571185582,216.23450000241294,195.61546393878453,232.77240634259167,216.61340800408286,96.39976984641008,96.29972081561503,-0.10004903079504857,-0.2037225713755087,-0.9025173783302307,-0.9999775886535645
39,232.77240634259167,216.61340800408286,214.58886027630749,196.61381999138754,231.77401405036468,215.1009660624011,96.29972081561503,96.19962982758975,-0.10009098802528626,-0.20380648583598424,-0.909177303314209,-0.9999793767929077
40,231.77401405036468,215.1009660624011,213.6843801087143,195.1013608835681,233.2864559920465,214.10257377017425,96.19962982758975,96.09949686458219,-0.10013296300755314,-0.203890435800518,-0.9044816493988037,-0.9999802708625793
41,233.2864559920465,214.10257377017425,215.31716049033753,194.10309066165374,234.28484828427315,215.61501571185616,96.09949686458219,95.99932190885553,-0.1001749557266578,-0.2039744212387272,-0.8984647393226624,-0.9999741911888123
42,234.28484828427315,215.61501571185616,215.8894015069294,195.61556121356514,232.77240634259118,216.61340800408271,95.99932190885553,95.8991049426883,-0.1002169661672383,-0.2040584421198882,-0.9197723269462585,-0.9999727606773376
43,232.77240634259118,216.61340800408271,214.52954745587243,196.61384669426826,231.77401405036466,215.1009660624016,95.8991049426883,95.79884594837435,-0.10025899431394691,-0.20414249841330398,-0.9121429920196533,-0.9999780654907227
44,231.77401405036466,215.1009660624016,213.44582610785977,195.1014142893303,233.28645599204498,214.10257377017393,95.79884594837435,95.698544908223,-0.10030104015135066,-0.2042265900881114,-0.916409432888031,-0.9999775886535645
45,233.28645599204498,214.10257377017393,215.2204865248819,194.103020089754,234.2848482842738,215.6150157118535,95.698544908223,95.5982018045591,-0.10034310366390287,-0.2043107171132158,-0.9032984375953674,-0.9999776482582092
46,234.2848482842738,215.6150157118535,216.47086818173474,195.61547919757126,232.7724063425951,216.61340800408348,95.5982018045591,95.49781661972303,-0.10038518483607106,-0.20439487945755205,-0.890699028968811,-0.9999768137931824
47,232.7724063425951,216.61340800408348,214.52904010114003,196.61388293389305,231.77401405036392,215.10096606240546,95.49781661972303,95.39738933607082,-0.1004272836522091,-0.20447907708982832,-0.9121683239936829,-0.9999762773513794
48,231.77401405036392,215.10096606240546,213.60330825507583,195.10140665993964,233.28645599204222,214.10257377017325,95.39738933607082,95.29691993597422,-0.10046940009659977,-0.20456330997861125,-0.9085353016853333,-0.9999779462814331
49,233.28645599204222,214.10257377017325,215.45484054404417,194.1030239044506,234.28484828427412,215.6150157118528,95.29691993597422,95.19640840182075,-0.10051153415346903,-0.2046475780923515,-0.8915807604789734,-0.9999775290489197
50,234.28484828427412,215.6150157118528,216.3289900536833,195.6155154371946,232.7724063425938,216.61340800408328,95.19640840182075,95.09585471601375,-0.10055368580700019,-0.20473188139941356,-0.8977929353713989,-0.9999749660491943
51,232.7724063425938,216.61340800408328,214.58787417706645,196.61389247063602,231.77401405036457,215.10096606240194,95.09585471601375,94.99525886097248,-0.1005958550412629,-0.2048162198679393,-0.909226655960083,-0.9999757409095764
52,231.77401405036457,215.10096606240194,213.87087875068195,195.10148295388143,233.28645599204685,214.10257377017436,94.99525886097248,94.89462081913219,-0.10063804184029834,-0.20490059346600994,-0.8951568007469177,-0.9999741911888123
53,233.28645599204685,214.10257377017436,215.0990113051572,194.10304869998393,234.28484828427324,215.61501571185755,94.89462081913219,94.79394057294412,-0.10068024618806248,-0.20498500216153842,-0.9093722105026245,-0.9999762773513794
54,234.28484828427324,215.61501571185755,216.13362033322343,195.6155001784103,232.77240634258908,216.61340800408237,94.79394057294412,94.69321810487567,-0.10072246806845442,-0.20506944592232218,-0.9075614213943481,-0.9999757409095764
