episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m
1,720,37.684075418394556,95.66660123852348,106.89471860974214,-3.629596048331493,6.7688167387708305,,53.94531644898234,53.65409069697489,0.7672371038934216,52.88685359308147,0.0,42.245899763458695,15.939972724274531,39.4988734425603,28.374939227109614,11582.399999999969,2127.653303588513,2946.7427420113268,1283.857470356448,123.17890481291887
2,720,37.84269292754283,103.77076772692875,106.12664965998486,5.334087699888514,6.803346850473366,0.8030324578285217,55.08624870699714,54.410840986005496,0.6467512466479093,53.76408973935759,0.3654334130114876,42.19732499071503,16.43712880788877,35.17564907759857,21.24238056815819,11582.399999999969,2190.3656197938167,2998.6073809562567,1303.0953847727928,72.20836739990035
3,720,47.9341285832051,134.82962371186133,117.01660841810298,25.71866337686292,7.074459292250994,,53.42784850799944,53.104564117995324,0.6446304697019514,52.45993364829337,0.0,42.26030019537613,18.01478014586097,35.07479689477364,20.3574782137316,11582.399999999969,2118.8120566117946,2943.650308260061,1265.2274097619281,103.4974332147863
4,720,59.748747115494695,154.95728195393727,122.94241416179396,39.697678998489735,6.843771523966613,0.660369336605072,53.50652604200877,52.93628159799846,0.6439028659951873,52.29237873200327,0.29054233798524365,42.26296863839591,19.09677822905682,39.89990761624983,19.82190031363057,11582.399999999969,2001.7370265327247,2798.8756907952393,1296.5940414767256,128.25293111223002
5,720,51.42103744686571,134.01236324959325,116.3776742774771,25.513608237999975,7.064508185083245,,55.13398910901742,54.86748903800617,0.6445989767962601,54.22289006120991,0.0,42.26210457607299,18.11647838672083,38.66423332786572,22.323348255881367,11582.399999999969,2084.7991193278563,2916.827289962441,1285.5104518780886,170.0769868482212
6,720,47.1760991248676,123.76330163407182,115.19918816487478,16.769915162492254,7.341861101932534,0.5813164114952087,55.927527440013364,55.33892801598995,0.6447762040188536,54.694151811971096,0.3134447890042793,42.256904298191024,17.6260506324356,38.79114154362147,25.116751792485097,11582.399999999969,2187.199688448804,3068.05545702708,1267.8275536396916,446.28777754172125
7,720,35.21310830143349,105.06925001506164,103.65494346084441,8.454187084982316,6.183447647728867,,60.47903755598236,60.11446173899458,0.6454203422763385,59.46904139671824,0.0,42.26303572512053,16.23383825251095,30.986014758942314,11.826951439420021,11582.399999999969,2039.723871303953,2750.650427450651,1286.8805048391412,14.053752081210742
8,720,45.75885998752848,119.03650284254883,110.08582737149351,17.220855830841934,7.331191665280049,0.551838219165802,52.89871748999576,52.31327127999975,0.6506513041967992,51.662619975802954,0.3069487959728576,42.263542803180904,17.467226477004708,37.14843207210752,15.190305618997325,11582.399999999969,2288.766374257409,3147.0526611103764,1278.3678182568167,134.94693717006638
9,720,45.592655467735575,119.43757761351854,110.92748806669236,16.191420288281563,6.7663896774739865,,57.46004994699615,57.15561305600568,0.6502509390993509,56.505362116906326,0.0,42.19435974675519,17.297905767372114,37.496945323594794,21.287131058494946,11582.399999999969,2109.5438482505715,2924.5270204877907,1281.042278361899,101.69837634552843
10,720,45.845043237317675,131.87812856042834,115.81071590042738,24.974514497637145,7.968080601771311,0.5190011262893677,54.74218725899118,54.14379698000266,0.651445111783687,53.492351868218975,0.30911923697567545,42.25678814220463,18.308527239431147,33.3577859884991,27.017914311154474,11582.399999999969,2322.4823583522607,3265.033767964948,1233.299995438088,362.32343101291883
