episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
254,18,24,1.0244548320770264e-08,-0.005603450182307925,9.944821781582302,0.4438505801889632,0.1206112230817477,0.14263786789443758,0.4991319444444444,0.0,-9.676370730934043e-05,0.1089292952997817,0.00933687300938699,0.19523126714759403,0.029879733299215634,0.022001385242523003,0.22721354332235125,0.3714485052559111,0.35140711069107056,0.23014207681020102,0.02026127012621143
256,24,24,1.4086253941059113e-08,-0.010748855459193388,10.080979903539022,0.4315841657419999,0.10817937273532152,0.11848650872707367,0.514876302331686,0.0,-1.6472003456631985e-05,0.10276929258058469,0.00976833033685883,0.18140139617025852,0.03841715989013513,0.019362792290242698,0.18564453162252903,0.37065647169947624,0.35033562655250233,0.19688284707566103,0.019648677899934682
258,24,24,1.5599653124809265e-08,-0.01068385837910076,8.28497177362442,0.3697774149477482,0.09004022056857745,0.11081728773812453,0.5144205714265505,0.0,4.577332242661214e-05,0.06332808003450434,0.007914211814446995,0.20870016204814115,0.0474618817679584,0.020252416715569172,0.2104492193708817,0.36968597521384555,0.34902382145325345,0.1775225761036078,0.019054607179632473
260,18,24,1.3504177331924438e-08,-0.006752420941160785,10.961292346318563,0.3697076092163722,0.09579583712750012,0.10840920358896255,0.5349392361111112,0.0,4.515789947213812e-06,0.0624525234517124,0.007260444289487269,0.22420893692308003,0.0338480184889502,0.022319576431376238,0.23546007027228674,0.3686822685930464,0.3476629654566447,0.20287795695993635,0.018478497974222907
262,12,24,1.6298145055770874e-08,-0.004385886185142833,8.81679073969523,0.3998531103134155,0.10144357259074847,0.09325632515052955,0.5210286478201548,0.0,-3.853487820985417e-06,0.08069697177658479,0.007101859121272962,0.2128380872309208,0.034327652771025896,0.02476213387368868,0.22773437450329462,0.36806604266166687,0.3468267073233922,0.20351170748472214,0.017919807223753338
264,24,24,1.4901161193847656e-08,-0.007418531264799337,5.914674858252208,0.39226838449637097,0.09548420676340659,0.09725252694139878,0.514615885913372,0.0,-2.9500251685021794e-05,0.07670159249876936,0.006885545522285004,0.20438160623113313,0.0382791335384051,0.01840284449281171,0.20638020895421505,0.3671710913379987,0.3456098275880019,0.17937359834710756,0.017378008287493755
266,24,24,1.30385160446167e-08,-0.01600384064173947,20.465783456961315,0.3547399329642455,0.10227093566209078,0.13603911238412061,0.509309895336628,0.0,-0.00011793954521029566,0.06966447473193209,0.006606560801931967,0.22240944392979145,0.05941803567111492,0.02172769254927213,0.2183919275800387,0.3657812935610612,0.34371626004576683,0.21313274589677653,0.016852590447507514
268,24,24,1.6530975699424744e-08,-0.004889380186796188,19.003373503684998,0.34137285749117535,0.10689839875946443,0.12361588111768167,0.5072591130932173,0.0,2.9306322782455634e-05,0.07877728280921777,0.008541596898188194,0.24845395671824613,0.025466256231690448,0.019164676050422713,0.21682942720750967,0.364722083012263,0.34226979315280914,0.2184437836209933,0.01634305842723138
270,24,24,1.280568540096283e-08,-0.011989082170960804,13.404974242051443,0.46014659106731415,0.12772272961835066,0.11188657612850268,0.5083007824917635,0.0,-0.00021174904516859291,0.09450927718232076,0.010337757101903359,0.20043212609986463,0.033396354488407574,0.01888105846592225,0.1885742194329699,0.36420173694690067,0.3415582465628783,0.19435754977166653,0.015848931924611124
272,24,24,1.5366822481155396e-08,0.0038158411625772715,10.194639722506205,0.4536232103904088,0.10108299118777116,0.08373068645596504,0.5045898444950581,0.0,-0.00018572037758228058,0.1021686044211189,0.008817814523354173,0.20713969568411508,0.08561463747173548,0.024777432340973366,0.2092447920391957,0.36384998510281247,0.34107672547300655,0.18753977368275324,0.015369745159352724
274,24,24,1.5599653124809265e-08,-0.012471506808651611,6.9599446058273315,0.42097508410612744,0.08232526015490294,0.09022743844737609,0.5138997410734495,0.0,-7.427376840496436e-05,0.10093479044735432,0.008156344042314837,0.24100908016165098,0.03665598885466655,0.022936806655100856,0.22080078224341074,0.3631771144767602,0.3401548092563947,0.212709233785669,0.014905046433861965
276,24,24,7.916241884231567e-09,-0.008532570713820556,16.894473433494568,0.4255428897837798,0.0791638217245539,0.07711020950227976,0.5131835962335268,0.0,-0.00020298903352037692,0.06917356482396524,0.006587600102648139,0.21788474606970945,0.02502560126595199,0.019784215566081304,0.19625651060293117,0.3625349240998427,0.3392738960683346,0.19594242920478186,0.014454397707459267
278,18,24,8.381903171539307e-09,-0.0016311623621731997,11.548249827490913,0.38845209777355194,0.07051332833038436,0.08608024153444502,0.5362413194444444,0.0,-5.2112898427165215e-05,0.07747069891128275,0.007464884469906489,0.27395812504821354,0.06635292453898324,0.020962919735918857,0.2081163219279713,0.3622770640585158,0.3389199326435725,0.24559393773476282,0.014017374183467705
280,24,24,1.5832483768463135e-08,-0.001487020015095671,10.565043469270071,0.42579097921649617,0.08771123985449474,0.11405129699657361,0.5119791676600774,0.0,-0.00021810501918177275,0.08444990279773872,0.008377156026350955,0.23713834397494793,0.032486830527583756,0.022393474685183417,0.20029296927774945,0.36125218619902927,0.33751096203923225,0.2278501639763514,0.01359356390878525
282,24,24,1.3969838619232178e-08,-0.004873622014808158,11.550898730754852,0.43740107119083405,0.09002744716902573,0.08912583782027166,0.51904296875,0.0,-0.00019786185293924063,0.08037420827895403,0.007237048140571763,0.21666513135035834,0.020890635360653203,0.021420639667970438,0.2050130202745398,0.359936719139417,0.3356988901893298,0.20034240931272507,0.013182567385564075
284,24,24,1.4901161193847656e-08,-0.00824818240168194,14.804015596707663,0.38202893113096553,0.09543571248650551,0.1087359053393205,0.5194661455849806,0.0,-5.190826535302525e-05,0.08167413823927443,0.008118252987818172,0.27967193846901256,0.03210696127886573,0.020583827679123107,0.20983072991172472,0.35859373584389687,0.33384401351213455,0.2232374344021082,0.012783997194630243
286,18,24,1.280568540096283e-08,-0.0086633310549789,10.848858541912502,0.389433773027526,0.10057894430226749,0.0887235879070229,0.5119791660043929,0.0,-9.561718131105106e-05,0.08027259529464775,0.00660262580236627,0.23883302178647783,0.020739910813669365,0.020010916244549055,0.20169270949231255,0.3576014008786943,0.33247095843156177,0.20629977186520895,0.012397477630289443
288,18,24,1.30385160446167e-08,-0.0007773406493167082,10.507437547047934,0.3934321916765637,0.10580500173899862,0.07920645135972235,0.5042534718910853,0.0,-0.0001107297543462159,0.07101309920350711,0.00704014474629528,0.20650047726101345,0.020461863941616483,0.02219941575701038,0.20885416782564586,0.35725247528817916,0.33198727005057865,0.22769189129273096,0.012022644346174137
290,24,24,1.83936208486557e-08,-0.011350747353086868,7.317550907532374,0.4405609257519245,0.11716674361377954,0.09068234140674274,0.5117187487582365,0.0,-0.00024621034905673395,0.0717877095254759,0.007466801694439103,0.19713234590987364,0.013893298183878263,0.017200542526552454,0.1842122400800387,0.356619988878568,0.3311091711123784,0.1982509959489107,0.011659144011798317
292,24,24,1.5832483768463135e-08,-0.010855471045942977,7.234613239765167,0.42106711740295094,0.10880834981799126,0.08251520494620006,0.5158854176600774,0.0,-8.442837315669749e-05,0.07664105047782262,0.007906133095578602,0.23789055459201336,0.033035598074396454,0.015180523720725128,0.1536783860453094,0.35563572868704796,0.3297402113676071,0.21473033602039018,0.011306633979496385
294,18,24,1.6763806343078613e-08,-0.008877302261276377,13.158681869506836,0.3884471323755052,0.09651158294743961,0.09100065007805824,0.5094184047645993,0.0,-0.00011944385348922676,0.06855042982432577,0.007205569444017278,0.2103313828508059,0.05197600813375579,0.026861850469787087,0.25117187533113694,0.35457917551199597,0.328265893790457,0.19027342316177157,0.010964781961431854
296,18,24,1.5133991837501526e-08,-0.0005324024500118361,9.808185338973999,0.34351348380247754,0.08594799124532276,0.09361143989695443,0.5220486124356588,0.0,-9.404610480285353e-05,0.08032545198996861,0.007837562459624477,0.24222114185492197,0.039122393975655236,0.021949747059908178,0.21032986127667957,0.3538472370968925,0.3272446062829759,0.20712541374895307,0.010633265716371607
298,24,24,1.7229467630386353e-08,-0.01198926967723916,9.37636117140452,0.37827839081486064,0.10568817456563313,0.09274834922204415,0.513216145336628,0.0,-0.00012626311308849836,0.06933918610836069,0.006768155222137769,0.1990779017408689,0.019027347676455975,0.017120718179891508,0.1949869797875484,0.3531976342201233,0.3263389902810256,0.17585731918613115,0.010311772745930557
300,24,24,1.30385160446167e-08,-0.00584770457741494,15.642186343669891,0.36713066572944325,0.10764749565472205,0.10804575992127259,0.5122721344232559,0.0,-0.00016982058453625845,0.12513442694519958,0.008004727482330054,0.2515425930420558,0.01896511468415459,0.01583317550830543,0.17763671992967525,0.35266221935550374,0.3255920658508937,0.22169786132872105,0.010000000000000004
302,24,24,1.4435499906539917e-08,-0.006691766941609482,10.688293397426605,0.34657154108087224,0.12820104851077,0.10526685727139314,0.5066406242549419,0.0,-0.00010899208185340588,0.09125806608547767,0.009112775170554718,0.1932137372593085,0.016723096331891913,0.016737584674653288,0.16259765656044087,0.35169895241657895,0.3242429482440154,0.19611842495699724,0.010000000000000004
304,24,24,1.1408701539039612e-08,-0.010185571115774414,11.577742516994476,0.4145820091168086,0.13708946232994398,0.09553641763826211,0.5142578134934107,0.0,-0.00048196812758760643,0.10772399573276441,0.010111512267030776,0.20251728035509586,0.03160025249235332,0.02105073825805448,0.17405598983168602,0.3508924866716067,0.32311465094486874,0.16592897971471152,0.010000000000000004
306,24,24,1.792795956134796e-08,-0.0007565187212700645,27.099969148635864,0.3869313398996989,0.10395933501422405,0.08982970627645652,0.5131184905767441,0.0,-0.00021627736759910476,0.06509270193055272,0.006879591499455273,0.1830146498978138,0.04655877376596133,0.020043359846264746,0.2224609386175871,0.34985846281051636,0.321661817530791,0.15571160055696964,0.010000000000000004
308,24,24,1.5366822481155396e-08,-0.007433454894150297,10.829118629296621,0.3370490496357282,0.10262280236929655,0.108097684259216,0.5075195332368215,0.0,-0.0001596901408144428,0.07851902768015862,0.007033873291220516,0.22645906607309976,0.019332655899537105,0.01484859396199075,0.17229817745586237,0.3478556498885155,0.3188398952285449,0.16709821174542108,0.010000000000000004
310,24,24,1.7229467630386353e-08,-0.01112006053638955,10.437518139680227,0.38776347413659096,0.12324599859615167,0.10116423604389031,0.5038411468267441,0.0,-0.00016833138336854367,0.08970162458717823,0.008046246929249415,0.20552859703699747,0.020158024582390983,0.01041448812369102,0.13886718824505806,0.3453931858142217,0.31535489733020466,0.17549394319454828,0.010000000000000004
312,24,24,1.83936208486557e-08,-0.009131848191221556,11.627550303936005,0.382972860087951,0.09498878847807646,0.11134685731182496,0.5151692715783914,0.0,-0.000521428230664848,0.08541283989325166,0.006388043790745239,0.19551445605854192,0.018617983170164127,0.014790183854832625,0.17454427170256773,0.3435402847826481,0.3127198206881682,0.17409046987692514,0.010000000000000004
314,24,24,1.4435499906539917e-08,-0.01254069289037337,7.2271715203921,0.30235081414381665,0.1143510074665149,0.1139529508848985,0.5156250012417635,0.0,-0.0001656470340094529,0.07681660649056236,0.007213429528443764,0.20578796975314617,0.059773486418028675,0.012984773765007654,0.1555664073675871,0.34197215363383293,0.3104807585477829,0.17760672606527805,0.010000000000000004
316,24,24,2.0023435354232788e-08,-0.006938591289023559,15.605841735998789,0.359572088966767,0.13461130547026792,0.09862021325776975,0.5141601550082365,0.0,-0.00040899429586715996,0.07139058907826741,0.006235054577700794,0.17581006387869516,0.026624572230502963,0.01476319213785852,0.16116536470750967,0.34031905233860016,0.30811422939101857,0.17673995159566402,0.010000000000000004
318,24,24,1.4668330550193787e-08,-0.011506516098355254,7.833047429720561,0.3787947657207648,0.14047494220236936,0.09326851088553667,0.5260742182532946,0.0,-0.0003407609801797662,0.06641100347042084,0.00672587127579997,0.18508967570960522,0.016462400478000443,0.014947757076394433,0.18414713566501936,0.33854253590106964,0.30556150649984676,0.17742260172963142,0.010000000000000004
320,24,24,1.932494342327118e-08,-0.010977979654853698,11.759012242158255,0.3665875146786372,0.12947791224966446,0.10257136883834998,0.5134440126518408,0.0,-0.00032130514106635627,0.07950882691269119,0.007026303307308505,0.17626762514313063,0.01723081156766663,0.014020194270415232,0.17138671875,0.33672801901896793,0.30294838547706604,0.18454746467371783,0.010000000000000004
322,18,24,1.792795956134796e-08,-0.009630749312539896,12.879737377166748,0.3583984474341075,0.13426928470532098,0.10761292734079891,0.5022135410043929,0.0,-0.0003138745362068423,0.08472006643811862,0.007436331723713213,0.17268032083908716,0.020268050643304985,0.018899124620171886,0.151605902860562,0.33556272089481354,0.30126307242446476,0.17768834117386076,0.010000000000000002
324,24,24,1.6996636986732483e-08,-0.004167496090910087,16.251027444998424,0.3169370622684558,0.10591183882206678,0.09280430556585391,0.5106770843267441,0.0,-0.00015199968644689457,0.08409845285738508,0.007207277347333729,0.2142510854949554,0.017999205156229436,0.009262761964540308,0.1025716148627301,0.3351960430542628,0.3007318290571372,0.17427553174396357,0.010000000000000004
326,24,24,1.5133991837501526e-08,-0.006033169765335818,10.507005333900452,0.2843768584231536,0.1060520897929867,0.11535750360538562,0.5093424469232559,0.0,-0.0002092967891561178,0.10563862975686789,0.008866258314810693,0.22731097290913263,0.030335732813303668,0.02246001631525966,0.2198242200538516,0.3344396948814392,0.29963432749112445,0.17639167296389738,0.010000000000000004
328,24,24,1.4668330550193787e-08,0.002819319566090902,17.586397727330525,0.36836876596013707,0.12122493454565604,0.11668415895352761,0.5094401041666666,0.0,-0.00042883694156140945,0.11914849219222863,0.009755549564336738,0.23277290351688862,0.022250054714580376,0.02553819926106371,0.19326171899835268,0.33375757560133934,0.2986427533129851,0.18717363787194094,0.010000000000000004
330,12,24,1.210719347000122e-08,0.012540926846365133,19.014281908671062,0.2902768651644389,0.11976233186821143,0.15163839980959892,0.5090494801600774,0.0,-0.00030411673166478675,0.06635380194832881,0.00662527644696335,0.20607011392712593,0.06509707123041153,0.03578923301150402,0.2750651041666667,0.3326028610269229,0.296959991256396,0.18681521837910017,0.009999999999999998
332,24,24,1.8917489796876907e-08,-0.009259526016345868,21.476749539375305,0.3297564188639323,0.14302616814772287,0.12233870786925156,0.5079427100718021,0.0,-0.0003050200502912048,0.10006413236260414,0.00900404795538634,0.21653240360319614,0.07745037383089463,0.014657135366481574,0.15507812518626451,0.33203798656662303,0.29613517845670384,0.1705390140414238,0.010000000000000004
334,24,24,1.5133991837501526e-08,-0.006316081775973241,18.831878662109375,0.35523640364408493,0.1423087896158298,0.11012853247423966,0.508072916418314,0.0,-0.00014524529099920377,0.10864876629784703,0.008487550056694696,0.2068101322899262,0.058470281617095075,0.012278866104073435,0.14296875009313226,0.3311055352290471,0.29477090140183765,0.18250339664518833,0.010000000000000004
336,24,24,1.2980308383703232e-08,-0.00520025659352541,10.131668170293173,0.351196501404047,0.1452166143183907,0.12993413240959248,0.5211914069950581,0.0,-0.00029415781803739566,0.08702477967987458,0.008768483918781081,0.19322082151969275,0.03920424124225974,0.012330117671808694,0.13470052120586237,0.33006976296504337,0.29324467356006306,0.18016624202330908,0.010000000000000004
338,24,24,1.7229467630386353e-08,0.003038249056165417,16.719964742660522,0.3734630544980367,0.1592664091537396,0.12023407779633999,0.5020507822434107,0.0,-0.000577876525009439,0.1969027666685482,0.011400909434693554,0.22621476526061693,0.022570078959688544,0.02011026508019616,0.18072916753590107,0.3289993206659953,0.29166049882769585,0.20283322967588902,0.010000000000000004
340,12,24,1.3969838619232178e-08,-0.004677645551661651,25.438485940297443,0.3858870839079221,0.14300096283356348,0.10756886502106984,0.5091145833333334,0.0,-0.0007583731324605955,0.17272195095817247,0.01058924877240012,0.1934845745563507,0.04126992200811704,0.02766109607182443,0.16250000024835268,0.32856330275535583,0.2910268281896909,0.18507616966962814,0.009999999999999998
342,18,24,1.30385160446167e-08,0.0033425326303889356,16.933337847391766,0.3309958080450694,0.12927877116534445,0.11222667205664846,0.5124565958976746,0.0,-0.0007362804818613869,0.22147121114863288,0.007498159021553066,0.19970178604125977,0.04269186014102565,0.020756081108831696,0.21671006994114983,0.328089725640085,0.2903373423549864,0.18926194724109438,0.010000000000000002
344,24,24,1.4435499906539917e-08,-0.004551286188264688,7.918210566043854,0.2991715284685294,0.1040506437420845,0.10952546789000432,0.5143554682532946,0.0,-0.00011368585667999771,0.09054075662667553,0.007426604259914408,0.19947666364411512,0.05925446919475993,0.015562719471442202,0.16689453149835268,0.32731295997897786,0.2891975517074267,0.18855939184625944,0.010000000000000004
346,12,24,6.51925802230835e-09,0.004655804019421339,13.476861079533895,0.3154890015721321,0.12085743310550849,0.13677847509582838,0.5218098958333334,0.0,-0.00013675503578269854,0.09331371355801821,0.008074723766185343,0.23365803807973862,0.022044533553222816,0.023404618143104017,0.2198567713300387,0.32674944897492725,0.28836627801259357,0.20099182799458504,0.009999999999999998
348,18,24,1.3271346688270569e-08,-0.00813608037100898,12.411601357989841,0.32579150133662754,0.12335534104042584,0.12566399864024586,0.5167534715599484,0.0,-7.31592040715946e-05,0.10548559410704507,0.008555537089705467,0.2308643220199479,0.02832134688893954,0.018574688700027764,0.15685763955116272,0.32625305983755326,0.28763291736443836,0.22085128641790813,0.010000000000000002
350,24,24,1.3271346688270569e-08,-0.010488925656924645,9.109330236911774,0.3678773033122222,0.15423010538021723,0.11863700704028209,0.5110351567467054,0.0,-0.0001478014419262763,0.10913739865645766,0.009684790682513267,0.2173200206210216,0.019207112258300185,0.022143285770046834,0.21953125049670538,0.32554775724808377,0.2865886216362317,0.1912996390213569,0.010000000000000004
352,24,24,1.4668330550193787e-08,-0.011271354276686907,7.258245229721069,0.36366769671440125,0.12819302175194025,0.10122242538879316,0.5041341160734495,0.0,-0.00019580917069106363,0.1212722888837258,0.009210764042412242,0.1884391624480486,0.03427911518762509,0.013434004727362966,0.1661132819329699,0.32471246272325516,0.2853500284254551,0.17340893919269243,0.010000000000000004
354,24,24,1.4668330550193787e-08,-0.008098208481290689,8.968238532543182,0.3956331027050813,0.1595608595137795,0.11457259673625231,0.507779948413372,0.0,-0.0004159493873885367,0.15558695048093796,0.011516260254817704,0.21598323807120323,0.03823577162499229,0.010203056503087282,0.1276367187189559,0.32363103951017064,0.28373364607493085,0.19727622220913568,0.010000000000000004
356,24,24,1.5832483768463135e-08,-0.011114916026902696,6.011240780353546,0.3927581024666627,0.1486562266945839,0.11708940130968888,0.5117838544150194,0.0,-0.0005917784025465759,0.11522735220690568,0.009480460682728639,0.1839338323722283,0.025222565590714414,0.017677054289379157,0.19765625024835268,0.3232853524386883,0.2832072066764037,0.17761656579871973,0.010000000000000004
358,24,24,1.4435499906539917e-08,-0.0010961541071689378,11.59159936507543,0.33194727698961896,0.13716527353972197,0.10812822387864192,0.503190103918314,0.0,-7.778131960852382e-05,0.10799514843771855,0.009945994650479406,0.19509552605450153,0.06076887467255195,0.016458701982628554,0.18512369816501936,0.3227865695953369,0.2824672559897105,0.2145194113254547,0.010000000000000004
360,24,24,1.6298145055770874e-08,-0.01408696147458007,11.512526353200277,0.3474965939919154,0.14089217719932398,0.10295069217681885,0.5108072906732559,0.0,-3.3984430046984926e-05,0.12748761319865784,0.010527163278311491,0.21211710758507252,0.05169272872929772,0.021192332103964873,0.2239908849199613,0.32163219278057414,0.28074779237310094,0.1887727907548348,0.010000000000000004
362,24,24,1.437729224562645e-08,-0.016739667703708012,6.400707681973775,0.3878479016323884,0.11580321254829566,0.09802011835078399,0.5130533849199613,0.0,4.3619950398957975e-05,0.12275977308551471,0.010348595562390983,0.1696499033520619,0.030418146944915254,0.0176071580669183,0.18125000099341074,0.3204638908306758,0.2789955673118432,0.1801614947617054,0.010000000000000004
364,24,24,1.234002411365509e-08,-0.00668434239923954,5.708695600430171,0.3109414055943489,0.1407860697557529,0.129059299826622,0.48883463566501933,0.0,-0.0005117220559138028,0.11843479393670957,0.011255821174321076,0.195616335918506,0.022215135162696242,0.020683608716353774,0.19261067733168602,0.3184080322583516,0.27590610086917877,0.18258154081801573,0.010000000000000004
366,24,24,1.1641532182693481e-08,-0.009557795575043807,15.56403116385142,0.3176712008814017,0.1437165535365542,0.11646474276979764,0.4988932286699613,0.0,-0.0003790588380070403,0.14832980961849293,0.012775411324885985,0.1944104035695394,0.035962706276526056,0.01980484042239065,0.16328125012417635,0.3171689882874489,0.2740391244490941,0.1940980882694324,0.010000000000000004
368,24,24,1.0244548320770264e-08,-0.013637441792525351,7.160911937554677,0.3197004199028015,0.15417738941808543,0.11297568865120411,0.5136393221716086,0.0,-0.0001935750495552687,0.11987095791846514,0.011339945835061371,0.20301103902359804,0.02160809359823664,0.020505687049687065,0.1855468756208817,0.31599055727322894,0.2722514693935712,0.20006531476974487,0.010000000000000004
370,24,24,1.5133991837501526e-08,-0.005287809801908831,18.26924928029378,0.30026967202623683,0.1520964621255795,0.1257317028939724,0.5037434895833334,0.0,-7.528426309969898e-05,0.1327909640967846,0.011009483831003308,0.22553546354174614,0.01704688637983054,0.020399677305249497,0.216796875,0.3144253653784593,0.269870150834322,0.18631938472390175,0.010000000000000004
372,24,24,1.257285475730896e-08,-0.010185677014912168,7.057295282681783,0.316977063814799,0.13177778385579586,0.09981413154552381,0.5136718737582365,0.0,-0.0002478749459745207,0.11717962753027678,0.011115488635065654,0.20609604008495808,0.028197963644439977,0.013832371255072454,0.15983072916666666,0.31401010354359943,0.2692299174765746,0.1867840364575386,0.010000000000000004
374,24,24,1.1175870895385742e-08,-0.003486042454217871,8.18600465854009,0.3588271973033746,0.1667819879949093,0.13301046006381512,0.5040690104166666,0.0,8.906187455674322e-06,0.10875679521510999,0.010393343982286751,0.21894504874944687,0.026208582256610196,0.017215515680921573,0.2030924487238129,0.3135865554213524,0.2685878425836563,0.21898581832647324,0.010000000000000004
376,18,24,9.546056389808655e-09,-0.001868364763342672,8.06788076294793,0.3004508664210637,0.1522618465953403,0.11835840427213246,0.5004774332046509,0.0,-0.00025250490418531827,0.11907506941093339,0.008968990347865555,0.20700480623377693,0.024931500303662486,0.01691942098033097,0.16814236156642437,0.3129689080847634,0.2676630914211273,0.1894320622086525,0.010000000000000002
378,12,24,1.1408701539039612e-08,0.00433397099065284,20.3562228679657,0.2784244976937771,0.15161570037404695,0.12855237411955991,0.5009114593267441,0.0,-0.00012714628246612847,0.14320565077165762,0.010956404420236746,0.20809921870628992,0.06005837054302295,0.030778426230729867,0.28496094048023224,0.3127615501483281,0.2673534999291102,0.18593981365362802,0.009999999999999998
380,24,24,7.2177499532699585e-09,-0.00852389521120737,13.27544262011846,0.3207125576833884,0.16881572206815085,0.1125874063000083,0.49482421949505806,0.0,-0.0006034598930758269,0.14609660735974708,0.010549883202960094,0.1672270055860281,0.0561804974762102,0.01611630628273512,0.14785156305879354,0.3121817732850711,0.2664691520233949,0.17001677428682646,0.010000000000000004
382,24,24,9.778887033462524e-09,-0.00621728808619082,18.325271983941395,0.27120881030956906,0.15180100748936334,0.1179354852065444,0.4977053987483184,0.00016276041666666666,-0.0006997502932790667,0.11897733248770237,0.009839635497579971,0.18529727992912134,0.03909890570988258,0.0241779987506258,0.2353841153283914,0.3112143489221732,0.2649947206179301,0.17721956657866636,0.010000000000000004
384,24,24,9.546056389808655e-09,-0.00767473802746584,7.062396228313446,0.33896341423193616,0.17276864623030028,0.0992365637794137,0.5026041679084301,0.0,-0.0004768577412808857,0.18852508688966432,0.012372790874602893,0.16193564794957638,0.02183975853646795,0.0214007656807856,0.2066731775800387,0.310510257879893,0.26391609758138657,0.1669890470802784,0.010000000000000004
386,24,24,9.546056389808655e-09,-0.0008292800048366189,14.836558183034262,0.31496666371822357,0.1525366889933745,0.10865299714108308,0.509110115468502,0.0003255208333333333,-0.00016376093966149105,0.14236745486656824,0.010687298451860746,0.1439877264201641,0.03948214122404655,0.018068079283693805,0.21393229315678278,0.30960072701176006,0.26252251615126926,0.15472844429314137,0.010000000000000004
388,24,24,8.149072527885437e-09,-0.013325088696243862,19.409134685993195,0.2657465177277724,0.14867202192544937,0.13175599463284016,0.5113005836804708,0.0017252589265505474,-0.00013843923503979264,0.1362374359741807,0.011861088957327107,0.18990809159974256,0.06631325449173649,0.014278779165276015,0.17835286539047956,0.3093539973100026,0.26214513182640076,0.19051766892274222,0.010000000000000004
390,24,24,8.847564458847046e-09,0.0063465614803135395,11.505360782146454,0.3367864228785038,0.18664389910797277,0.11299840919673443,0.4970703149835269,0.0,-0.0008152723797441771,0.1719979072610537,0.014233552889587978,0.1752683880428473,0.03021823614835739,0.019141157739795744,0.1757161465163032,0.3093102027972539,0.26207486043373746,0.16042913931111494,0.010000000000000004
392,24,24,1.1641532182693481e-08,-0.007295785355381668,19.28198166688283,0.3343463900188605,0.19793194470306238,0.1288591871658961,0.5069010406732559,0.0,-0.0004201827311286858,0.19843082254131636,0.014173842074039081,0.1743513240168492,0.028560336485194664,0.012300679712401083,0.12486979210128386,0.30847114821275073,0.26077695563435555,0.1484182265897592,0.010000000000000004
394,24,24,1.210719347000122e-08,-0.009156013722531497,8.502539058526358,0.3550076596438885,0.16690340265631676,0.11950344933817784,0.49931640550494194,0.0,-0.0008760318911906021,0.2076963478078445,0.014138023291404048,0.16681884229183197,0.015848797163926065,0.014554284901047746,0.1578776047875484,0.3074708580970764,0.2592325893541177,0.15470164890090624,0.010000000000000004
396,24,24,1.280568540096283e-08,-0.01434908607431377,17.88625164826711,0.295559911057353,0.14362845880289873,0.10672793537378311,0.5079752616584301,0.0,-0.0007992597796449749,0.14799781950811544,0.01347072193554292,0.1738343294709921,0.022691850317642093,0.019955563145534445,0.19729817720750967,0.3064556047320366,0.2576609378059705,0.1553389405210813,0.010000000000000004
398,24,24,7.916241884231567e-09,-0.009713861004759869,9.357259035110474,0.30562332769234973,0.15751145655910173,0.10465034811447065,0.4892578137417634,0.0,-0.00039727898547425866,0.16290215589106083,0.014269032282754779,0.1977138246099154,0.01924192028430601,0.01915323466528207,0.19166666766007742,0.3056501547495524,0.2564041279256344,0.16972787802418074,0.010000000000000004
400,24,24,1.257285475730896e-08,-0.011574181563143307,7.675784369309743,0.3573347081740697,0.17274000557760397,0.10811557807028294,0.5089518254001936,0.0,-0.00023280578049404235,0.17776868678629398,0.01491871060958753,0.17568805627524853,0.035820113184551396,0.015020404437867304,0.1528971359754602,0.3034777144591014,0.25301899140079814,0.1660089921206236,0.010000000000000004
402,24,24,1.3504177331924438e-08,-0.016365952945003908,7.6513703266779585,0.33249693363904953,0.16831528084973493,0.11884466124077638,0.5044270840783914,0.0,-0.000674630050828758,0.15000225262095532,0.01274452304157118,0.18598411728938422,0.05778144641468922,0.0159546212235,0.1764322922875484,0.30162233486771584,0.2501147259026766,0.1753663644194603,0.010000000000000004
404,12,24,1.234002411365509e-08,0.0013840819786613185,9.79520849386851,0.33559829493363696,0.19316244994600615,0.13703003774086633,0.5006510416666666,0.0,-0.00040527186744535965,0.13394148709873357,0.011707902808363238,0.19612267489234605,0.06732169600824515,0.024312863417435437,0.19928385441501936,0.3010208358367284,0.2491643043855826,0.1876864122847716,0.009999999999999998
406,24,24,1.5133991837501526e-08,-0.011323137790895998,10.930729250113169,0.3042237013578415,0.1656787060201168,0.12291963522632916,0.4952148435016473,0.0,-0.000274243627548761,0.14737038190166155,0.012453963475612303,0.23381348326802254,0.02646731996598343,0.021392343459107604,0.21923828125,0.30093152448534966,0.24901494073371092,0.1928860271970431,0.010000000000000004
408,24,24,1.257285475730896e-08,-0.00856571008140842,6.555450350046158,0.3248515911400318,0.1921668704599142,0.14484278671443462,0.498795572668314,0.0,-0.00040641609666636214,0.12766836614658436,0.01261872072548916,0.23167026167114577,0.03600358978534738,0.015541059741129478,0.16526692795256773,0.3006596465905507,0.2485922978570064,0.19049182596306005,0.010000000000000004
