episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m
1,720,42.26898969281011,133.13411666516743,131.27848717069966,6.243577492356906,4.078780108594486,,48.236317198956385,47.47171493899077,0.8732893571723253,46.59842558181845,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691
2,104,0.0,-72.59970612914691,5.039491541854088,-77.2722689430998,0.32951728136514313,,13.606775920838118,13.315382866887376,0.07757916394621134,13.237803702941164,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033
3,81,0.0,-74.0487106763534,0.8231633262109116,-74.63498310226817,0.20738707201688605,,8.960520922206342,8.688140912912786,0.06073648389428854,8.627404429018497,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156
4,71,0.0,-63.83114472348174,1.5760586010489668,-65.21013267320626,0.17238994487674053,,9.470535427797586,9.205536704044789,0.05391737096942961,9.15161933307536,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622
5,64,0.0,-63.49290776784336,0.5787275661398873,-63.868934423352265,0.17012822759326005,,9.955408209003508,9.683184617199004,0.048132705967873335,9.63505191123113,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573
6,83,0.0,-72.93329391220387,1.5364347579449542,-74.20501680016345,0.23058862367181282,,11.849503081059083,11.565618270076811,0.06284781266003847,11.502770457416773,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486
7,79,0.0,-65.1185553758287,2.9199221946992506,-67.75655602433187,0.24376558738837398,,12.087797830114141,11.804339781869203,0.059478710405528545,11.744861071463674,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014
8,720,39.8329140951764,139.30463225133437,143.62160882403037,0.18189345080978114,4.2055888854423555,1.7827081680297852,47.22484539914876,46.53887397586368,0.5308422292582691,46.00803174660541,0.40362236904911697,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768
9,81,0.0,-57.170034407426954,5.171794970456933,-62.06053833719929,0.2522738767364407,,8.458548635942861,8.217018706025556,0.061244373209774494,8.155774332815781,0.0,13.566690807498828,3.6515210021293125,31.030269168599645,0.0,1316.6335554384289,144.74271543939,178.74169071579672,148.5766622652061,43.70970466745734
10,88,0.0,-56.31275456109705,6.717239184290217,-62.66064830885932,0.3328670206000377,,9.971044182777405,9.730441953986883,0.06675907759927213,9.663682876387611,0.0,25.81718687806723,4.484845720085409,31.330324154429672,0.0,1430.4442072677307,174.5804726622573,217.68099663722316,146.70501369261214,56.42536561623147
11,71,0.0,-66.38228752960498,0.4004080420389403,-66.578637438411,0.1759370498390264,,13.256810324965045,12.95896066701971,0.05541238677687943,12.90354828024283,0.0,8.321492356247036,0.4357690162153854,33.28931871920549,0.0,1151.381346165532,138.878438997452,173.25578400305466,134.10648097852777,61.85210854937627
12,720,50.41724209982226,143.68168983281691,125.43149018273456,22.307376591541427,3.745875334444695,,44.92888591717929,44.68513331981376,0.5341051204595715,44.15102819935419,0.0,42.22523160141483,16.872204014490638,39.26355380405157,11.017095473280868,11617.616995398274,1216.2461012110998,1669.7457196165235,1398.1810172007831,35.89871856696031
13,69,0.0,-63.227700545464515,1.1524941406526268,-64.16538331557774,0.18338448499853802,,11.004425251856446,10.706666057929397,0.052523903315886855,10.65414215461351,0.0,5.4730459532329565,0.9575893356613573,32.08269165778888,0.0,1119.0000560992014,135.17196734429297,169.34877449584283,127.3791386371022,11.57193639675057
14,87,0.0,-54.5886649349775,7.054657190519309,-61.234188645093894,0.36722582555298333,,10.109776749042794,9.836336437845603,0.06584123917855322,9.77049519866705,0.0,25.67159461768519,4.8332501006407265,30.61709432254695,0.0,1414.7587778338684,183.74550329025723,230.12024326290557,155.3760446791728,50.18044463235498
15,105,0.0,-65.51522803430112,7.12318677318606,-72.15468091448238,0.4254859531206502,,10.148692691931501,9.907398686977103,0.07876047445461154,9.828638212522492,0.0,19.891037975246785,4.622976611004784,36.077340457241185,0.0,1704.4892975227765,217.97812234122807,273.4987807530958,193.24845004894016,62.05524048289385
