episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
9,24,24,0.0,-0.005033012867594759,0.1083300884347409,,,,,,,,,7.440477271874745,0.0,0.19074162583490584,,0.25336677270631,-0.23595715252061686,0.29811791454752284,0.22425352782011032,0.14174539844195047,0.8151874368389448,-0.020742034655995667,0.009988113616903624,0.021233685314655304,0.010000000000000009,0.009500000000000008,0.13246427134921154,150.0,57.166666666666664,0.9541662509242693,1.2706464603543282,0.754268708328406,0.6390673263619343,-0.0063407036747472985,-0.0011356262743902334,0.0026227615938599533,0.2988851635406415,0.8878163695335388,0.527993934849898,-0.003923889875295572,0.014738843543455005,0.030852843075990677,0.3025171641507956,,,,0.0035444571500799307,0.03308578611661991,0.10542731763174136,0.0001523050346653084,0.011136852146591991,0.9255265655308295,nan,-0.12550878524780273,1.3187799453735352,0.6534473896026611,0.49549388885498047,-1.2903186082839966,-0.1221860945224762,-0.13733834028244019,0.0849609375,0.5111184120178223,0.905397891998291,1.0,0.9926215410232544,0.11088619381189346,0.050995077937841415
18,24,24,0.0,-0.003313704665439824,0.05762906182402124,,,,,,,,,7.332680920759837,0.0,0.28326175355371047,,0.6862883120775223,-0.12172052481522162,0.3441245456536611,0.5692186082402865,0.0,0.8047676632801691,-0.017208594751233857,-0.0018905314306418102,0.0028043712178866067,0.009500000000000008,0.009025000000000007,0.42520128687222797,150.0,93.33333333333333,0.980299266676108,1.493812546133995,0.7028237953782082,0.6446165901919206,-0.005386159541861464,-0.0018005191159318201,0.0008829410107864533,0.3903920166194439,0.8312110155820847,0.5468407447139422,-0.0025768182664288966,0.01746847783215344,0.0371025539158533,0.3024575832866553,,,,0.0031869958535632272,0.029522795928642154,0.10549896024167538,0.0005404774152945416,0.012906964751891792,0.8552763861291077,nan,0.4008113145828247,0.9807280898094177,0.46806809306144714,0.4772659242153168,-1.512148141860962,0.35506901144981384,0.37695538997650146,0.0,0.6137358546257019,1.1936739683151245,1.0,0.7708333134651184,0.020695792511105537,0.023571744561195374
27,24,24,0.0,-0.0027206086864074073,0.03742742821729431,,,,,,,,,6.646248300870259,0.0,0.3737879411734794,,0.27805751748383045,-0.16755670309066772,0.25256129416326684,0.2849649215737979,0.13029258201519647,0.8470779781540235,0.0010941554088882792,0.0089487936347723,0.023349930842717487,0.009025000000000007,0.007984559713234638,0.0,150.0,65.33333333333333,0.9932140956322352,1.5385839740435283,0.5766927500565847,0.7681479354699453,-0.005470153768934931,-0.0018617370733409189,-0.0001732220980557031,0.5385920902093252,0.8429399281740189,0.47838397696614265,0.00018665443303689244,0.015023228246718645,0.030561831236506503,0.30449886578941493,,,,0.0039893321809358895,0.043972120232259236,0.10559498642881711,0.001060341395107874,0.00999849858150507,0.7916654041874591,nan,0.6187004446983337,0.6571812629699707,0.38748517632484436,0.5896168947219849,-1.5387433767318726,0.5362796187400818,0.5676048398017883,0.0986328125,0.6587838530540466,1.372986078262329,1.0,0.9921875,0.030050262808799744,0.04641738533973694
36,36,36,0.0,0.0007157199498679903,0.022481884677997895,,,,,,,,,8.298035826947954,0.0,0.5025023858784651,,0.584844338397185,-0.13699441009925473,0.23676514542765087,0.3639049724054833,0.05935329861111111,0.849609375,-0.018546085597740278,-0.0016522233684857686,0.005360358291202121,0.007984559713234638,0.007585331727572906,0.27138138769401443,150.0,108.55555555555556,0.9972595936722226,1.4258642660246954,0.6721701870361964,0.7304943799972534,-0.006398290732047624,-0.003747879029510336,-0.0010967455428827736,0.6284972073303329,0.8637488202916251,0.5372219781080881,0.0001877232527805164,0.013351730536669493,0.02731567667797208,0.30482790569300433,,,,0.005234362499322742,0.0615234375,0.10574912652373314,0.0018937915932231892,0.013602419471782114,0.7091920995568831,nan,0.78591388463974,0.4705548882484436,0.266182541847229,0.5656780004501343,-1.4370732307434082,0.6231902837753296,0.6563848853111267,0.0146484375,0.6437300443649292,1.3993148803710938,1.0,1.0,0.04481729865074158,0.057107023894786835
40,28,28,0.0,-0.0022873096500656436,0.012799523271886366,,,,,,,,,5.469956747123173,0.0,0.6121405950727702,,0.7848485495362963,-0.08595361281186342,0.3567757255264691,0.6425255430596215,0.00396391110760825,0.8909158025469098,-0.017972763211998557,-0.0012960088040147508,0.002216497702257974,0.0075853317275729115,0.0072060651411942605,0.31886598840355873,150.0,159.0,0.9987351277044841,1.4334778700556075,0.7640047243663243,0.5805720963648388,-0.005073915402005825,-0.0023940040804778357,0.0004617124720555564,0.43814282970769064,0.878723972610065,0.5179463114057269,-0.0004106555541960282,0.011136817513033748,0.023664117325097322,0.3087720631973865,,,,0.0050534002657514066,0.06036272358947566,0.1059364013906036,0.002904867345932871,0.01604498500403549,0.6456542290346551,nan,0.7415370941162109,0.5101862549781799,0.21649406850337982,0.42434319853782654,-1.4225990772247314,0.42500004172325134,0.4596893787384033,0.0,0.6673546433448792,1.4729560613632202,1.0,0.9075520634651184,0.02164394222199917,0.0353880301117897
42,24,24,0.0,0.004218531772494316,0.01863281582094108,,,,,,,,,6.0337704221407575,0.0,0.7016386122562502,,0.17900970950722694,-0.23115049861371517,0.3272393507262071,0.500038355588913,0.4588216120998065,0.9601888035734495,0.000672302404079043,0.010482409968972206,0.02370156596104304,0.007206065141194261,0.006863764845713202,0.048952534018705286,150.0,106.83333333333333,0.9538046941161156,1.0799267441034317,0.686543328066667,0.3886407098422448,-0.007896731219564876,-0.0042279622187682735,-0.0015483101442441694,0.6340145096182823,0.8732114707430204,0.3841313322385152,0.0031248947416315787,0.008989584515802562,0.017413274850696325,0.3087629373112305,,,,0.0035672554319414,0.03271484392462298,0.1061105861638983,0.0038436883284399905,0.012035991065204144,0.5979524734045522,nan,0.86747807264328,0.5563405752182007,0.2164706587791443,0.3890973925590515,-1.075961947441101,0.35450854897499084,0.47396397590637207,0.3798828125,0.7827728390693665,1.2341245412826538,1.0,0.9908854365348816,0.009508775547146797,0.012343907728791237
44,24,24,0.0,-0.003914415545295924,0.010137286939425394,,,,,,,,,6.317517201105754,0.0,0.7909723036160138,,0.47592735787232715,-0.18537523845831552,0.3787359558045864,0.477389099697272,0.21725260217984518,0.9613932321468989,-0.01298429366822044,4.130167265733083e-05,0.0077883414924144745,0.006863764845713205,0.006520576603427542,0.25139670819044113,150.0,144.16666666666666,0.8163381765286127,1.0210923850536346,0.5805539873739084,0.3095972541098793,-0.0064289292398219304,-0.0034744702570606023,0.0009649566236475948,0.45590000227093697,0.8239059969782829,0.49118948976198834,-0.0006517922532414863,0.010359688584382335,0.02058438491076231,0.3060312686438469,,,,0.005284840030071791,0.06647135425979893,0.10628889904667933,0.0048031208182995515,0.011809650323508928,0.5537749841508895,nan,0.8083161115646362,0.4399718642234802,0.15421657264232635,0.35051462054252625,-1.0147236585617065,0.16828188300132751,0.18641319870948792,0.185546875,0.624845564365387,1.0329923629760742,1.0,0.995225727558136,0.028797918930649757,0.011390219442546368
48,28,28,0.0,-0.004272721774343934,0.01728003941908745,,,,,,,,,4.751302267823901,0.0,0.8971816764210248,,0.21812574778284347,-0.17558087142450468,0.25276284558432444,0.5113940361355033,0.14566282076495035,0.9122302851506642,-0.001497185336380166,0.00752408749290875,0.011521155280726296,0.006520576603427539,0.0060752722311268655,0.05401835544034839,150.0,127.57142857142857,0.977426141500473,1.1423293820449285,0.5933711401053837,0.6460512663636889,-0.0058998843056282824,-0.0029178796435839365,0.00023882810819486622,0.477732638163226,0.8001674754279,0.45396047617707935,0.0005056139235486106,0.011891820767362202,0.023090261932728545,0.3056295819030991,,,,0.003911157822585665,0.04821118569400694,0.10650749398129326,0.005977100858997021,0.010714826207341892,0.505371924163983,nan,0.7149888873100281,0.5350276231765747,0.23586900532245636,0.44085389375686646,-1.1548714637756348,0.5297664403915405,0.5119719505310059,0.0498046875,0.577865719795227,1.1633204221725464,1.0,0.9583333134651184,0.025584591552615166,0.020355816930532455
53,32,32,0.0,-0.010285456868587062,0.03604789325618185,,,,,,,,,6.413324661552906,0.0,0.9955208587343138,,0.2643618951551616,-0.18809193884953856,0.328058497980237,0.531989358831197,0.18751987256109715,0.912912767380476,-0.0006622627142860438,0.005842649377882481,0.016579462215304375,0.006075272231126863,0.005771508619570522,0.07227355142822489,150.0,107.0,0.9483472909778357,1.2281391508877277,0.591465912759304,0.7009676843881607,-0.005533682873647194,-0.0025662550378910964,0.00018673218306730632,0.4914578031748533,0.7794317584484816,0.4779230998829007,9.400116391589108e-05,0.018049354170216247,0.03191518667154014,0.3063089136042672,,,,0.0065278498477709945,0.08168775006197393,0.10678072087466717,0.0074411812965990975,0.0126715513470117,0.45723439138760125,nan,0.7758815288543701,0.47540807723999023,0.2358442097902298,0.4960879385471344,-1.22495698928833,0.6080169081687927,0.6245409250259399,0.140625,0.6223552823066711,1.1930598020553589,1.0,0.9921875,0.02613833360373974,0.03390438109636307
57,28,28,0.0,-0.0070252753461578065,0.018667912360147705,,,,,,,,,5.777123689651489,0.0,0.9944616998078076,,0.331569074520043,-0.21244287224752562,0.3700015906776701,0.514665775001049,0.19927853345870972,0.9334741766963687,-0.0019334849273166452,0.00412132910319737,0.013445806290422167,0.005771508619570522,0.004902931547623823,0.0854417419593249,150.0,117.14285714285714,0.884331464767456,1.1942180820873805,0.5852627434900829,0.5000727485333171,-0.005506177682296506,-0.003132656973320991,0.0007440759814666567,0.45220268624169485,0.7816417515277863,0.44320317996399744,0.0003432353083293752,0.018917497114411423,0.027924014388450553,0.30368435218065154,,,,0.005997539510385,0.07065130770206451,0.10703390331140586,0.008794608891808562,0.010537701559119992,0.4187846364369873,nan,0.713300883769989,0.5376443266868591,0.2538091242313385,0.47207626700401306,-1.1949033737182617,0.3131634593009949,0.3745139241218567,0.0576171875,0.5892841219902039,1.170532464981079,1.0,0.8025173544883728,0.02067347802221775,0.015394302085042
