episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,720,42.26898969281011,133.13411666516743,131.27848717069966,6.243577492356906,4.078780108594486,,49.63401744514704,49.392204044386744,0.9475772343575954,48.44462681002915,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691,nan,nan,nan,nan,nan
2,104,0.0,-72.59970612914691,5.039491541854088,-77.2722689430998,0.32951728136514313,,13.612094089388847,13.321010580286384,0.11413495521992445,13.20687562506646,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033,nan,nan,nan,nan,nan
3,81,0.0,-74.0487106763534,0.8231633262109116,-74.63498310226817,0.20738707201688605,,8.975694850087166,8.71459667943418,0.08905831165611744,8.625538367778063,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156,nan,nan,nan,nan,nan
4,71,0.0,-63.83114472348174,1.5760586010489668,-65.21013267320626,0.17238994487674053,,9.489112632349133,9.223538075573742,0.07796891964972019,9.145569155924022,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622,nan,nan,nan,nan,nan
5,64,0.0,-63.49290776784336,0.5787275661398873,-63.868934423352265,0.17012822759326005,,9.969611193984747,9.697616878896952,0.0700125778093934,9.627604301087558,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573,nan,nan,nan,nan,nan
6,83,0.0,-72.93329391220387,1.5364347579449542,-74.20501680016345,0.23058862367181282,,11.876782162114978,11.593434783630073,0.09096433594822884,11.502470447681844,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486,nan,nan,nan,nan,nan
7,79,0.0,-65.1185553758287,2.9199221946992506,-67.75655602433187,0.24376558738837398,,12.119851312600076,11.834194186143577,0.08652614615857601,11.747668039985001,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014,nan,nan,nan,nan,nan
8,720,39.8329140951764,139.30463225133437,143.62160882403037,0.18189345080978114,4.2055888854423555,2.5076611042022705,47.4631796432659,46.749337060377,0.7751897862181067,45.974147274158895,0.43260603304952383,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768,nan,nan,nan,nan,nan
9,92,0.0,-54.83175658852531,7.575912146503639,-62.060538337199304,0.31485253939428753,,9.26200842205435,9.020262910053134,0.1007832270115614,8.919479683041573,0.0,15.433802202621662,5.0370435527743105,31.030269168599645,0.0,1495.5075810817852,166.04965168704345,204.87956270830207,171.2041433249066,50.65369544995598,nan,nan,nan,nan,nan
10,96,0.0,-55.3164180304481,7.743836125093614,-62.66064830885935,0.3588889749600018,,10.77261782065034,10.528229949995875,0.10509382374584675,10.423136126250029,0.0,25.080116733805287,5.365646819343035,31.330324154429672,0.0,1559.8397966666014,188.77259283090348,234.89180111288724,166.6126313769035,59.41533068267271,nan,nan,nan,nan,nan
11,69,0.0,-66.49465948316926,0.28540023426162625,-66.57863743841098,0.172940091431668,,12.873785801231861,12.577037187293172,0.07792935241013765,12.499107834883034,0.0,1.9148121417520423,0.25295485464700945,33.28931871920549,0.0,1118.5048431791552,138.52413961870752,173.62785407375785,130.97622295831502,65.26145248394545,nan,nan,nan,nan,nan
12,136,0.0,-66.3119343167382,12.80683923087086,-78.52710760810317,0.5382813580176963,,13.26462266035378,13.020735883153975,0.1489790929481387,12.871756790205836,0.0,26.0593282924517,5.770890052265147,39.26355380405157,0.0,2197.6373660834633,256.9411492393781,326.26471565699387,270.27355355378205,16.63816874321977,nan,nan,nan,nan,nan
13,71,0.0,-62.47269852332762,1.9079284933802823,-64.16538331557774,0.1869236251028382,,11.092934406362474,10.796828982420266,0.07821726240217686,10.718611720018089,0.0,5.052131100612302,1.371131547454753,32.08269165778888,0.0,1150.945192434182,131.8019157083404,163.62554959156085,145.28924930072816,21.96963080606114,nan,nan,nan,nan,nan
14,720,62.251463821543595,217.30484368909597,158.76163724094914,63.268738997993296,4.393694639120925,,43.95042575802654,43.681406462565064,0.7830163007602096,42.898390161804855,0.0,42.22749369098915,21.522602306669196,30.61709432254695,20.256444477344125,11583.886252262417,1200.201340326862,1695.6468566258823,1354.6533761333133,129.63892535030251,nan,nan,nan,nan,nan
15,95,0.0,-66.95651589510507,5.597950967004188,-72.15468091448237,0.354143388847092,,9.038329252041876,8.799742795526981,0.1037942823022604,8.695948513224721,0.0,12.100835901404897,3.358816579161719,36.077340457241185,0.0,1537.6814930056876,196.10456215824,248.548863942252,170.01564529932668,62.02136147285419,nan,nan,nan,nan,nan
16,720,66.79617705108963,206.63298341290326,141.8758529881368,69.22121149727865,4.152653646545144,2.476419687271118,47.30031406134367,46.68230180442333,0.7851293748244643,45.89717242959887,0.35538227297365665,42.26338670923254,18.607978678782384,32.185571302450306,16.675964789821492,11590.37574342264,1210.245986594696,1687.27492141081,1328.7243407237634,156.1679766883986,nan,nan,nan,nan,nan
17,720,57.971305340765575,182.0486198881271,138.75872947909664,47.84601162777177,4.259608175030922,,42.14665490947664,41.91245509125292,0.7811282323673368,41.131326858885586,0.0,42.24595751161369,18.13935720908812,34.04829952687969,20.17037370874392,11583.777530971509,1249.641148185683,1750.883095896935,1341.3319984566347,163.11618774433776,nan,nan,nan,nan,nan
18,84,0.0,-73.2943548773631,1.2640963361829427,-74.31694647354371,0.20749949250844996,,9.405716009438038,9.150375760160387,0.09181805234402418,9.058557707816362,0.0,3.7901701247002104,0.6729760654629006,37.158473236771854,0.0,1361.09831644442,153.4493867123893,193.43550315588263,162.1010238315692,5.2522491438081245,nan,nan,nan,nan,nan
19,157,0.0,-46.31999977084021,19.435206123487053,-64.9696797128701,0.7105013659772172,,16.307235822081566,16.03837653528899,0.170828677713871,15.867547857575119,0.0,29.904494363937946,8.762784707661545,32.48483985643504,0.0,2560.0983831402964,310.20919442076433,382.1343226628605,305.42687677380195,59.529953810012735,nan,nan,nan,nan,nan
20,105,0.0,-50.411663071507334,11.572018095247689,-61.58428876522263,0.36257759570427356,,14.07131932489574,13.78886639047414,0.11459143552929163,13.674274954944849,0.0,13.371325748925123,6.05955921252654,30.79214438261132,0.0,1701.5815970972467,164.73239604671463,204.16877578732198,209.46141420040667,27.038995155790413,nan,nan,nan,nan,nan
21,100,0.0,-63.30782210684353,6.889364821308773,-69.74240740790191,0.4051741018137249,,11.896758010610938,11.623948377557099,0.1104437680914998,11.513504609465599,0.0,16.274232510314423,4.695562517314862,34.87120370395095,0.0,1624.0697081331355,209.73501841346862,263.6293097771051,184.66101940516262,58.34871487874089,nan,nan,nan,nan,nan
22,139,0.0,-57.41954241411683,13.633964157218083,-70.46136393109069,0.5242190762716475,,12.390797963365912,12.1484169466421,0.15378369949758053,11.99463324714452,0.0,23.054413269651285,7.268679530607888,35.230681965545344,0.0,2263.1373417023647,252.7532662777488,314.27040914752826,264.8881016627354,36.72487212972929,nan,nan,nan,nan,nan
23,92,0.0,-61.94862329936088,6.032694279526745,-67.57654019015956,0.36104240877841676,,10.648114765062928,10.38660388533026,0.10234753787517548,10.284256347455084,0.0,15.854870563080912,3.9044970355622373,33.78827009507979,0.0,1492.161056895845,191.7186845793115,240.07639153442832,180.34676795658436,26.648301009913567,nan,nan,nan,nan,nan
24,67,0.0,-62.16776920385885,1.2586541462364178,-63.228976587091296,0.17459149030545226,3.060826539993286,8.117911884561181,7.581991889514029,0.07450571097433567,7.507486178539693,0.2805128609761596,6.277408743605128,1.0146611014096054,31.614488293545655,0.0,1086.8983893818292,126.51285287713614,157.5992670406581,121.354229360777,10.747451781217904,nan,nan,nan,nan,nan
25,106,0.0,-66.69230865027015,7.756679456689379,-74.03122419919993,0.3771806864368686,,11.921821198426187,11.652191854082048,0.1165780108422041,11.535613843239844,0.0,20.932578707704277,4.17295844332358,37.01561209959996,0.0,1714.0289965999802,196.46695863760934,249.0548210247598,188.83959454971784,64.01790479242078,nan,nan,nan,nan,nan
26,720,58.3359484330895,233.9874486322114,184.40952556138242,54.570767642390166,4.696105872876498,,42.211887129582465,41.97241740766913,0.7788950642570853,41.19352234341204,0.0,42.2633774409118,25.489021103869273,31.050564611894416,9.129768426987042,11610.38934555581,1108.9648804183928,1622.5680121017306,1319.6661266348085,94.8942401363775,nan,nan,nan,nan,nan
27,720,55.01878044106654,188.6886607700061,148.40281043167866,45.26908257781234,4.652182475016529,1.9197943210601807,39.82587456982583,39.25263069476932,0.7834507683292031,38.46917992644012,0.3138878410682082,42.18160246731657,20.079101524756798,32.38423915216037,21.627416529188913,11583.324139123073,1236.8957315896698,1797.5070613107584,1336.8395074002558,189.3661376239862,nan,nan,nan,nan,nan
28,91,0.0,-66.11902406816534,4.418204398319095,-70.21320046314685,0.2894875247673383,,10.442108718678355,10.193581872619689,0.09955310262739658,10.094028769992292,0.0,24.081425077110815,3.4678597814760104,35.106600231573424,0.0,1477.413419736119,174.0928924176399,215.80763857390573,181.97360774453446,23.754453874690217,nan,nan,nan,nan,nan
29,162,0.0,-57.38658669830107,18.382233180182563,-74.97177316687473,0.7301989672597121,,12.543249569833279,12.312809715047479,0.17648185975849628,12.136327855288982,0.0,33.03877406399372,8.23902688263958,37.48588658343736,0.0,2642.052268377608,323.13779441910106,401.14628056171875,284.0367344177921,33.83024907448061,nan,nan,nan,nan,nan
30,81,0.0,-59.885913675963565,4.091936431461046,-63.6770709530024,0.26476941301063783,,9.350284080952406,9.096480760723352,0.08819412998855114,9.008286630734801,0.0,22.47588327191531,3.261258913863039,31.8385354765012,0.0,1314.3575254924679,156.38321749168318,194.7462827609387,166.91367872498327,30.227261272237524,nan,nan,nan,nan,nan
31,720,72.71720086204168,208.5802996532788,146.493523814404,66.57587548428286,4.1739898244670535,,38.468525126576424,38.20164542272687,0.777690620161593,37.42395480256528,0.0,42.263483203244746,18.48476843421754,39.42926311990025,20.834325843433135,11583.6957055767,1226.207428474817,1698.429871342271,1347.689568601237,266.18988048233916,nan,nan,nan,nan,nan
32,79,0.0,-73.88216033659272,0.08198292962989998,-73.76709670118032,0.17185783873214955,,9.720693632028997,9.465578018687665,0.08635983150452375,9.379218187183142,0.0,0.5360334704292095,0.030932900671286474,36.883548350590154,0.0,1279.1692634212077,140.71838165170604,175.83714952027512,141.09201877468038,31.10439827610549,nan,nan,nan,nan,nan
33,720,35.7220227025367,111.73100929965015,116.49427756748135,-0.6447159199675099,3.8220886238736167,2.5760812759399414,45.50413716863841,44.89016068074852,0.7788966475054622,44.11126403324306,0.3541438290849328,42.22098391925675,15.547688691770515,36.04438066252045,14.343567040564912,11593.398896545144,1290.4092566748843,1751.513464918721,1355.5338134920382,284.43922287793526,nan,nan,nan,nan,nan
34,95,0.0,-72.98648709729392,3.937023129119005,-76.52586498229854,0.34922145122922443,,12.458610359579325,12.195155262947083,0.10464447736740112,12.090510785579681,0.0,23.106026772038117,2.7273598773389423,38.262932491149265,0.0,1539.7786570226729,212.58994595240165,269.89531267689574,165.04986375857118,59.856737495062674,nan,nan,nan,nan,nan
35,95,0.0,-70.88049310492914,4.001691604867462,-74.57137577718103,0.2767818954140972,,11.138268859125674,10.882820430211723,0.10536351148039103,10.777456918731332,0.0,18.89634827055522,2.6903989976131784,37.285687888590516,0.0,1541.6209509800233,175.2260225698689,218.69179213056606,174.27667779634618,47.209683923029374,nan,nan,nan,nan,nan
36,720,57.79656948925194,182.12010748743987,146.6322228236716,39.79508087552678,4.002418291191473,,41.02075374126434,40.742918712086976,0.7847944302484393,39.958124281838536,0.0,42.26338458098996,19.302776998503184,37.89902905148855,19.208737334246205,11583.997289306117,1132.238540200713,1607.227047590364,1358.005775842626,221.31239911716244,nan,nan,nan,nan,nan
37,78,0.0,-59.80135354163309,4.124636111339214,-63.594069418160146,0.29833606575943483,,9.737980962730944,9.473110679537058,0.08638634160161018,9.386724337935448,0.0,17.287563842881397,3.0950127129997447,31.79703470908008,0.0,1263.953529616247,172.66265757371866,219.27313772907985,123.08724857881566,52.306647599465336,nan,nan,nan,nan,nan
