episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m
1,720,42.26898969281011,-6.650737549991641,-3.3486670064807207,-2.87446761764802,0.4245112469699447,,80.76489048544317,79.99314398970455,1.2046431857161224,78.78850080398843,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691
2,104,0.0,-17.45332568965407,-0.7211512573732741,-1.2487613957983874,0.058038922017032285,,13.542670240160078,13.257799366954714,0.0774824102409184,13.180316956713796,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033
3,81,0.0,-17.522965317354675,-0.5382986656208939,-0.9364394371851493,0.04793217626582675,,8.922362225595862,8.65525132091716,0.061274553183466196,8.593976767733693,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156
4,71,0.0,-17.735772313770088,-0.579814831746512,-0.8686539235176274,0.03705675144145743,,9.442092067096382,9.178097359836102,0.05668925121426582,9.121408108621836,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622
5,64,0.0,-17.491230037960825,-0.23900209317354001,-0.7874518597391196,0.03945035821777585,,9.92796870926395,9.655115419998765,0.049141502007842064,9.605973917990923,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573
6,83,0.0,-17.34533807314609,-0.37911234879170935,-0.965662787345481,0.05022170454575169,,11.813930948730558,11.531013250350952,0.06323542166501284,11.46777782868594,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486
7,79,0.0,-17.58831480787175,-0.5121902346595635,-0.9801171692935785,0.045625844330515926,,12.039473748300225,11.755451175849885,0.05959624005481601,11.695854935795069,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014
8,720,39.8329140951764,-5.541419339635133,-3.094170935472209,-2.029695086678862,0.41462050610342327,1.4596842527389526,47.19204089976847,46.445315001066774,0.5302647552452981,45.915050245821476,0.46483678463846445,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768
9,76,0.0,-17.72327579142742,-0.5762301129644652,-0.9818157168299885,0.03996662828322247,,7.95722328312695,7.716411478817463,0.05848942510783672,7.657922053709626,0.0,9.952203668931167,2.847182596545762,31.030269168599645,0.0,1234.4766665118286,134.22389270868848,165.6500916430283,144.300148052389,17.60632885128761
10,68,0.0,-17.829601582508424,-0.6092503328977548,-0.8553789404964826,0.039699304184706574,,7.887714177370071,7.6423193560913205,0.0519552668556571,7.590364089235663,0.0,6.314405568638627,1.4387813868352541,31.330324154429672,0.0,1102.838745481908,131.01909898545878,163.2668068613401,120.93938300007603,28.43529956844679
11,68,0.0,-17.623147081113846,-0.4311339215286364,-0.8279580365082576,0.03873762803616974,,12.626249680761248,12.325454733800143,0.05210430594161153,12.273350427858531,0.0,1.784446370466098,0.16065932585301493,33.28931871920549,0.0,1101.8080973776978,127.77040802385395,159.9333050104269,136.4752775002391,30.30671613165297
12,710,0.0,-11.09399134926528,-4.365464916920479,-6.055397050908702,0.39506788292938877,,41.196061701048166,40.949577800929546,0.5269267819821835,40.42265101894736,0.0,41.91595602925912,13.201573448071755,39.26355380405157,0.0,11440.600966534515,1257.0254715248664,1631.9483567993084,1364.0213704950534,53.14613592246392
