episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
2,24,24,0.0,0.0020459664665395394,0.015754170512082055,,,,,,,,,13.777265866597494,0.0,0.1899917960600304,,0.5195014514029026,-0.21727372519671917,0.38936787843704224,0.6704705928762754,0.17060546825329462,0.9244140659769376,-0.014452475976819793,0.0028288674851258597,0.009163696318864822,0.010000000000000009,0.009500000000000008,0.18288318067789078,150.0,144.0,0.9764609013994535,1.0822537938753765,0.844962182144324,0.7140210916598638,-0.006913294239590566,-0.0029992239845644995,0.0007213762582978234,0.45857451607783634,0.9679114470879236,0.445333506911993,-0.0005019276890294577,0.007653583442637076,0.014738204112897316,0.10000000149011612,,,,0.0028600529306762232,0.02379557304084301,0.10542546026408672,0.00014223011608767896,0.0060663822999534505,0.9261187281287931
6,28,28,0.0,-0.0024281118863395284,0.015908105490130504,,,,,,,,,10.178480318614415,0.0,0.2942532673252262,,0.49541267433336805,-0.12918911342109954,0.27268143583621296,0.4495457921709333,0.10711663109915597,0.8856289067438671,-0.01675602464404489,0.0009576492011547089,0.009775195802961077,0.009500000000000008,0.009025000000000007,0.20717766348804748,150.0,128.85714285714286,0.9853023418358394,1.1344153838498252,0.7730170786380768,0.7071135523063796,-0.006232617173476943,-0.00270084200227367,0.00021792304271782217,0.4851925905261721,0.9574542748076575,0.47716961055994034,-0.0007859607932557212,0.007784571797986116,0.015789496413032924,0.10000000149011612,,,,0.004598041314498654,0.05074873297209186,0.10550345374005181,0.0005647959301963315,0.01131027813867799,0.8472906372980562
10,28,28,0.0,-0.00506831386259624,0.007823765011770385,,,,,,,,,6.964084684848785,0.0,0.39787402194794,,0.3885257989168167,-0.2652451880276203,0.3992829312171255,0.46370871152196613,0.19178427755832672,0.9002016101564679,-0.00028511807779198407,0.0064744917409760615,0.012834457414490836,0.009025000000000007,0.008573750000000007,0.05674766463094524,150.0,113.42857142857143,0.9887143203190395,1.155099242925644,0.6586419088499886,0.6933708254780088,-0.006098624551668763,-0.00238206800090016,0.0007634469486349969,0.4509402630584581,0.9269513338804245,0.43648484136377064,-0.0009229484741289136,0.00844260080650981,0.017055105983412693,0.10000000149011612,,,,0.001837312216853856,0.014774445444345474,0.10561888984271459,0.0011896582831728405,0.010981215762772731,0.7755440700180574
15,32,32,0.0,-0.013457884138915688,0.01306104945979314,,,,,,,,,11.90964825451374,0.0,0.509917007569952,,0.7314313407987356,-0.08878163271583617,0.24388302536681294,0.47703971643932164,0.07790527306497097,0.90673828125,-0.010459907607582863,-0.004155722912400961,0.004638621583580971,0.00857375000000001,0.008145062500000006,0.31355217145755887,150.0,121.5,0.9884281400591135,1.1791505478322506,0.6650445647537708,0.748207125463523,-0.005303626423483365,-0.0016638256543046737,0.00034190755764029745,0.454259451944381,0.9015767592936754,0.47109576826915145,-0.00036655802773566393,0.008429259956756141,0.016278051334666088,0.10000000149011612,,,,0.002908848297010991,0.033984375186264515,0.10577734583057463,0.00204627213315689,0.013125205092364922,0.7047080933472681
17,24,24,0.0,-0.005789808657330771,0.020341833645943552,,,,,,,,,8.644504437843958,0.0,0.5995741880470381,,0.44416339819629985,-0.24479983933269978,0.4302158939341704,0.6022106061379114,0.3285481780767441,0.9288085947434107,-0.00014716361329192296,0.005028195058306058,0.01079467311501503,0.008145062500000003,0.006852636809888651,0.06852526947235067,150.0,137.66666666666666,0.8602047190070152,0.9928895384073257,0.6230529968937238,0.5692786350846291,-0.006380029410744707,-0.000736914779433088,0.0032710726033352935,0.2789501554022233,0.8647555088003477,0.3925945336620013,-0.001165686452926214,0.007956911770937344,0.016035622800700366,0.10000000149011612,,,,0.004811558799701743,0.05410156263193736,0.10594241973012686,0.002937344902117426,0.010959282206992308,0.6526433631128392
20,28,28,0.0,0.02771424818118768,0.007731887570116669,,,,,,,,,8.968032675130027,0.0,0.6968569077256129,,0.1700214964470693,-0.23969298335058348,0.3353786702666964,0.2350002500627722,0.2353996698345457,0.9137690514326096,-0.002368740562815219,0.008913658559322357,0.016901240817138126,0.006852636809888651,0.006526286936519671,0.04618860405337598,150.0,103.28571428571429,0.9711735163416181,1.0770402082375117,0.647824764251709,0.6883380860090256,-0.006755622586102358,-0.00324548248318024,-0.0004310264441431043,0.5239675662347248,0.8687679022550583,0.44369999319314957,0.00027479440181618235,0.007984402888853635,0.01600517189529325,0.10000000149011612,,,,0.005497353862405622,0.06984105586473431,0.10612153873911925,0.003902643303652959,0.008996576852431255,0.6004115997480498
22,24,24,0.0,-0.009542427801837524,0.005299064500529009,,,,,,,,,6.078795313835144,0.0,0.786199969953444,,0.36595048382878304,-0.20962911223371825,0.3598972571392854,0.4726618379354477,0.13515624900658926,0.9219075540701548,-0.01909102740076681,0.002810884267091751,0.009867978592713674,0.00652628693651967,0.006199972589693687,0.1636026675502459,150.0,145.0,0.90848691513141,1.0900231003761292,0.6281054814656576,0.5457231091956297,-0.006190596749850859,-0.0031708340878443173,-0.0007797156067681499,0.5606756495932738,0.8581585461894671,0.46385009090105694,5.331358746237432e-05,0.009829386971735707,0.017387677100487053,0.10000000149011612,,,,0.00560520687092018,0.06562500027939677,0.1063168989494443,0.0049536707034955425,0.009416161357269933,0.5560524271124385
26,28,28,0.0,-0.002222007805747645,0.011730211304633744,,,,,,,,,7.083191352231162,0.0,0.8961927274137933,,0.3973696678876877,-0.2146575754242284,0.41773392047200886,0.6914274905409131,0.16150212500776565,0.9150332829781941,-0.0003412953272865187,0.0031924875719206674,0.009427295199462346,0.006199972589693683,0.005889973960209002,0.08619907338704381,150.0,124.0,0.8678569133792605,1.1873180781091963,0.5412367348160062,0.6401675950203624,-0.006850726852592613,-0.002278870017627404,0.002671201605283256,0.3175524026155472,0.8286943903991154,0.4928042047790119,-0.0017452886012116714,0.009157776666272963,0.017952796404383013,0.10000000149011612,,,,0.008013644732792662,0.10561404869492565,0.10654195531138352,0.006161992221937648,0.010707296198233962,0.5058030938643179
28,24,24,0.0,0.0022257150461276374,0.013732992520090193,,,,,,,,,7.844500035047531,0.0,0.9850882629370264,,0.09425945937012632,-0.2580427806824446,0.31492016712824505,0.14945711567997932,0.4303385416666667,0.9495442733168602,0.004617282548376049,0.01385814572374026,0.02617545798420906,0.005889973960209002,0.00590400305884045,0.0,150.0,103.0,0.9221243336796761,0.9138337125380834,0.6107797846198082,0.6080150157213211,-0.007583908717303227,-0.004368363840815921,-0.0008472726895168611,0.5459302179515362,0.825712171693643,0.3690027631819248,0.002351275263208663,0.008155453077051789,0.016959517844952643,0.10000000149011612,,,,0.005689423298463225,0.06826171888193737,0.10677235790838797,0.007396501663606614,0.009054743762438497,0.4684337179732309
30,24,24,0.0,-0.00021867108686516681,0.00745882583820882,,,,,,,,,6.693648825089137,0.0,0.9949005596443462,,0.3312096744775772,-0.1933497084925572,0.3489011563360691,0.6093466555078825,0.22285156200329462,0.9517903650800387,-0.015832414229710896,0.002180201932787895,0.008690914760033289,0.00590400305884045,0.005608802905898428,0.19722242280840874,150.0,155.16666666666666,0.8170874839027723,0.9652437046170235,0.5777492026487986,0.5722745607296625,-0.005388916470110416,-0.002475387358572334,0.0011138404412728657,0.4216429467002551,0.8051687578360239,0.47353891904155415,-0.0007558989079825551,0.011343755623480925,0.01937352877575904,0.10000000149011612,,,,0.005410005236626603,0.06569010422875483,0.10698201848814885,0.00851751739780108,0.011569211375899613,0.43382523910201054
32,24,24,0.0,-0.00904162625859802,0.004525606035410116,,,,,,,,,5.965037922064464,0.0,0.9939229821398926,,0.2740216950575511,-0.22510621137917042,0.31789395958185196,0.2559224162250757,0.34654947618643445,0.9472981790701548,-0.003156377743531872,0.0053740522513786955,0.014256668587525686,0.005608802905898425,0.005328362760603506,0.0852575224513809,150.0,119.33333333333333,0.8557438179850578,0.912162184715271,0.5389538059631983,0.5710840113461018,-0.007989091740455478,-0.003646547944905857,-0.00023384986578397124,0.5098023799558481,0.7554423213005066,0.45048457632462185,0.0009784495669767541,0.010592592763714492,0.02018458229334404,0.10000000149011612,,,,0.006336109133068628,0.07399088586680591,0.10718721554925044,0.00961260594582806,0.012881624512374401,0.40177367866732366
35,28,28,0.0,-0.008080521897811974,0.012829198427165725,,,,,,,,,6.859794429370335,0.0,0.9926822335725161,,0.3474179655313492,-0.14268133070852076,0.3059510311910084,0.6945408795561109,0.22017919378621237,0.9494987960372653,-0.00550542795099318,0.0038023979536124636,0.012725657650402613,0.005328362760603503,0.00506194462257333,0.146290337400777,150.0,129.85714285714286,0.7892585481916156,0.9662755706480571,0.5512670278549194,0.7118020089609283,-0.004894486179442278,-0.0018515175428806937,0.0018278470363709079,0.3996811551707132,0.8209382316895893,0.4643111824989319,-0.0016555595374744111,0.011188953083806805,0.02066812527898167,0.10000000149011612,,,,0.005013048391057444,0.058467675133475235,0.10740223154425621,0.0107578120992652,0.012980524616848146,0.36753688136781487
38,28,28,0.0,-0.0005771313860480275,0.013790841264251088,,,,,,,,,7.282444715499878,0.0,0.9913723398025241,,0.3329561283545835,-0.230434883918081,0.3971586248704365,0.6428539854075227,0.34037116382803234,0.9527847298554012,-0.0005620383587613885,0.003922349108116967,0.011625178158283234,0.00506194462257333,0.004808847391444664,0.06916171764688832,150.0,114.28571428571429,0.7110527817692075,0.9949430269854409,0.4978828430175781,0.7111597933939525,-0.005399604968260974,-6.498866452732597e-05,0.003144597788507651,0.2502104400524071,0.7438088357448578,0.46131611508982523,-0.0019644846989714487,0.015408617411074894,0.03403686120041779,0.10000000149011612,,,,0.0050514999436148044,0.061601698132497926,0.1076294660036053,0.011965718918613024,0.013821239749501859,0.3371686773039066
40,24,24,0.0,-0.007799532846547663,0.006453209983495374,,,,,,,,,5.647573630015056,0.0,0.9901171033913269,,0.20257990372677645,-0.2032628177354733,0.30784590542316437,0.3509943721195062,0.25947265575329465,0.9420247425635656,-0.0066906314496009145,0.005381504073739052,0.010976729293664297,0.004808847391444662,0.00456840502187243,0.11539511584366362,150.0,136.66666666666666,0.7860721200704575,0.8551090831557909,0.48024342705806095,0.6336527665456136,-0.005389644124079496,-0.0024570073971214392,0.0009125122111678744,0.42856062451998395,0.6963912124435107,0.4547469839453697,-0.0006715886432478632,0.016086005023680627,0.03065619928141435,0.10000000149011612,,,,0.005722314085384521,0.07379557326203212,0.10782879032194614,0.013023157293597857,0.012922552142602703,0.3122582265895613
42,24,24,0.0,0.0005103514607374867,0.01022924257752796,,,,,,,,,8.668934404850006,0.0,0.9887779481741484,,0.048710067213202514,-0.24183747793237367,0.29517890761295956,0.12132745360334714,0.5199869771798452,0.9484374995032946,0.004995278936500351,0.013117531314492226,0.02940503756205241,0.004568405021872431,0.004635857411830912,0.0,150.0,93.83333333333333,0.8321336135268211,0.7598444173733393,0.40485337376594543,0.6609669923782349,-0.007673975080251694,-0.0033055778088358543,0.0008924406474003869,0.43917013332247734,0.6670672620336214,0.3654245100915432,0.0019548499964609314,0.013591280983140072,0.025992815615609288,0.10000000149011612,,,,0.010233597519497076,0.13411458327512568,0.10800370511909325,0.013949521002359688,0.01501828160447379,0.2891881916568773
44,24,24,0.0,-0.0006351020808021227,0.004420708782466439,,,,,,,,,6.007401615381241,0.0,0.987355204567501,,0.1224211324006319,-0.25939666479825974,0.34800633291403454,0.33053985175987083,0.3780924454331398,0.950097660223643,0.002035868077655323,0.01120108055571715,0.02275657777984937,0.004635857411830911,0.004399827756190206,0.014596570554810265,150.0,106.66666666666667,0.6802040363351504,0.7395336702466011,0.3542863850792249,0.5793412253260612,-0.006064836498505126,-0.0022595227492274716,0.0018677509506233037,0.39791786670684814,0.6843799824515978,0.47059498851497966,-0.0009287592935531089,0.016624325537122786,0.0334293011110276,0.10000000149011612,,,,0.004169261277032395,0.041373698137855776,0.10816502229621013,0.014802552410401404,0.013329256519985696,0.26782260024713295
47,28,28,0.0,-0.02398446198951985,0.013006886292714626,,,,,,,,,6.652898405279432,0.0,0.985729692726398,,0.226950182978596,-0.22262586493577277,0.36697835688080105,0.4711368521176545,0.3333426309483392,0.9368954684053149,-0.0009176917545638778,0.006207250590835299,0.020487331918307712,0.004399827756190204,0.0044054769130154985,0.07420578146619457,150.0,107.57142857142857,0.6381541660853794,0.8996260017156601,0.40378297013895853,0.6305026683424201,-0.005625305057037622,-0.0014218299750479804,0.0029784551380933927,0.3196483493915626,0.6468545400670597,0.4222417175769806,-0.0017361148514152905,0.01683102230474885,0.03297180422980871,0.10000000149011612,,,,0.011127726100052573,0.13708147433187282,0.10832817426749639,0.015663991382877742,0.014116852510986584,0.24657238982206553
49,24,24,0.0,-0.0035161153258134923,0.00929953715725181,,,,,,,,,7.189988861481349,0.0,0.9841344744441151,,0.2425160271426042,-0.21895099990069866,0.4074128568172455,0.5283384372790655,0.29430338243643445,0.9321940119067827,-0.0017859051452736214,0.004588161284724872,0.014928085108598074,0.004405476913015501,0.004185203067364723,0.12057066056877375,150.0,139.83333333333334,0.5123554468154907,0.8743645449479421,0.4231322184205055,0.51749670257171,-0.006127719379340609,-0.0008842360854638779,0.004387749164986114,0.2829700993994872,0.6029454817374548,0.4032919357220332,-0.0018057477706558227,0.019668183871544898,0.03510027394319574,0.10000000149011612,,,,0.009103424774366431,0.12610677101959786,0.10848677437752485,0.01650022769657274,0.01454836071934551,0.22835530805368823
