episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery
47,720,6.525952620704266,66.32414409599461,149.48353544389875,-55.754679921576106,21.80382322776978,,19.075045432997285,18.931192219009972,0.6459572483727243,18.285234970637248,0.0,42.25786636863558,25.141671242823183,34.40329258149231,6.525952620704266
48,720,7.52449439963426,66.45272244347454,149.62947569071795,-53.444772592855784,23.564163900411046,-0.7357733845710754,19.932705331011675,19.47870680699998,0.6451895182399312,18.83351728876005,0.30196205599349923,42.26349475591291,25.14900175958416,34.246880696062156,7.52449439963426
49,720,11.104851890378578,74.27390092251058,152.75371867538118,-50.399194585731074,22.618364504025116,,19.385797643000842,19.232286308004404,0.6467862172139576,18.585500090790447,0.0,42.2635385054709,25.418957900959292,36.3044491832441,11.104851890378578
50,720,3.199955806604561,64.10714773279315,149.26651667719972,-57.048611591847184,22.279380952979782,-0.8186386227607727,19.78595567100274,19.331515074009076,0.6463116671220632,18.685203406887013,0.30187707899312954,42.26351998316564,24.884793954144307,31.72426160252815,3.199955806604561
51,720,14.270261214810795,87.67378460863966,153.79658170160144,-35.517998797747666,24.679442500211728,,19.029709360009292,18.87731419299962,0.6461840977281099,18.23113009527151,0.0,42.263486683297955,26.319643188594746,32.02926061368463,11.3403191192092
52,709,0.0,58.400379080913225,146.02350406269142,-61.512934780926194,20.675126143428194,-0.766761064529419,19.973865291001857,19.52612021799723,0.6351109851093497,18.891009232887882,0.30212632300390396,42.2635569463631,24.564514658693003,30.756467390463136,0.0
53,697,0.0,47.801439055917754,139.18756885733657,-64.7171003084231,21.014132391835044,,18.937079903000267,18.794270750004216,0.6260158430959564,18.16825490690826,0.0,42.25926303586913,24.31880545633541,32.35855015421158,0.0
54,720,13.263798662304799,74.50628205489971,154.65702548281703,-52.190883203866264,22.167309072467177,-0.7353702783584595,19.62341486000514,19.167886101000477,0.6460827648552367,18.52180333614524,0.30102517700288445,42.263445254793474,25.365996263228187,39.35924026423794,13.263798662304799
55,704,0.0,54.115650062412286,142.62502495768015,-62.26345633075136,20.555353376476134,,18.940715942007955,18.790457454000716,0.6313026716816239,18.159154782319092,0.0,42.26217020876659,24.48826022777372,31.131728165375637,0.0
56,720,1.5434331207325092,57.96227534947281,147.64611104933653,-61.96580315802729,21.70444231479113,-0.7849549651145935,20.323684527000296,19.874804149992997,0.6458715149201453,19.22893263507285,0.3040052389987977,42.260692233882985,24.622399860727004,32.52633469974614,1.5434331207325092
57,720,5.482692105693382,77.6059364864893,157.76137542067087,-53.80088922984445,20.72112482176473,,19.569778245000634,19.420852060997277,0.6464935461408459,18.77435851485643,0.0,42.263328348157934,25.324421232204255,32.383136720615596,5.482692105693382
58,671,0.0,46.59011174075774,135.36279095274327,-65.15225676995095,18.2437953150699,-0.7025770545005798,19.241673879005248,18.790662029001396,0.6015716037945822,18.189090425206814,0.3041965269949287,42.26329130855712,24.16075272519184,32.57612838497547,0.0
59,720,7.355960525023939,77.03379497711902,156.4413360797385,-52.4216058410637,21.014533844868406,,19.62993905300391,19.4851275109977,0.6480745319277048,18.837052979069995,0.0,42.262126723502504,25.34280753425148,33.56676344555575,7.267673685048413
60,720,2.470231637907447,68.80058429935903,153.63766555663221,-57.78548466492107,20.826034736376684,-0.6809741854667664,19.93969489299343,19.482531650995952,0.6470408000895986,18.835490850906353,0.30224238098890055,42.261112430787676,24.9974121848705,31.362973970367968,2.470231637907447
61,698,0.0,59.158786935750236,145.96929959519974,-61.64108328608159,19.44189330751198,,18.533199447992956,18.3756562609924,0.6274672368745087,17.74818902411789,0.0,42.26351304369859,24.643957585397843,30.820541643040762,0.0
62,690,0.0,54.16239085447333,141.5473327458007,-62.262636247227675,19.643318901745072,-0.668839693069458,18.439706728997407,17.99711741899955,0.6195497149601579,17.377567704039393,0.2977461100090295,42.26220637828987,24.484363708221487,31.131318123613827,0.0
63,720,3.5667194535213733,68.6973553557258,154.14716717710638,-59.06252998722701,20.411383683193492,,19.571208926005056,19.42966350300412,0.6458754688937915,18.78378803411033,0.0,42.26261896165045,24.929635411862535,33.09798444713487,3.5667194535213733
64,720,0.6162627627658064,51.57138985088048,147.96406234155407,-68.76147885068168,21.34159324660983,-0.7324926853179932,20.26714848499978,19.81374389899429,0.6456422451738035,19.168101653820486,0.3021881309978198,42.26348209391493,24.27759218799631,34.99700218810664,0.6162627627658064
65,720,1.829817177060936,63.323274190445005,149.46282211014184,-59.224187358252294,20.643845509754474,,19.7859727400064,19.64390367300075,0.6465350579383085,18.99736861506244,0.0,42.260674117436416,24.898005767621047,31.441910856187068,1.829817177060936
66,720,16.515306598243367,81.29815194009286,155.63666320524564,-46.19842406980526,22.078506609753298,-0.7544617652893066,20.32877342699794,19.885200040997006,0.6468046529480489,19.238395388048957,0.29956236100406386,42.26289764020347,25.85637642239663,39.614518633146,16.515306598243367
67,720,16.994138946903753,90.46767112832282,160.07344686395157,-41.739039551333,21.84869521494054,,19.351157002005493,19.201922325009946,0.6462881608458702,18.555634164164076,0.0,42.26261780747276,26.193686777090914,37.863658722570264,15.75529076265478
68,720,3.614088183295267,52.77079117096277,148.20907576234526,-69.40937144078495,20.4389199962548,-0.6241700649261475,20.19113461599045,19.718488277008873,0.6460219757427694,19.072466301266104,0.3024517979938537,42.254877019144764,24.339020433208837,38.31877390368774,3.614088183295267
69,682,0.0,54.9696554252514,141.92032770510755,-63.269573828702164,18.247625191451515,,17.090354132989887,16.937907255996834,0.6117963840806624,16.32611087191617,0.0,42.256913792659056,24.41249606845036,31.634786914351082,0.0
70,720,3.5329553387058863,50.82769633801555,145.3251883799001,-69.4501163211416,19.545291762502803,-0.6090815663337708,20.925520742006483,20.465980376000516,0.6453432162670651,19.82063715973345,0.30249936899053864,42.26343384227739,24.350863147368848,38.258013499276665,3.5329553387058863
71,720,0.8143161188834004,61.54810541923649,150.68045916555502,-63.929255546514526,19.51366523836622,,20.126908985999762,19.974951109994436,0.6471619637450203,19.327789146249415,0.0,42.26318365038087,24.676158983203386,32.77894389214063,0.8143161188834004
72,720,6.537802221810052,66.43059910090706,156.1280325491329,-64.63509174683637,19.281230016983514,-0.7898913621902466,19.332492426998215,18.88690076599596,0.646111983951414,18.240788782044547,0.3014023370051291,42.260691516946444,24.797417829803255,38.85534809522824,6.537802221810052
73,720,2.7800264051401276,64.83271928473964,152.39407486009992,-61.45506547932972,20.1773383853261,,19.597555938002188,19.4577320219978,0.6459130481816828,18.811818973816116,0.0,42.26354424531364,24.83036993146401,33.507559144804986,2.7800264051401276
74,720,0.0,60.926195864396455,151.3664441038177,-65.02485891620563,19.478750963734104,-0.4132731854915619,19.770546463987557,19.320632420000038,0.6457890811871039,18.674843338812934,0.303302373009501,42.2629313610018,24.62658425669515,32.51242945810283,0.0
75,720,0.7220864848500888,48.12212329537605,148.68837173240547,-76.10248579738975,18.762112882185164,,21.323121715991874,21.1749593239947,0.6464847791066859,20.528474544888013,0.0,42.26302276815007,23.898281060934767,38.773329383544954,0.7220864848500888
76,720,3.258816341010435,59.78925804357313,152.22530140259207,-67.20573800197343,19.59613689762531,-0.5787878632545471,19.770972723999876,19.331865030995687,0.6464460632851114,18.685418967710575,0.2986887349979952,42.24108767198962,24.522121886443063,36.86168534199713,3.258816341010435
77,720,0.18765070276531753,44.012467962177965,142.9496450689052,-73.1170878859989,19.865608828554482,,21.416998237007647,21.26811359199928,0.6476443458814174,20.620469246117864,0.0,42.26358235991741,24.02405599296945,36.74619464576477,0.18765070276531753
78,720,9.937835868808053,76.23807046818786,157.8816310629171,-55.17327736846846,20.657965340064248,-0.39516955614089966,19.864023123998777,19.413824123010272,0.6475920280208811,18.76623209498939,0.3042948500078637,42.26264447987083,25.343990929186052,37.52447455304229,9.937835868808053
79,720,3.4762998088970876,74.89880413643839,155.9344979338114,-54.16722316687763,20.71818740963564,,19.022234582997044,18.878546759995515,0.6478795999137219,18.230667160081794,0.0,42.26229308986793,25.30590166319717,30.559911392335902,3.4762998088970876
80,720,3.833317388240492,63.65461830815659,153.64275589925032,-64.26723343583225,19.68841283455439,-0.4624778628349304,20.657466574994032,20.21493309100333,0.6466675907722674,19.568265500231064,0.30149058099777903,42.26351092166385,24.75238594945648,35.96693410615663,3.833317388240492
81,720,5.910086372348785,74.73450582347964,157.65870547482498,-57.95655714223227,19.507556183730266,,19.88169172000198,19.74739049198979,0.6459728082263609,19.10141768376343,0.0,42.26350030010189,25.038830195292633,34.88836494346497,5.896062553910742
82,692,0.0,53.953057480391564,143.28165915621432,-65.85152173465501,18.03827259858175,-0.6211909651756287,19.139676232996862,18.694417207007064,0.6203873297636164,18.074029877243447,0.29805667999607977,42.26354540187181,24.349709517728026,32.92576086732748,0.0
83,683,0.0,50.98393257670863,141.6221989054175,-66.27704803200257,18.717251611041114,,17.71472843400261,17.573421195003903,0.6126295447611483,16.960791650242754,0.0,42.26121609971588,24.16512298351171,33.138524016001256,0.0
84,718,0.0,51.454793554602915,150.1975614157743,-72.71399546067796,19.916784123734445,-0.4589882791042328,20.072021726999083,19.616790599000524,0.643614235901623,18.9731763630989,0.30253268299566116,42.263084020452446,24.11768023464155,36.35699773033895,0.0
85,711,0.0,61.44920659740791,149.89658125003547,-62.736447981207846,19.696245620871803,,19.713684465998085,19.552327365003293,0.6382674620545004,18.914059902948793,0.0,42.19119555317798,24.630852011864178,31.368223990603926,0.0
86,708,0.0,50.45818351222039,145.4531538093238,-70.07991385028713,19.335694151356552,-0.5449836254119873,19.38422602499486,18.93833442000323,0.6348978318274021,18.303436588175828,0.3021453640103573,42.26348784438245,24.144358095008634,35.03995692514354,0.0
87,720,10.171042347786429,78.49937410966035,157.53699076092406,-52.3901697064144,20.842452821760908,,19.477497105006478,19.33055870400858,0.6470993789553177,18.683459325053263,0.0,42.26251913616162,25.454375260589003,36.36612720099362,10.171042347786429
88,720,3.0243282841282166,75.81586467383602,156.71847884098239,-54.69678051263306,20.28362954398016,-0.39360859990119934,20.33337604100234,19.876382073009154,0.6461868439946556,19.230195229014498,0.30273619799118023,42.26331814500631,25.24212081638051,30.372718540444748,3.0243282841282166
89,720,4.131369026479225,63.35226907729761,150.78639894529326,-60.87980385050208,20.578852351286308,,19.605356147003477,19.453827250996255,0.6464785950811347,18.80734865591512,0.0,42.263136601100186,24.799764450507983,34.57127095173028,4.131369026479225
90,707,0.0,58.200475877444035,150.27286748477715,-66.94905538047152,19.127730931559032,-0.5749177932739258,19.178903898005956,18.72519812200335,0.6335855549405096,18.09161256706284,0.3051889109920012,42.261210895170294,24.35699752040659,33.47452769023575,0.0
91,720,0.5915694098865375,52.43036396941448,149.9055222004556,-70.95492026735727,20.36625595048177,,19.26557347198832,19.120982565989834,0.6462576078629354,18.4747249581269,0.0,42.25588093840604,24.12371030806207,36.06902954356517,0.5915694098865375
92,720,12.437196018638144,100.64873525956777,164.71435974792675,-38.59375344287904,20.068577810161806,-0.42611968517303467,19.62895694001054,19.168972501996905,0.6467237120959908,18.522248789900914,0.3029059730033623,42.26351882893338,26.36495050485035,31.734072740077636,7.77663085866847
93,720,17.00335327711728,87.21576504968021,159.3342176194877,-43.38260366760084,22.35949193356845,,19.76546889799647,19.613395007007057,0.647432417870732,18.965962589136325,0.0,42.26347028253091,25.983884229990654,38.6946551109177,16.08611952085233
94,720,3.4106029210587274,66.65212951668043,152.26131657663714,-57.7294665153492,21.441649062084807,-0.3506874442100525,19.27237477999006,18.818022566003492,0.6468288009054959,18.171193765097996,0.3018935470026918,42.263553493077566,24.97060445805256,32.27533617873337,3.4106029210587274
95,705,0.0,34.21809143234534,138.40602002553547,-77.0037495079021,20.93537285194954,,19.72534457000438,19.585797695996007,0.6325867590931011,18.953210936902906,0.0,42.262929094141406,23.539810303810725,38.50187475395104,0.0
96,720,5.454991749202962,57.97370250807057,149.7215757251438,-64.85751152598691,20.579587384786883,-0.48540887236595154,20.610175751004135,20.13780636699812,0.6469021778029855,19.490904189195135,0.301740417999099,42.26351421199813,24.626222732138224,37.88374751219642,5.454991749202962
97,720,8.375508143918681,71.81617816315311,153.62769679297432,-56.421710340992945,19.846117135171546,,20.163543652000953,19.988793286000146,0.6468504559452413,19.341942830054904,0.0,42.25678661751502,25.263787431009572,36.58636331441517,8.375508143918681
98,700,0.0,59.092473729353166,146.48051094701356,-62.446026364576475,19.318351045473936,-0.4573727250099182,18.750058664998505,18.300920396999572,0.6284393428213662,17.672481054178206,0.3011810400057584,42.2599897858836,24.565452726921144,31.223013182288256,0.0
99,720,4.894472164282261,61.14222054397481,150.28619842509656,-61.8697105600926,20.73041496607657,,20.339393146990915,20.1866319069959,0.6461003660660936,19.540531540929805,0.0,42.26343261305783,24.710649625116407,35.82932744432856,4.894472164282261
100,668,0.0,47.09795319835861,133.9527885444346,-61.9564808478332,18.95668305882536,-0.3931708335876465,17.356430523999734,16.904512394001358,0.5988911188323982,16.30562127516896,0.30213600100250915,42.254844251304405,24.19707472725873,30.978240423916603,0.0
101,697,0.0,55.58388218717797,142.63027178539684,-60.10554517690568,20.385630056347065,,18.544285562005825,18.40018905499892,0.6286869573232252,17.771502097675693,0.0,42.26067971326573,24.576631615249106,30.052772588452854,0.0
102,720,1.1133155664654137,54.08065358124213,147.9558968361806,-66.78971116266773,20.763882319076657,-0.45410120487213135,20.85957207699539,20.408105403010268,0.6484883159428136,19.759617087067454,0.3037799619924044,42.254808414199736,24.43206563950176,34.50817114779927,1.1133155664654137
103,720,2.4352808682775344,57.14218255554784,148.89364360903897,-64.05955638549521,21.436680147717055,,19.784587969013955,19.6363830009941,0.6496896221942734,18.986693378799828,0.0,42.263160743184834,24.548964731749482,34.46505906102515,2.4352808682775344
104,720,17.57333971433835,87.8000252409175,159.53731698908993,-42.96913371931445,21.873357199178873,-0.43550270795822144,20.7013721740077,20.228150433002156,0.6501178880425869,19.57803254495957,0.30302754598960746,42.26126158212754,26.067131137961557,39.057906573995574,16.354221630099765
105,720,2.6245539681111576,53.80287290278297,148.73846524794405,-67.6220804667803,20.795313425332566,,19.61132702299801,19.466516747997957,0.648569931043312,18.817946816954645,0.0,42.254849869090954,24.395893593432938,36.43559420150132,2.6245539681111576
106,720,8.573094667573141,74.82451648764122,154.8001225588848,-51.098898843845134,22.23378822922485,-0.4117127060890198,20.117424535012105,19.669486113998573,0.6484245369501878,19.021061577048386,0.303518681001151,42.25680934676409,25.40525188425066,34.12254408949569,8.573094667573141
107,720,13.00517948086227,91.60692643488474,161.49919301469063,-42.781471120572135,21.15263324457901,,19.325262676997227,19.185832607996417,0.6481130657339236,18.537719542262494,0.0,42.262580048060286,26.020068358418822,34.395915041148356,11.751441586557618
108,720,11.160458521885355,70.85959248707658,155.3222592389577,-56.8601068752084,21.127842371436056,-0.47466331720352173,19.995241922006244,19.541670976002933,0.6465973768645199,18.895073599138414,0.3031650820048526,42.26357312864579,25.149945063137164,39.590511959489554,11.160458521885355
109,720,6.984126622052009,71.13634207973868,152.99327050602977,-54.87796797579489,20.811691689115946,,20.640754121006466,20.491607061005197,0.6550612380087841,19.836545822996413,0.0,42.263530382939116,25.249393678434743,34.42311060994949,6.984126622052009
110,720,3.079376701805919,67.64822424570936,152.65244327663098,-57.627595447635045,21.36448289251797,-0.4143505394458771,19.881787756996346,19.43286296799488,0.6547248319693608,18.778138136025518,0.30436942500818986,42.26003403779183,25.024609741437462,31.89317442562345,3.079376701805919
111,720,9.004481397320026,68.92775992872751,155.88374026936305,-60.21041639617799,20.686796919829824,,19.346003098995425,19.195689883999876,0.6551138468639692,18.540576037135907,0.0,42.257733620078334,24.934835677764134,39.109689595409016,9.004481397320026
112,720,3.220753991054016,44.452533427482976,145.08266280874932,-73.54912671882049,20.607109535452615,-0.292236328125,21.088684743997874,20.63078037800733,0.6551841180335032,19.975596259973827,0.30272267998952884,42.239367601370766,24.035190550730814,39.99531735046427,3.220753991054016
113,712,0.0,38.7396897559387,140.40903266851362,-75.55855250065056,20.151472175390943,,21.439901702004136,21.29686181699799,0.6480759427940939,20.648785874203895,0.0,42.263550021079304,23.719416725475384,37.779276250325296,0.0
114,720,8.982346466744238,75.47045767048375,155.18395898335208,-51.40281310754475,21.73627898248503,-0.37424424290657043,20.675428943010047,20.241642660999787,0.655169779973221,19.586472881026566,0.3002653200092027,42.26260169950814,25.41738771468463,34.6837530205166,8.982346466744238
