episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,60,0.0,-17.75276398452366,-0.4286570228267352,-0.7614388420901704,0.0374033568630114,,7.855745476670563,7.605093359015882,0.2179753314703703,7.387118027545512,0.0,2.781533840254383,0.4130091424584925,30.19099483101786,0.0,973.1668147314093,124.09734838662249,154.44434808953523,115.25329960474733,42.333449360177724,2.0005033016204834,2.9399631023406982,nan,0.9394598007202148,59
2,85,0.0,-17.680130104496506,-0.7646479177067497,-0.9685894314018576,0.04659985181139726,,9.56559130270034,9.307327471673489,0.13287557754665613,9.174451894126832,0.0,8.767051740336449,0.8984824326970537,37.73636394458143,0.0,1375.4674344026223,153.14782346112514,192.63836412544075,152.57766266674477,4.070005529349885,1.9627004861831665,3.0249183177948,nan,1.0622178316116333,84
3,720,34.52278547344065,-8.452612932156832,-3.80440349742223,-4.214766753540028,0.4301525235335526,,40.488046299666166,40.24983382970095,1.1062057195231318,39.143628110177815,0.0,42.25381135493329,16.083463700187846,32.636070296546784,15.014824421372866,11592.889931940757,1304.7142867383254,1778.8757513941557,1412.896750292995,126.39531684806204,2.190286159515381,2.0484917163848877,0.06473786199784337,0.4027366638183594,111
4,79,0.0,-17.716217277616767,-0.677888013406378,-0.9416007749782841,0.04638256188127471,,9.516552365384996,9.245053822174668,0.1228868393227458,9.122166982851923,0.0,10.723542064328498,1.2918749193449974,35.78672938035808,0.0,1279.9892664248919,152.8888919608686,191.68478908187683,151.70886767200722,18.34659538359719,2.013047456741333,3.0669538974761963,nan,1.0539064407348633,78
5,66,0.0,-17.819638620570537,-0.5949484579110472,-0.8098053251532903,0.03954591262213321,,8.716652902774513,8.454879665747285,0.10243454296141863,8.352445122785866,0.0,5.99596584558355,0.5703718587261403,32.16376694537122,0.0,1069.474131847724,130.19369603962016,163.13370626656507,123.25580485670757,5.730542052120312,2.1258087158203125,3.1063246726989746,nan,0.9805159568786621,65
6,79,0.0,-17.635221456033644,-0.5083130821336598,-1.0299481187136936,0.04659283833486808,,10.897484419867396,10.6268365457654,0.12467256560921669,10.502163980156183,0.0,16.844835843909834,3.6089113765180505,31.194700627614175,0.0,1284.20359286123,155.72342027551338,192.96968002785022,149.4786308700839,20.587118635084455,2.204031467437744,3.0133883953094482,nan,0.8093569278717041,78
7,720,46.41514355708449,-5.65189931762699,-3.325896627403701,-1.8846039627799158,0.4380881168153209,1.3368867635726929,44.670704799704254,43.67413734458387,1.0993786230683327,42.574758721515536,0.7463274514302611,42.25290454080255,18.436554756630237,38.43400107632098,26.225589399386077,11582.399999999901,1246.2205367805338,1811.5338385946504,1396.8683672988507,148.03869215630905,1.744638204574585,1.5131467580795288,0.13268736514428403,0.39565539360046387,76
8,75,0.0,-17.717874419429595,-0.5909103087109379,-0.9281407340683084,0.04849843701728697,,9.001562662422657,8.770146842114627,0.11033313535153866,8.659813706763089,0.0,7.889274468165792,1.919786878894505,32.5747581801968,0.0,1215.8797206365261,157.18176404035108,198.5143487016033,120.20527612174818,47.20693625507134,2.0548768043518066,2.854170799255371,nan,0.7995281219482422,73
9,720,22.36605683999113,-7.666276292283478,-3.908755534272759,-3.352684998320064,0.40158823576267594,,39.97450934629887,39.7389601347968,1.04097814951092,38.69798198528588,0.0,41.57645171716011,15.601269735023662,35.44740101829007,20.7808578917674,11584.04986198118,1194.5967318929308,1659.5882468995387,1384.0713457961897,68.67681266457707,2.110806465148926,2.609992742538452,-0.23649078474577578,0.49918627738952637,719
10,192,0.0,-17.139941081795868,-1.2739052883666462,-2.519798118960864,0.12031077206325463,,13.515368257649243,13.293728951364756,0.27953668124973774,13.014192270115018,0.0,27.508866677443155,8.90287485808299,38.26827788886417,0.0,3124.446873167365,399.9185974495129,496.99806468751376,346.2945596695844,25.360435114542547,1.966007113456726,2.4301931858062744,nan,0.7843307256698608,65
