episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,81,0.0,-17.60615845962242,-0.5320736485066495,-1.0201452215510178,0.05356278205683232,,8.48519818391651,8.241636217571795,0.23885834868997335,8.002777868881822,0.0,17.987962733173447,4.084227112719096,30.38136819740929,0.0,1312.706816366511,175.61959700678221,220.50374254576954,146.52242058172837,64.02197876656322,2.165046215057373,2.975508689880371,nan,0.810462474822998,80
2,79,0.0,-17.50171574013418,-0.4644723328008688,-0.947198338585834,0.03980947851476037,,9.319536622613668,9.06539185717702,0.11678802315145731,8.948603834025562,0.0,2.6578383869711075,1.0454159142819393,35.082754135855446,0.0,1280.0040783134798,132.45475382620245,164.833810709219,139.1836979930481,19.602894137323826,2.055943250656128,2.997079372406006,nan,0.9411361217498779,78
3,67,0.0,-17.657558771026153,-0.43651670666334835,-0.8302765681938714,0.04050827829783528,,7.4674361795187,7.246240503154695,0.09904371295124292,7.147196790203452,0.0,10.543061315900395,1.2632886278947577,31.457308544236973,0.0,1086.0198023666196,133.83239588475473,167.30592497856148,119.01841531301181,27.363615919416958,2.0831167697906494,3.0206241607666016,nan,0.9375073909759521,66
4,130,0.0,-17.24845714291232,-0.8885782202603132,-1.504526652269686,0.07980587362952635,,12.740570783615112,12.497403018176556,0.1908673821017146,12.306535636074841,0.0,21.098910953508025,6.927561458366462,34.21875053462062,0.0,2102.4297652047767,259.5746327487989,327.9969522915323,235.44133155811784,38.738207873595236,2.031480073928833,2.9721338748931885,nan,0.9406538009643555,129
5,720,64.07897149032881,-6.910295919454552,-3.3049664766015994,-3.2087573409448726,0.3935216537652021,,39.73339729569852,39.48030042368919,1.0511323576793075,38.42916806600988,0.0,42.26358351411556,20.337246590745167,33.78498838001317,11.518670949581109,11605.820550805962,1146.074097883816,1628.3536911007675,1379.1844776775715,97.41394214866621,2.0953359603881836,0.9528546333312988,0.5452497110989436,0.8715498447418213,167
6,163,0.0,-16.88285673890626,-1.0245969957092373,-1.8133008865334013,0.0942930676507669,,13.49937772192061,13.253679591231048,0.23728200886398554,13.016397582367063,0.0,22.05743742347596,7.08624278534362,39.81140476948448,0.0,2633.274475867644,307.8500402014908,388.9923843062851,302.80165668320365,20.087570372706544,1.8311967849731445,3.0411694049835205,nan,1.209972620010376,162
7,111,0.0,-17.64931787377901,-0.8071710554469156,-1.5240784642669745,0.06761530253622672,,12.977539049461484,12.722764901816845,0.16280510555952787,12.559959796257317,0.0,29.422065808010526,7.393707051135544,30.09827359909158,0.0,1810.1657542274024,226.7163911696573,279.63878338841806,208.3450298056918,38.38964331854019,2.279895544052124,3.0469188690185547,nan,0.7670233249664307,110
8,80,0.0,-17.761915643155433,-0.6495494590096004,-1.0403307799689263,0.04671110038072799,,9.594700149260461,9.351072629913688,0.11785536259412766,9.23321726731956,0.0,25.229976136436846,4.046638950092914,30.828228971574056,0.0,1299.6075728500566,155.98742172256053,193.1870022337401,156.5307908941344,9.834121841695602,2.094886302947998,3.0279273986816406,nan,0.9330410957336426,79
9,72,0.0,-17.70722919200971,-0.5321935393282334,-0.9059049632401288,0.04386920314820819,1.6327046155929565,7.1451925821602345,6.348926808685064,0.10565567761659622,6.243271131068468,0.58622966427356,9.540389838641708,2.1053043591431826,31.613006476668154,0.0,1167.6282426437153,144.53935752189554,180.74609920024764,119.20912587480196,8.593473198571063,2.246248245239258,2.9703688621520996,nan,0.7241206169128418,71
10,77,0.0,-17.71427886002451,-0.6229153685252885,-0.9445763230414111,0.046443564144493,,7.341955602169037,7.122292966581881,0.11325137130916119,7.00904159527272,0.0,8.543180374120317,2.5159444438839453,32.42063596106218,0.0,1247.71677037638,153.48476707890507,191.79074222790547,141.96666737605898,27.468331537886844,2.0326733589172363,2.7887511253356934,nan,0.756077766418457,76
11,72,0.0,-17.576467720816183,-0.4141994122599983,-0.8959517356227055,0.04105103908465937,,9.615796435624361,9.347960502840579,0.10627569537609816,9.24168480746448,0.0,7.925245441013077,1.7532046757392823,31.662904238203556,0.0,1167.1141950432143,135.47184041696826,168.88207732809772,123.93755116076616,19.243588331635262,2.084615468978882,3.1234614849090576,nan,1.0388460159301758,71
12,720,48.237862339274244,-5.691513467841482,-3.4575007229296957,-1.8031095453170984,0.4277146997554027,,41.52698556147516,41.28836861439049,1.0482855224981904,40.2400830918923,0.0,42.25291813652204,18.40134229802881,39.2252676919203,32.11802726859855,11582.399999999901,1214.5602865134897,1765.694176398688,1334.777017941855,57.572162866256846,1.895819067955017,1.5825430154800415,0.16524575460299618,0.20758306980133057,44
13,66,0.0,-17.755731384444687,-0.5114738513293872,-0.8308993909432263,0.038079451758619376,,7.20673643797636,6.962805428542197,0.09768205508589745,6.865123373456299,0.0,5.186985358078385,1.0967845863111616,31.02728939255805,0.0,1070.6022339364413,125.34140942285644,157.06270662135998,125.1544866865976,46.80054949386587,2.2801105976104736,3.1761722564697266,nan,0.8960616588592529,65
14,720,53.145494140120476,-6.658228186515484,-3.2918405073450865,-2.940916747213502,0.42245853040894216,1.528836965560913,38.62395987845957,37.78914973791689,1.0473214127123356,36.74182832520455,0.5961320539936423,42.263490458125354,19.656356369136624,38.60026674479383,15.72732882348816,11594.10141463588,1217.1310655386744,1746.2878004554539,1348.0168540851455,143.71324756970566,1.9009078741073608,1.3593961000442505,0.2848700778397252,0.6948708295822144,77
15,142,0.0,-17.367272908535433,-0.9565931565174444,-1.847681933665084,0.08731888144625329,,10.13289788365364,9.914699266664684,0.20831204112619162,9.706387225538492,0.0,25.708424971196965,7.472396461572097,35.65606477794645,0.0,2309.834614041492,289.14465193087426,360.3843612041001,271.8389323257062,11.280130475608551,1.6912548542022705,1.8361462354660034,nan,0.5694079399108887,38
16,96,0.0,-17.684242221815207,-0.7501535028218593,-1.243659256438185,0.06491283735042036,,10.820458554662764,10.577345714904368,0.1417654063552618,10.435580308549106,0.0,26.666173077730754,5.300150476673108,32.756075044338004,0.0,1560.9102398582663,212.921261488882,266.8193505249942,167.24186159132088,41.759706230959566,2.220468282699585,3.064035654067993,nan,0.8435673713684082,95
17,63,0.0,-17.4952589340426,-0.21909900523268105,-0.7890489351680046,0.03679199528496914,,10.119200864806771,9.853328490629792,0.09329608734697104,9.760032403282821,0.0,4.6119639763542,0.5159411115022038,31.103753153422538,0.0,1021.3294167472328,122.37972435691137,152.46445523886916,136.16751841074216,18.996420174420635,2.258336067199707,2.9260363578796387,nan,0.6677002906799316,62
18,720,56.55875408608133,-6.605222847901093,-3.1853431761994364,-2.99903113950318,0.41798962852899296,,40.310098006390035,40.08205331210047,1.0450506499037147,39.037002662196755,0.0,42.26364895539872,19.45591573340957,36.06819480098062,10.875832233723044,11603.262669171008,1211.3445141167942,1729.1753916406083,1321.75511265084,167.26894495678266,2.066089153289795,1.0181217193603516,0.5072227557367428,0.6786274909973145,50
19,720,52.87328488236731,-6.167267014103887,-3.315155782986504,-2.4235441474798636,0.4256659432345254,1.558637261390686,42.51760091539472,41.65491660311818,1.0384369138628244,40.61647968925536,0.5951297096908092,42.200236774532435,19.034707322370952,31.34531609731624,13.199602810265676,11590.596346396238,1221.5922865347666,1756.4313109564405,1309.378874917194,76.10461344169356,2.200040102005005,1.2926054000854492,0.41246280060648244,0.6164252758026123,46
20,114,0.0,-17.481754881366864,-0.7395635725830573,-1.4981934890742412,0.06849209463682172,,9.270428817719221,9.052869303151965,0.16658681258559227,8.886282490566373,0.0,29.895801663927926,6.946801561482652,31.41695089185539,0.0,1853.7693487784923,226.79441678809007,282.8324856208373,207.64946193906513,27.007046460674648,2.0180435180664062,2.0266547203063965,nan,0.460707426071167,32
21,103,0.0,-17.432513999616603,-0.7126211265152698,-1.2049159417691513,0.06450555305509537,,10.112950413487852,9.879115481860936,0.15068951714783907,9.728425964713097,0.0,16.400852220776983,4.2712343030706315,35.96590506746963,0.0,1666.7643617049562,210.76833909313882,266.2322127276165,192.83979795434053,9.125071007061859,1.9557758569717407,2.5969066619873047,nan,0.69231116771698,90
22,115,0.0,-17.33898190860023,-0.774408529467241,-1.3449063242870705,0.06912099856120832,,12.605822579935193,12.358992917463183,0.16755741275846958,12.191435504704714,0.0,18.066704926299888,4.612781847863098,38.25100047091936,0.0,1861.9440385001167,227.09800014606523,285.7111316785619,215.28389123304336,34.88548633731398,1.8034307956695557,1.9705291986465454,nan,0.5414178371429443,39
23,66,0.0,-17.783904757098714,-0.5368539703106174,-0.8367085066245008,0.035092851432086326,,7.988792180083692,7.745016063563526,0.09689881838858128,7.648117245174944,0.0,5.267399647863486,0.6768571897153614,30.888496494277085,0.0,1070.7142259235288,117.68466794913365,145.95913832839457,124.10551662085001,28.532714073885113,2.11069917678833,3.0753753185272217,nan,0.9646761417388916,65
24,720,69.25009411919872,-6.330203740180929,-3.17909582426289,-2.7239267828358127,0.42418042802117534,,37.440317099913955,37.209983880631626,1.0390674117952585,36.17091646883637,0.0,42.26367489440342,19.716472675320844,33.61924914180704,25.95022274093629,11582.399999999963,1233.9602390883492,1754.1643474118,1353.5603598548864,181.50630235365196,1.705908179283142,0.5144039988517761,0.6984573934876499,0.2276395559310913,37
25,720,36.30023932639616,-9.883640991771632,-4.107940451397273,-5.358607392908131,0.4141299525060713,1.5124913454055786,42.387002831324935,41.46827831491828,1.0428287200629711,40.42544959485531,0.6715770168229938,42.22567519395595,15.526096872782237,35.23874728040888,9.677083544384583,11635.384116314366,1294.3332560076092,1711.9844719692674,1342.898394908307,128.95710782027365,1.8259172439575195,1.3420954942703247,0.26497463194911974,0.38874030113220215,77
26,720,71.90461179659593,-6.6894013456287,-3.221754591574744,-3.0304792521806525,0.434097023424725,,38.93034859839827,38.689566753804684,1.040321663953364,37.64924508985132,0.0,42.26240251187446,19.921924486049942,38.5465539999187,15.823252838967017,11589.436277957799,1254.226203799764,1791.55653267587,1333.0561931164375,150.1030520061411,1.729224681854248,0.6247355937957764,0.6387192477926742,0.2981085777282715,51
27,720,54.13190455210773,-5.8227101634997025,-2.8894776772766306,-2.5112076820103026,0.4186397302874486,1.4077919721603394,41.51804544683546,40.75193289667368,1.0405605528503656,39.711372343823314,0.5100583285093307,42.263753151119246,20.94044892409736,30.66951451198757,20.21525313857462,11584.401150600857,1208.2419440216124,1730.8803701026661,1401.3275953183993,131.16646153420012,2.1076273918151855,0.9609490633010864,0.544061219249256,0.05230069160461426,9
28,89,0.0,-17.667615811194825,-0.7408628110884539,-1.0851551005767126,0.041242333898553224,,8.805599191226065,8.570939533412457,0.13233325723558664,8.43860627617687,0.0,9.629240319424898,2.528161073801235,35.04294938219692,0.0,1442.90540337703,137.01696710125313,170.2817739254113,158.7012142520227,7.763989279366877,1.5207819938659668,2.8225765228271484,nan,1.3017945289611816,88
29,188,0.0,-17.011974228220637,-1.0991098769101686,-2.47361737487111,0.11344122591144229,,13.913877381011844,13.687112512998283,0.2766021443530917,13.410510368645191,0.0,28.441339337776125,9.300443883463366,35.809984789139484,0.0,3060.3587098180637,378.61800243914723,469.2578002882236,360.8038961084461,29.379915257239748,1.3786489963531494,1.5417591333389282,nan,0.9004559516906738,78
30,61,0.0,-17.57420687725803,-0.2736050384835336,-0.7638311319249333,0.03657339403949066,,7.63308872282505,7.397710790857673,0.09260020591318607,7.305110584944487,0.0,1.6190846144711362,0.24858366283618077,30.906688420166628,0.0,988.8575110633509,120.02188319243311,150.39886542232122,94.05949179968786,41.98945531475513,2.0384199619293213,2.1626405715942383,nan,0.38465166091918945,37
31,131,0.0,-17.308531367937622,-0.9786526309232793,-1.5122667697408505,0.06708464277294825,,10.208157426677644,10.000139602459967,0.19374379515647888,9.806395807303488,0.0,17.84572676111228,5.465467942301788,38.395544006832296,0.0,2118.4959258465155,220.52379995180078,276.86644133589846,245.72454319402487,30.264678226246144,1.4403611421585083,1.9481385946273804,nan,0.5077774524688721,130
32,720,34.27656484911111,-8.564797588022113,-3.904541730415676,-4.220987238826758,0.4360992763873222,,40.32071453426033,40.08025072608143,1.0433327481150627,39.03691797796637,0.0,42.14574629964075,15.879500564161843,31.744696360209335,10.785219693030092,11614.163728831774,1323.9379532400567,1799.4966416046009,1308.3635260691478,44.59625449105768,1.790520191192627,1.9975440502166748,-0.11562218624641907,0.543147087097168,38
33,89,0.0,-17.63473549085199,-0.6653019801469678,-1.1123418097565554,0.05668811180483937,,9.036262477748096,8.799261400476098,0.13042476028203964,8.668836640194058,0.0,18.5380763062189,4.45436883006509,32.209113353951615,0.0,1443.5668220562357,186.61128355771612,234.24926042240986,170.3136710828793,45.139159863269576,1.6047950983047485,2.080296039581299,nan,0.6723121404647827,34
34,74,0.0,-17.587814741342466,-0.4199681104988322,-0.9431230485374837,0.04934710088408452,,8.844504564069211,8.60685573797673,0.10816198401153088,8.498693753965199,0.0,14.777200513320997,2.6979280116053417,31.474780656190582,0.0,1201.3450673174564,161.60566373246994,203.18155078896643,134.63930751777656,4.768662935494659,1.8190479278564453,2.022169589996338,nan,0.3606221675872803,68
35,116,0.0,-17.47205964736269,-0.8275777235102125,-1.452583499605443,0.0664197882112345,1.3784388303756714,14.069958883337677,13.305411335080862,0.1690135793760419,13.13639775570482,0.5113309873268008,26.693176973818833,6.023016975531179,35.27237362360442,0.0,1884.8680805883214,220.69063075266058,274.4298711170749,210.64875037298202,39.80581324317804,2.1144168376922607,2.4046285152435303,nan,0.4690394401550293,46
36,89,0.0,-17.498209001442735,-0.5784545493488401,-1.0638066394928778,0.05558064939411647,,9.591592154465616,9.354365183971822,0.13150150328874588,9.222863680683076,0.0,10.65775070396788,2.6284118752095718,35.67107515789067,0.0,1441.2172064503845,182.52263310848258,229.22483180646714,155.0871955402227,67.04368901336132,1.8831794261932373,2.5092647075653076,nan,0.6260852813720703,88
37,73,0.0,-17.707485033786714,-0.5294796938910457,-0.9260637755419273,0.051634448541968046,,8.040499966591597,7.801928702741861,0.10998194105923176,7.69194676168263,0.0,13.794699740440015,2.302564825518758,31.79955701343995,0.0,1184.7888002150457,167.8359336412851,211.94668797595418,117.74699910707567,88.4941545357173,1.604076623916626,2.476595163345337,nan,1.06766676902771,41
38,103,0.0,-17.51033920220994,-0.7020984063394546,-1.2947867312927333,0.06300491052931212,,8.667100879363716,8.448504564352334,0.15032229106873274,8.2981822732836,0.0,23.380315723318727,5.493966954430862,32.78516419551156,0.0,1671.0690521418408,208.0643944136982,259.62997314204426,192.52980564790735,25.092909024730133,1.7544299364089966,1.8646178245544434,nan,0.2882646322250366,45
39,720,73.01385558881604,-4.591554487542766,-2.4818067770372547,-1.6641274035223574,0.44252617964586405,,40.322771253064275,40.054770266637206,1.0419783722609282,39.01279189437628,0.0,42.25927137536962,23.73916133662151,38.434008979304124,27.54167844367965,11582.399999999954,1231.0274140951738,1825.9237830933464,1331.6461044500484,28.802140283598565,1.4154677391052246,0.4902762770652771,0.6536294939684031,0.49243950843811035,30
40,720,56.69788863963651,-6.6398321102225015,-3.3780618338725534,-2.8506496197608104,0.40796368076053485,1.2589960098266602,38.64860347099602,37.82119163591415,1.0444632871076465,36.7767283488065,0.5929326573386788,42.2636514609106,19.159379977131287,38.296933688042145,9.87522634753065,11603.804756261468,1177.0953534072562,1682.5829719938783,1282.8915286665897,67.74041732475305,1.7725290060043335,1.1422256231307983,0.3555955252288797,0.9262748956680298,106
41,720,66.29648691782369,-4.865757183612294,-2.6455313846490025,-1.7918435621301991,0.4252802308804397,,35.67992471624166,35.46853141114116,1.0445414744317532,34.423989936709404,0.0,42.263802479735645,23.730037844929672,39.870715883052,24.065583184285426,11582.405536174278,1186.3869345503233,1756.8685417831164,1346.7572394698884,97.01448630008579,1.7116841077804565,0.7673048973083496,0.5517251729915778,0.16727185249328613,30
42,61,0.0,-17.668893818068042,-0.3612881953143418,-0.7735425499935572,0.03383802252245634,,7.0093407249078155,6.776487099938095,0.09018157422542572,6.686305525712669,0.0,5.727517708150826,0.5882842046859436,30.223208192515077,0.0,989.2296874371035,112.99262959289787,140.2998575786046,108.47197807981011,39.5115864629869,2.0887441635131836,2.8776745796203613,nan,0.7889304161071777,60
43,720,59.09876823689676,-4.785983092293903,-2.6949385945526796,-1.6391663031203003,0.4486584839485466,1.2600131034851074,40.74588691070676,39.98755902424455,1.0408957581967115,38.946663266047835,0.5179351456463337,42.146099335311796,22.31498632545486,32.859168740030555,30.190856750451633,11582.399999999921,1241.9771746847853,1850.854264528363,1313.4048191177194,57.281373653686046,1.8402252197265625,1.0123541355133057,0.4498748714770192,0.1424936056137085,16
44,720,47.54876696489656,-6.196779678847942,-3.2997674763890714,-2.4690456973451766,0.42476520791025923,,38.19341133534908,37.96424331422895,1.0406804457306862,36.923562868498266,0.0,42.25950941623857,19.46767095765,38.995693472130135,17.54960880780298,11584.112841554157,1224.1156853842424,1754.2975892215445,1370.8865207265274,135.78466126792227,1.7129203081130981,1.0313900709152222,0.39787620823331205,0.6295684576034546,98
45,96,0.0,-17.44342008428066,-0.48997509148972157,-1.2684390446885607,0.05959176903789956,,10.353307709097862,10.113908060826361,0.13994229026138783,9.973965770564973,0.0,23.019574845928986,6.197362532334858,30.50538492262296,0.0,1561.292914483167,195.62656575989976,244.88363722920027,162.4725837991965,49.51373177237257,1.552720069885254,2.2738146781921387,nan,0.7210946083068848,95
46,720,74.80149328014251,-5.549152474081025,-2.6876103588553764,-2.4514854520376095,0.40697758666802786,1.2251490354537964,35.34805312380195,34.60848513338715,1.0397995058447123,33.568685627542436,0.5153903709724545,42.234134566798126,22.24771789456464,31.87102182463828,20.712246142551443,11583.615743642502,1160.679776550396,1682.0645189181369,1356.0850246533557,135.56891080672617,1.2648029327392578,0.3982904851436615,0.685096804542459,0.2980395555496216,32
47,81,0.0,-17.688616832302802,-0.6309129234343409,-1.0022262651437288,0.05510120802086314,,8.13693105429411,7.909769184887409,0.11963074095547199,7.790138443931937,0.0,15.865470444785927,2.974566599079057,32.98451700818326,0.0,1313.0487939744949,179.93870093447515,226.6905485758097,156.5754201088793,77.28541043019173,1.9060437679290771,2.109339475631714,nan,0.20329570770263672,80
48,720,61.614403470585685,-6.161353088717733,-3.1587198094164544,-2.555694546834496,0.4437471678898092,,42.53567984420806,42.268725977279246,1.0446465220302343,41.22407945524901,0.0,42.26267113120728,20.933195821372276,33.8386535963814,18.864340094572814,11585.639759599915,1263.711639164955,1831.8912422437697,1320.424459911931,16.72876210224508,1.6753400564193726,0.8403818607330322,0.4983813241300147,0.4671415090560913,71
49,720,39.03552950958823,-5.045369857280326,-2.6683852324115365,-1.9666226641518603,0.4070842925833319,1.2591170072555542,39.97350514680147,39.227587818168104,1.0412066634744406,38.18638115469366,0.5182105842977762,42.26232464081666,22.182604107026034,35.25737481587067,26.56640995110513,11582.399999999896,1143.4946677794474,1681.1528117427997,1365.6041243028474,66.80540113681069,0.9943782091140747,1.7920489311218262,-0.8021804125398357,0.7976707220077515,719
50,720,61.33705261025507,-5.690615653552388,-2.841650796200097,-2.439274649967839,0.40667761073728953,,39.43666290305555,39.20564202684909,1.0409142654389143,38.16472776141018,0.0,42.263848848347166,20.97136606885267,38.11730867709011,12.110136037488262,11592.211234663717,1160.464416932756,1678.914246754608,1311.215252535896,38.44926712387502,1.6216856241226196,0.9599382877349854,0.40806141865237255,0.28428733348846436,23
51,720,57.07074295003507,-6.6667641248739375,-3.0428479015310823,-3.1868477100860995,0.4340230922856869,1.096879005432129,37.93304942268878,37.15550934989005,1.0405251998454332,36.11498415004462,0.5087174139916897,42.14578362127937,19.51888746287788,33.08725376061296,9.690477815552706,11613.515951570875,1256.8887200204063,1791.7897837224793,1289.7016347928136,154.24250462625508,2.2135732173919678,1.2784348726272583,0.42245647779678575,0.29971933364868164,23
52,69,0.0,-17.701977839754427,-0.4841925125882341,-0.874289377750937,0.04321770805064999,,9.827572408132255,9.537455608136952,0.10284252464771271,9.43461308348924,0.0,11.090477127349903,2.1344288800719053,30.678212340265524,0.0,1118.902700695975,141.51286188014933,177.81176314297468,117.95758316394641,19.401050975385644,2.075747489929199,2.0290350914001465,nan,0.7667112350463867,58
53,720,17.672314582310985,-9.58411642359101,-4.066140760382109,-5.080990942678948,0.4341154943024844,,38.311405579559505,38.087386418133974,1.0415937462821603,37.045792671851814,0.0,36.94282916755244,14.255416140032091,33.895803536913974,16.27030151143333,11588.6865796727,1356.840766373971,1792.4966399788573,1295.155569291444,94.03701933915947,2.1288113594055176,1.6026369333267212,0.24716817850207895,0.021499156951904297,11
54,720,54.63922765011668,-5.997978950011219,-2.9979507256837437,-2.5637236814999467,0.43309044603208124,1.011240005493164,40.226457396522164,39.47909435629845,1.041484703309834,38.43760965298861,0.5184241579845548,42.2637585071724,21.245384333674753,37.12603049398619,21.90208888330062,11582.688203951966,1233.2027967315403,1787.7817899101096,1331.3217289708632,115.05907963983724,1.17987060546875,0.8582663536071777,0.27257586583725624,0.7368731498718262,51
55,720,50.69072090770928,-6.405920076661987,-3.1576448955224907,-2.8056181333247965,0.4393064185790534,,37.65606508497149,37.454687075689435,1.043357209302485,36.41132986638695,0.0,42.25592356521039,20.267131492481674,37.17063783072727,20.481398034079778,11584.290202752025,1263.5297918374504,1811.2396461114572,1281.0377883724207,86.93909069524665,1.1536602973937988,1.270493984222412,-0.10127217439357916,0.31148970127105713,100
