episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
8,32,32,0.0,-0.0028909682587254792,0.04516047425568104,,,,,,,,,8.622591748833656,0.0,0.2200455902300655,,0.6402966547757387,-0.07889237627387047,0.2410841416567564,0.5639611687511206,0.022558405995368958,0.842203775420785,-0.020607459009625018,-0.002235022373497486,0.0030768215656280518,0.010000000000000009,0.009500000000000008,0.4025260340422392,150.0,138.75,0.9907407648861408,1.2493752464652061,0.813349325209856,0.7095974935218692,-0.0068076289899181575,-0.003913600849045906,-0.0009056687849806622,0.5627112928777933,0.9475200604647398,0.4987640054896474,0.000165075700408579,0.011240360385272652,0.023224379983730614,0.304218925856444,,,,0.004072451305546565,0.04243315476924181,0.10544303664937615,0.00023748125727252045,0.019014328572666273,0.9026770634543952,0.9989967048168182,-0.9373983144760132,1.4786086082458496,-0.4454105496406555,-0.44432100653648376,0.0,0.4103472828865051,1.0804107189178467,1.0,0.9205729365348816,0.03449435159564018,0.02521499991416931
15,32,32,0.0,-0.0016108877607621253,0.03729371071676724,,,,,,,,,9.223653256893158,0.0,0.3397707638063134,,0.5320158554241061,-0.1884204731322825,0.3676374480128288,0.4839987428858876,0.1224218662828207,0.8488037176430225,-0.018685848743189126,0.0010097618214786053,0.008048057556152344,0.009500000000000008,0.009025000000000007,0.14769170037470758,150.0,108.125,0.979744428768754,1.294004037976265,0.8205115646123886,0.6150692673400044,-0.006706143671181053,-0.002726544391407515,0.0011621287644629774,0.4063981380313635,0.8713846039026976,0.49401650484651327,-0.0013005760230271335,0.013100536190904677,0.026173600286711007,0.3066190113664716,,,,0.0027073429291704088,0.02600195337436162,0.10555241419933736,0.0008298845150420675,0.02274051256245002,0.8149996221780083,0.9993356466293335,0.41765403747558594,0.8249649405479431,0.30816373229026794,0.37360477447509766,0.05078125,0.891987144947052,1.1362701654434204,1.0,1.0,0.060678958892822266,0.0336175262928009
22,32,32,0.0,-0.003736067737918347,0.01763266431953525,,,,,,,,,6.76026014983654,0.0,0.4575001436809338,,0.41644321382045746,-0.17371398769319057,0.29796240804716945,0.4564732722938061,0.17403371259570122,0.8849403839558363,-0.017700634716675268,0.004665334243327379,0.012569338083267212,0.009025000000000007,0.008573750000000007,0.1064201204571873,150.0,99.375,0.993527865037322,1.3429524339735508,0.7149662561714649,0.7807068098336458,-0.005899763491470367,-0.002975884115585359,-0.0006941791314147849,0.5922623425722122,0.8529341686517,0.5064228484407067,0.0011284958136457135,0.012923066387884319,0.026978975627571344,0.3074586948926784,,,,0.0029161453203414567,0.0263813222409226,0.10570313269272447,0.0016452208437840454,0.021898789040278643,0.7370158909159165,0.9990893304347992,0.6980050802230835,0.5495420694351196,0.6651964783668518,0.6693376898765564,0.0947265625,0.7986750602722168,1.336713194847107,1.0,0.9900173544883728,0.043822843581438065,0.04205164685845375
24,24,24,0.0,-0.007244839294192691,0.011312208322730536,,,,,,,,,7.395753751198451,0.0,0.5472271763742403,,0.43206556265552837,-0.1938600813349088,0.3513849352796872,0.423526414980491,0.22467447817325592,0.9510091170668602,-0.013547099243927127,0.0032489243894815445,0.012452336649099985,0.00857375000000001,0.008145062500000006,0.11473089301337798,150.0,132.5,0.9923952172199885,1.133810227115949,0.6375062863032023,0.5264344066381454,-0.0067710519263831275,-0.0034729399679539106,-0.0008612312982828977,0.5582083923121294,0.876044251024723,0.4347195141017437,0.0013870323167187355,0.009231675144595405,0.019712761975824833,0.3076986628339826,,,,0.0031478871169383638,0.03570963537398105,0.10586799743274848,0.0025358029233757406,0.02068986091762781,0.6825642195057582,0.9993039667606354,0.8098700046539307,0.4645901322364807,0.5619324445724487,0.6253843903541565,0.083984375,0.7065773606300354,1.233835220336914,1.0,0.9774305820465088,0.026087377220392227,0.02364962175488472
32,32,32,0.0,-0.0038042452360969037,0.026496443882933818,,,,,,,,,7.038067065179348,0.0,0.668281288084999,,0.48880342300981283,-0.1491516139358282,0.30679296143352985,0.4572930531576276,0.06369692459702492,0.8583588059991598,-0.022314970148727298,-0.0007441574707627296,0.008114311844110489,0.008145062500000001,0.007737809375000006,0.2524374765343964,150.0,123.75,0.9843567293137312,1.3617516048252583,0.6461059767752886,0.7241241540759802,-0.005410783036495559,-0.002616065368783893,-0.0004179632796876831,0.550561205483973,0.8786660544574261,0.49736656434834003,0.00019068780517272899,0.009623192876460962,0.01991805332363583,0.308049193788531,,,,0.004409010234667221,0.050925514864502475,0.1060554247815162,0.0035465119290165603,0.020223152998369187,0.6153146031211346,0.9992744624614716,0.8320642709732056,0.42949435114860535,0.703782320022583,0.7010981440544128,0.013671875,0.6072421669960022,1.2738609313964844,1.0,0.9956597089767456,0.03823043033480644,0.03618767857551575
40,24,24,0.0,-0.002510691527277231,0.025037417324104656,,,,,,,,,8.250041206677755,0.0,0.7576789584174398,,0.3601274210959673,-0.19527040359874567,0.3346685705085595,0.38375289489825565,0.18974608927965164,0.862272135913372,0.0006749800389419155,0.004712929328282674,0.016676234702269237,0.007737809375000008,0.007206825750308789,0.04036222642753273,150.0,68.5,0.9606460755070051,1.4917561163504918,0.6091404457887014,0.7651246810952822,-0.004445358111600702,-0.000710682490534964,0.0007141453558385061,0.39356310417254764,0.8849216451247534,0.4894208014011383,-0.0008118656496662879,0.011645457746150592,0.024267470153669517,0.3069567715137762,,,,0.0060923841811018065,0.07919921881208818,0.1062620912368099,0.0046590163838118315,0.0249466208430628,0.5698543776416183,0.9991102516651154,0.8058974146842957,0.4696508049964905,0.6128084659576416,0.5696346163749695,0.0615234375,0.6319944262504578,1.4087004661560059,1.0,0.9574652910232544,-0.007161478977650404,0.01596514880657196
44,28,28,0.0,0.002060817920469812,0.025246523270782615,,,,,,,,,7.035445749759674,0.0,0.8583458424147556,,0.35957129086766926,-0.16114885147128785,0.2436810572232519,0.15721377890024865,0.24837918792452132,0.9098882079124451,-0.0018550862566501433,0.005268596112728119,0.014030591717788152,0.007206825750308788,0.006913995736347596,0.04311970953962633,150.0,110.57142857142857,0.9571183856044497,1.1501134080546243,0.5596818604639598,0.5629309469035694,-0.00823629233387432,-0.0043364275396535435,-0.0008613832833930246,0.5973879769444466,0.7870714047125408,0.4776071086525917,0.0018557673159063728,0.012704496870615653,0.026345040948529328,0.30473083962517267,,,,0.005220571362380204,0.06430107621209961,0.10645368003419467,0.0056883683261860695,0.020635828841477633,0.5225744211269832,0.9995448589324951,0.7277148365974426,0.5315550565719604,0.4725459814071655,0.4981851875782013,0.16015625,0.626836359500885,1.2048311233520508,1.0,0.8689236044883728,0.004589416086673737,0.013391281478106976
49,32,32,0.0,0.04391667757590767,0.03794905520044267,,,,,,,,,10.350717142224312,0.0,0.9694863518678469,,0.4190076822414994,-0.156423375941813,0.2902098670601845,0.42374672228470445,0.1608712263405323,0.9048897884786129,-0.017126957880464033,0.0023571359924972057,0.009176160208880901,0.006913995736347598,0.006568295949530216,0.186704890569672,150.0,110.125,0.9106643721461296,1.226695079356432,0.6078071519732475,0.6243605306372046,-0.004758570899866754,-0.0028217522503837245,-0.00034747419135783275,0.5210597440600395,0.8217482082545757,0.5438682385720313,-0.0008688064349371416,0.013848294242052361,0.028964168042875826,0.3029785668360783,,,,0.010916328468738357,0.1264299671165645,0.10670031537301838,0.007010755201918073,0.0239501942996867,0.4747933522669126,0.9992716610431671,0.7870506048202515,0.46718478202819824,0.5599856376647949,0.6270564198493958,0.1005859375,0.5509874224662781,1.2244333028793335,1.0,0.90625,0.019640076905488968,0.011529197916388512
52,28,28,0.0,0.006517639383673668,0.01774233963806182,,,,,,,,,8.982807976858956,0.0,0.9949872042814005,,0.30935878067144323,-0.22654648976666586,0.3819301075169018,0.3761804338012423,0.2853321518216814,0.9352314642497471,0.0006245448403205955,0.005108015345675605,0.01730112518583025,0.006568295949530214,0.006301731743981504,0.03937313838728836,150.0,108.85714285714286,0.9207986359085355,1.1047172546386719,0.5552316925355366,0.5926613222275462,-0.006211304322018155,-0.003498169393943889,6.591126709411453e-05,0.49659696966409683,0.7730170977967126,0.43391402065753937,0.0007733529434647478,0.011325009533071093,0.02320738000396107,0.29992155281684146,,,,0.007108340655187411,0.09361655677535705,0.10694164729544095,0.00830184728173273,0.023207719836916243,0.4369348310573541,0.9986119568347931,0.8419845104217529,0.3985731601715088,0.559889554977417,0.6011238098144531,0.1845703125,0.5738133788108826,1.1202808618545532,1.0,0.9418402910232544,0.014222096651792526,0.013181847520172596
55,24,24,0.0,-0.004203114891424775,0.01384511279563109,,,,,,,,,5.623717466990153,0.0,0.9939583493297944,,0.21951697828869024,-0.22578789542118707,0.32941404605905217,0.22543172538280487,0.42063161979118985,0.9507636328538259,0.0023374162750163427,0.007159509385625522,0.018254225452740986,0.006301731743981503,0.005963827748534457,0.0,150.0,116.5,0.9040061235427856,1.0164543837308884,0.5205917581915855,0.5357060357928276,-0.007403221427618216,-0.002532995567889884,0.001059089261010134,0.4009813542167346,0.7365622197588285,0.44154523809750873,0.001274702090881874,0.010016744684738418,0.019356456235982478,0.29743721031645015,,,,0.005828698359740277,0.07159857382066548,0.10714695074905951,0.009397893290345868,0.018283241816485923,0.40284584523255157,0.9980582296848297,0.8737955093383789,0.3718532621860504,0.5005403161048889,0.49268195033073425,0.2939453125,0.5390434861183167,1.077828288078308,1.0,0.8949652910232544,0.010097980499267578,0.011552719399333
