episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,avg_abs_action,avg_mean_V,avg_std_V,avg_std_barrier,avg_lyap_violation,avg_lyap_mean_dV,avg_lyap_in_ball,lyap_stable,lyap_collapsed,barrier_collapsed,exploration_cleared,reward_trend_per_window,reward_trend_t,plateau_streak,plateaued,stable,checks_since_best
302,243.71902188480158,243.71902188480158,True,0.009569592921685573,0.036318377009962516,0.10928687980132443,0.05799434243827054,0.2094762818252165,0.2035852035433645,0.13853611531482624,0.4357740288378582,-0.0011891668782168163,0.519140877231719,False,False,False,True,133.51172303567213,4.7129549520154965,0,False,False,0
304,245.90738829340316,245.90738829340316,True,0.009303780744396918,0.036425074292457706,0.10927623234216181,0.05789536105594524,0.20987667765113574,0.20228776210800756,0.13811302720384286,0.43559394439327576,-0.0011972677163197341,0.5220803302490995,False,False,False,True,142.3804469092771,5.057727864202764,0,False,False,0
306,246.89133537746108,246.89133537746108,True,0.009296516409397427,0.03579423096158453,0.10926750910926668,0.05682398831131794,0.2074760584870265,0.20159896698351654,0.13762353653834747,0.4287755131499752,-0.001252943450348871,0.5288267493957565,False,False,False,True,143.3180605592247,5.134090126104285,0,False,False,0
308,246.48221021058478,246.89133537746108,True,0.009136089970533726,0.03612763990309933,0.10926066253792552,0.057208622997951875,0.2078393998334096,0.20284198472158063,0.13894055567807442,0.43227053338307,-0.001237354890634104,0.5257245361272778,False,False,False,True,142.30297647307324,5.140814282679154,0,False,False,1
310,248.13372444548676,248.13372444548676,True,0.00898433787352544,0.03500862350407434,0.10925322606686563,0.056242495695764706,0.20604715310924115,0.20524873136734914,0.1416961880382298,0.4331941084714518,-0.0012414974340612067,0.5283563721392835,False,False,False,True,141.46027294302024,5.149485556721477,0,False,False,0
312,249.4486231082673,249.4486231082673,True,0.009010656472743166,0.03350786358226157,0.10924496844869165,0.0553128267387076,0.20691627735227708,0.2078435352308646,0.1418734422245521,0.434217143595396,-0.0012578217621355158,0.5295494059189444,False,False,False,True,140.9557118839859,5.167263685049943,0,False,False,0
315,245.46555695662286,249.4486231082673,True,0.009075841739728014,0.03204780646885323,0.10923802427917953,0.05550696572237131,0.20983930146765145,0.2110241525643875,0.14034343425975374,0.4395239898535822,-0.0012347904766704864,0.5282789446590912,False,False,False,True,133.1541808050322,4.832877323217885,0,False,False,1
317,244.3450879819916,249.4486231082673,True,0.0091612465867781,0.03426799877987442,0.10923204121460753,0.05451378705393937,0.20631868051187627,0.21107677834345,0.1400517195511225,0.4325601817019994,-0.001264463449327137,0.5393059627640814,False,False,False,True,122.43589899099292,4.507588218175696,0,False,False,2
319,242.71078085300624,249.4486231082673,True,0.009355315045485483,0.034052380859447146,0.10922492736920952,0.05424420971992529,0.21112811112599003,0.21537734184650675,0.14172603958766788,0.43074340077471873,-0.0012723256686812752,0.5378492569107384,False,False,False,True,129.2781674334385,4.78190034356844,0,False,False,3
321,243.39099025143275,249.4486231082673,True,0.009350995796454039,0.03496081980230796,0.10921974707365276,0.05284352028845912,0.2107237219544394,0.217372592149805,0.14199325168054433,0.4275859348076795,-0.0013227025463792748,0.5489836968658935,False,False,False,True,135.26992474944436,5.01245947162516,0,False,False,4
323,245.83614699260207,249.4486231082673,True,0.009386890049201959,0.035119281924701116,0.10921774149635836,0.051809283827121064,0.21096660382454355,0.21901490324516856,0.1418720980895506,0.4228336847298557,-0.0013514886246509508,0.552160780397909,False,False,False,True,134.29953116911136,5.022551825440697,0,False,False,5
325,248.92262471925537,249.4486231082673,True,0.009397485000850535,0.035244394328661395,0.10921801656248079,0.050724240206182006,0.21132356185495613,0.22087894252220558,0.14115552844235763,0.4206718261885857,-0.0013911875128033422,0.5571445044307481,False,False,False,True,141.2211459955719,5.305585538732411,0,False,False,6
327,250.85643860389666,250.85643860389666,True,0.009459155362267104,0.03438273564887433,0.10921933511345987,0.05031031078348558,0.2116658363432165,0.22369241415863,0.13984305949637757,0.42696879334481697,-0.0013988572651312228,0.5563355852095853,False,False,False,True,148.26631572837252,5.59668817438153,0,False,False,0
329,253.73913733984674,253.73913733984674,True,0.009423910542578339,0.03369123209669765,0.10922191512534427,0.04836318692347656,0.20899719654301566,0.2251412842674033,0.138329524882803,0.41732852687793115,-0.001437011697099219,0.5634270566382579,False,False,False,True,154.5509717780021,5.849521774838577,0,False,False,0
331,255.1099654041421,255.1099654041421,True,0.009372401299957086,0.03489698683468825,0.10922414112599596,0.046484757750295105,0.2026850861127651,0.22377716550633076,0.13897288141528236,0.41491071810679764,-0.0014752303982374672,0.5771314835974148,False,False,False,True,152.10158475771965,5.822974509670245,0,False,False,0
333,255.72091053231708,255.72091053231708,True,0.008746531928184033,0.03412997776708041,0.10922458828500811,0.04712745450023148,0.20126848466516964,0.22547746916848518,0.13964957442718545,0.41405291475710404,-0.0014487309734044003,0.5732463924184679,False,False,False,True,154.58347856535013,5.924045517877703,0,False,False,0
336,247.694218415219,255.72091053231708,True,0.009059041954744662,0.03369051220504353,0.10922150393090553,0.04765771503767206,0.20333087953871914,0.22663504554195302,0.13923794752881227,0.4235227654909804,-0.0013713463514458944,0.5655503822461007,False,False,False,True,137.7262789462665,5.177902589272618,0,False,False,1
338,250.95361872356654,255.72091053231708,True,0.008924189180730277,0.033882222270744576,0.10921501442863946,0.0476437062309641,0.20154156095481346,0.22603660959986943,0.13899715240076477,0.42559658154579144,-0.0013521798759541406,0.5670363850241142,False,False,False,True,136.54594336588792,5.1905877296745855,0,False,False,2
340,250.72120364050681,255.72091053231708,True,0.008731207906050028,0.032045485270819414,0.10920586172003477,0.04689893274390627,0.19932731631699777,0.22601371438700765,0.13795556487249477,0.42087898054973233,-0.001411296756978855,0.5719038514095166,False,False,False,True,133.24606204474154,5.118667065773599,0,False,False,3
342,251.42260038756274,255.72091053231708,True,0.008800421323787073,0.0328052458308992,0.10919492495068836,0.04530371156343747,0.19739961409497833,0.22454635705946688,0.13562648064190785,0.4124436295517381,-0.0014591882344340266,0.5767671325850108,False,False,False,True,131.58937061397106,5.108764938053189,0,False,False,4
344,248.77784299426455,255.72091053231708,True,0.008800575348533807,0.03368784971867821,0.10918415671968389,0.04510277359569002,0.19756103055108165,0.22543964708992648,0.13386493403508903,0.40641044380645897,-0.0014929434288576985,0.5752962220755834,False,False,False,True,136.3810152676108,5.318151126175611,0,False,False,5
