d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03744985360692236,0.01872492680346118,2508,9.583706741977949e-06,0.03693411393271236,0.13965344429016113
0.03744985360692236,0.07489970721384472,0.05617478041038354,1375,0.05642637610435486,0.1370562792068178,0.2825324237346649
0.07489970721384472,0.11234956082076708,0.09362463401730589,1102,0.11248913407325745,0.21544648840103955,0.4128085970878601
0.11234956082076708,0.14979941442768943,0.13107448762422824,939,0.16854122281074524,0.2841653616283648,0.52916020154953
0.14979941442768943,0.18724926803461178,0.16852434123115062,792,0.22481165826320648,0.3466724246138274,0.6835662722587585
0.18724926803461178,0.22469912164153416,0.20597419483807297,750,0.28116822242736816,0.43529113523165386,0.7470356822013855
0.22469912164153416,0.2621489752484565,0.24342404844499532,723,0.33707037568092346,0.5170112057263097,0.874885082244873
0.2621489752484565,0.29959882885537886,0.28087390205191765,686,0.39356642961502075,0.5831243694263019,1.0141448974609375
0.29959882885537886,0.33704868246230124,0.3183237556588401,601,0.4495989978313446,0.629587789393106,1.0807459354400635
0.33704868246230124,0.37449853606922356,0.3557736092657624,503,0.5059477686882019,0.7316947815195467,1.1723730564117432
0.37449853606922356,0.41194838967614594,0.3932234628726847,489,0.5622448921203613,0.7438882215135181,1.4497363567352295
0.41194838967614594,0.4493982432830683,0.43067331647960716,504,0.618303656578064,0.8954790348098391,1.671728491783142
0.4493982432830683,0.48684809688999064,0.4681231700865295,429,0.6741759777069092,0.9939804352246798,1.6728112697601318
0.48684809688999064,0.524297950496913,0.5055730236934518,435,0.7303907871246338,1.0874384048341335,1.8022652864456177
0.524297950496913,0.5617478041038354,0.5430228773003742,445,0.7871971726417542,1.1098625755042173,1.8510679006576538
0.5617478041038354,0.5991976577107577,0.5804727309072966,492,0.8435716032981873,1.2280635052337878,2.000967264175415
0.5991976577107577,0.63664751131768,0.6179225845142189,360,0.8990102410316467,1.323768462571833,2.1799185276031494
0.63664751131768,0.6740973649246025,0.6553724381211412,260,0.956676185131073,1.3865559158416896,2.4140689373016357
0.6740973649246025,0.7115472185315248,0.6928222917280636,255,1.011669635772705,1.6290281552894443,2.5870778560638428
0.7115472185315248,0.7489970721384471,0.730272145334986,200,1.0699560642242432,1.8549860793352126,2.618513822555542
0.7489970721384471,0.7864469257453696,0.7677219989419084,75,1.1260120868682861,1.5480094734827679,2.5523953437805176
0.7864469257453696,0.8238967793522919,0.8051718525488307,14,2.5987050533294678,2.6571340220315114,2.704150438308716
0.8238967793522919,0.8613466329592142,0.842621706155753,20,2.534834384918213,2.6653293490409853,2.7288925647735596
0.8613466329592142,0.8987964865661366,0.8800715597626754,45,1.8834604024887085,2.2400511264801026,2.8154797554016113
