episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
3,28,28,0.0,0.006291274114378861,0.03365112526807934,,,,,,,,,12.604949125221797,0.0,0.1996144383094248,,0.686223423906735,-0.17222857980855874,0.44768520231757847,0.8195127929959979,0.14948141361985887,0.9537119013922555,-0.008333976696511465,-0.0002727519188608442,0.005432904831000737,0.010000000000000009,0.009500000000000008,0.2707363212747233,150.0,136.71428571428572,0.945016582097326,1.225703192608697,0.8685489552361625,0.6789348806653704,-0.0060876205181037745,-0.0017510656107333489,0.0020833593589486554,0.3425328827330044,0.9428634260381971,0.47601826808282305,-0.0023728825388908653,0.009395083578835641,0.019719366782477925,0.10000000149011612,,,,0.004126249754335731,0.04150150084335889,0.10543072915502957,0.00017076705067406043,0.007573848789823907,0.9185479914476541,-0.15126848220825195,1.1266893148422241,-0.23922894895076752,-0.22704964876174927,0.037109375,0.8058693408966064,1.1140025854110718,1.0,0.4066840410232544,0.0028395946137607098,0.01217491365969181
7,28,28,0.0,-0.005439333551164184,0.02327654799280156,,,,,,,,,6.89881694316864,0.0,0.3033705611219902,,0.8384929320641926,-0.09676556981035642,0.3664647415280342,0.8537794372865132,0.0,0.8863705417939595,-0.01112888048269919,-0.001797504723072052,0.0028301520006997244,0.009500000000000008,0.009025000000000007,0.33206890523433685,150.0,159.28571428571428,0.9826973719256265,1.4084150109972273,0.9874035183872495,0.5959789768925735,-0.005906142976268062,-0.003061034600250423,-0.0006404115488943976,0.5629646927118301,0.944591441324779,0.5006850297961917,-0.00015909217011410095,0.00960656232200563,0.019191857693450793,0.10000000149011612,,,,0.005264801247644105,0.06389062552313719,0.105521292292646,0.0006614047628577932,0.011374879528635315,0.8407227077427055,0.258205771446228,0.8792467713356018,0.19911207258701324,0.24951231479644775,0.0,0.9962859749794006,1.324968695640564,1.0,0.8802083134651184,0.023192068561911583,0.017916524782776833
11,28,28,0.0,-0.0035021177692604916,0.02310130761803261,,,,,,,,,7.3556852000100275,0.0,0.4097276288325666,,0.799759926540511,-0.09249960937138114,0.443030552140304,0.9017766330923352,0.07258449920586177,0.9180019689457757,-0.008360334705295307,-0.001121883945805686,0.0032804980874061584,0.009025000000000007,0.008573750000000007,0.3274144253560475,150.0,139.71428571428572,0.9950378792626517,1.4459673506872994,0.8675942697695324,0.6233560879315648,-0.005153215523543102,-0.0015969556614956154,0.0006923070081289292,0.4168073886207172,0.9003464302846363,0.5252086988517216,-0.0014199871467488784,0.011880025201077973,0.02455763884686998,0.10000000149011612,,,,0.0017384222862477014,0.005733152651893241,0.10564982811255115,0.0013570128981622734,0.011535342317074537,0.7677296849854293,0.41984355449676514,0.7712519764900208,0.48014047741889954,0.4994475245475769,0.0595703125,1.0008020401000977,1.3936172723770142,1.0,1.0,0.055101506412029266,0.04042613506317139
16,32,32,0.0,-0.014469500572886318,0.021059448645246448,,,,,,,,,17.811009913682938,0.0,0.5215046731711586,,0.3254115304042553,-0.28422556920298214,0.4573988523976556,0.6391225123199923,0.260009765625,0.89306640625,-0.011972515576229038,0.005548626698296645,0.01898169003683945,0.00857375000000001,0.008639970806988903,0.09898327303857639,150.0,89.125,0.9569563845793406,1.3692193534225225,0.7719826828688383,0.6041572140529752,-0.007175205415114761,-0.003134150120119254,0.0008880074378491069,0.41887071430683137,0.8853817164897919,0.5071557104587555,-0.0017505398388796797,0.011596855645378431,0.02302475223938624,0.10000000149011612,,,,0.003586034468753496,0.0330810546875,0.10581300314515829,0.002238859909994062,0.016220524557866156,0.6977561992737075,0.5745512247085571,0.6614640951156616,0.43385058641433716,0.4818201959133148,0.1171875,0.8568625450134277,1.3122297525405884,1.0,0.960069477558136,0.04046609252691269,0.03281304985284805
19,28,28,0.0,-0.021540053388369933,0.029347697073327645,,,,,,,,,7.681723986353193,0.0,0.6184849567066932,,0.1931244172155857,-0.3022983483970165,0.43857385750327793,0.7022679529951087,0.23817978373595647,0.8847148993185588,0.000970321944675691,0.01048538088798523,0.02057158201932907,0.008639970806988908,0.008080691559974061,0.052545765098849576,150.0,108.0,0.9159628344433648,1.2415473290852137,0.6461723468133381,0.5378512037651879,-0.0062776668928563595,-0.0039535475661978126,-0.0010031563189321397,0.5460095820682389,0.8406116600547519,0.4069684397961412,0.0014844965009095695,0.012126017727756075,0.02313615215410079,0.10000000149011612,,,,0.003352250643989204,0.03774350668702807,0.10599806824965137,0.0032374156705502954,0.011865319750670875,0.642153551617444,0.5156903266906738,0.6973536014556885,0.2818945050239563,0.4266243875026703,0.16015625,0.6941160559654236,1.2618207931518555,1.0,0.82421875,0.022049739956855774,0.026471352204680443
24,32,32,0.0,0.00024504103930667043,0.02341872570104897,,,,,,,,,8.737761437892914,0.0,0.7306291455225175,,0.34988540364429355,-0.24144239106681198,0.38733349088579416,0.5154219162650406,0.16635365784168243,0.8676476143300533,-0.003153533391014207,0.0050968993455171585,0.015303797088563442,0.008080691559974065,0.007521366289115717,0.11711455648764968,150.0,107.25,0.9364306014031172,1.2735729105770588,0.6573037300258875,0.6624847343191504,-0.005898331328353379,-0.002840687935531605,0.0013982200184727844,0.37632160261273384,0.8636272270232439,0.4616052024066448,-0.001662168562234001,0.012240349358762614,0.023252527666045353,0.10000000149011612,,,,0.0029744267667410895,0.0257192759308964,0.10621536476537585,0.00440760421770392,0.014825724676484242,0.5832523287578203,0.794132649898529,0.47708967328071594,0.5348770022392273,0.5282684564590454,0.0517578125,0.6731651425361633,1.2069783210754395,1.0,0.7903645634651184,0.007425251416862011,0.013501723296940327
29,28,28,0.0,-0.001545873171250735,0.014528210482759667,,,,,,,,,6.010923743247986,0.0,0.8396560277374083,,0.5673079948340144,-0.1451423852039235,0.3253518651638712,0.6032654472759792,0.026785084179469516,0.9175364673137665,-0.016561705752142837,-0.002943555159228189,0.004836496497903552,0.007521366289115713,0.007145297974659931,0.3414479909198625,150.0,152.42857142857142,0.9284498159374509,1.4187572683606828,0.6980892015354974,0.4651802623910563,-0.0063566404361543915,-0.0037173924086216304,-0.0009895224813070464,0.5559651617492948,0.8580744415521622,0.5111633645636695,0.0003405801634731428,0.013014332324798619,0.0260013297333249,0.10000000149011612,,,,0.0024176003644242883,0.019907861814967225,0.1064443878297295,0.005638485857551652,0.013388145149552397,0.5310542500772627,0.8280923962593079,0.4146207869052887,0.2586784064769745,0.26800093054771423,0.0,0.718974769115448,1.3694219589233398,1.0,0.9622395634651184,0.01931200549006462,0.018150795251131058
32,28,28,0.0,-0.013243863758231913,0.02016595656251801,,,,,,,,,9.508399060794286,0.0,0.9354209837818102,,0.46287964497293743,-0.16897813696414232,0.36182224484426634,0.709520621358284,0.14662388179983413,0.9121845023972648,-0.01769626553037337,-0.0016701647213527135,0.009723937937191554,0.007145297974659931,0.006788033075926934,0.3355968365711825,150.0,129.28571428571428,0.919384777545929,1.3070139629500253,0.650803634098598,0.5290377331631524,-0.007335235215058284,-0.004795533463558448,-0.0017244887619329216,0.5985541056309428,0.8154542659010205,0.5057915938752038,0.0013232560009198227,0.015323016825797302,0.024834637064486742,0.10000000149011612,,,,0.005069160212380146,0.05864740748490606,0.10666316268699509,0.0068117910996079445,0.013851105235517025,0.4889702172238875,0.862274169921875,0.37877708673477173,0.4311682879924774,0.4950527548789978,0.103515625,0.7019010186195374,1.4308687448501587,1.0,0.9956597089767456,0.031936515122652054,0.03391910716891289
35,28,28,0.0,-0.014470096211880445,0.0366309287824801,,,,,,,,,6.746593935149057,0.0,0.9953276535805352,,0.740308478474617,-0.0950445347864713,0.48265903762408663,0.8274313828774861,0.0,0.9515187633889062,-0.008682769340729075,-0.002265051007270813,0.0018021698508943831,0.006788033075926931,0.006448631422130586,0.3846286881182875,150.0,154.85714285714286,0.9023400204522269,1.4428093773978097,0.866796212536948,0.5163559392094612,-0.004468558921611735,-0.0013646914584179676,0.0013329171875479265,0.36280528136662077,0.8732190770762307,0.5021026113203594,-0.0017129439584095962,0.013671085388133568,0.0243250229395926,0.10000000149011612,,,,0.004236942591627927,0.053910774777510335,0.10689247239913259,0.008038951566309802,0.01256088137493602,0.4496456231731146,0.47258520126342773,0.7438439130783081,0.4259777367115021,0.4163864850997925,0.0,0.7327983379364014,1.3778570890426636,1.0,0.9921875,0.026379680261015892,0.02292696386575699
37,24,24,0.0,-0.003424587989381204,0.019672039954457432,,,,,,,,,6.613042891025543,0.0,0.9943897602269124,,0.44976670667529106,-0.2131723047544559,0.3901239161690076,0.6584975123405457,0.19459635019302368,0.9398437514901161,-0.012697100406512618,-0.0008202244838078817,0.008845362812280655,0.006448631422130588,0.0061261998510240565,0.2682471964508295,150.0,136.5,0.9169993450244268,1.2631479799747467,0.7586115623513857,0.50175849472483,-0.006852369988337159,-0.004136792694528897,-0.0022522736787019917,0.6347682848572731,0.8685112992922465,0.5341778869430224,0.001474620197124447,0.014864463708363473,0.02508944203145802,0.10000000149011612,,,,0.0035324384249785603,0.03144531246895591,0.10712359131624301,0.009273296959387759,0.012838999119897684,0.4164252326417633,0.8017882108688354,0.5072784423828125,0.3383724093437195,0.39523231983184814,0.1728515625,0.8213199377059937,1.3974570035934448,1.0,0.9223090410232544,0.007681222166866064,0.012646425515413284
